sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
1.788;1.343;8.039;-0.066;2.699;9.428;1.855;-1.356;-1.389;-0.244;-3.012;0.359;11.5;-38.0;9.9;49.49;241;2018-04-16 22:26:06:506
1.788;1.343;8.039;-0.066;2.699;9.428;1.855;-1.356;-1.389;-0.244;-3.012;0.359;11.5;-38.0;9.9;49.49;252;2018-04-16 22:26:06:517
1.788;1.343;8.039;-0.066;2.699;9.428;1.855;-1.356;-1.389;-0.244;-3.012;0.359;11.5;-38.0;9.9;49.49;262;2018-04-16 22:26:06:527
2.454;2.371;7.974;0.571;2.727;9.402;1.865;-0.274;-1.427;0.151;-3.329;0.213;11.5;-38.0;9.8;49.49;272;2018-04-16 22:26:06:537
2.454;2.371;7.974;0.571;2.727;9.402;1.865;-0.274;-1.427;0.151;-3.329;0.213;11.5;-38.0;9.8;49.49;282;2018-04-16 22:26:06:547
2.43;3.439;8.12;1.356;2.901;9.269;1.075;0.538;-1.149;0.693;-2.666;-0.384;11.9;-38.0;9.4;49.49;292;2018-04-16 22:26:06:557
2.666;3.13;7.885;1.698;3.008;9.178;0.968;0.122;-1.293;0.321;-1.894;-0.777;11.9;-38.0;9.4;49.49;302;2018-04-16 22:26:06:567
2.666;3.13;7.885;1.698;3.008;9.178;0.968;0.122;-1.293;0.321;-1.894;-0.777;12.2;-38.0;9.2;49.49;312;2018-04-16 22:26:06:577
2.583;1.986;7.314;1.961;3.053;9.111;0.48;-1.255;-2.032;0.057;-1.699;-0.855;12.3;-38.0;9.0;49.49;322;2018-04-16 22:26:06:587
2.583;1.986;7.314;1.961;3.053;9.111;0.48;-1.255;-2.032;0.057;-1.699;-0.855;12.3;-38.0;9.0;49.49;332;2018-04-16 22:26:06:597
1.803;1.52;6.244;2.099;3.067;9.075;-0.296;-1.546;-2.831;-0.026;-1.64;-0.74;12.7;-38.0;8.6;49.49;342;2018-04-16 22:26:06:607
1.052;1.903;5.137;2.378;3.096;8.996;-1.326;-1.193;-3.859;0.045;-1.773;-0.539;12.7;-38.0;8.6;49.49;352;2018-04-16 22:26:06:617
1.052;1.903;5.137;2.378;3.096;8.996;-1.326;-1.193;-3.859;0.122;-1.873;-0.462;13.6;-38.1;7.8;49.49;362;2018-04-16 22:26:06:627
1.179;2.277;5.69;2.693;3.15;8.888;-1.39;-0.764;-2.962;0.236;-1.951;-0.381;13.9;-37.9;7.2;49.49;372;2018-04-16 22:26:06:637
1.179;2.277;5.69;2.693;3.15;8.888;-1.39;-0.764;-2.962;0.236;-1.951;-0.381;13.9;-37.9;7.2;49.49;382;2018-04-16 22:26:06:647
1.375;2.648;6.674;2.842;3.189;8.827;-1.466;-0.541;-2.154;0.393;-1.965;-0.296;14.8;-37.7;6.7;49.49;391;2018-04-16 22:26:06:656
2.016;1.931;6.536;3.179;3.318;8.663;-1.163;-1.387;-2.127;0.778;-2.057;-0.158;14.8;-37.7;6.7;49.49;402;2018-04-16 22:26:06:667
2.016;1.931;6.536;3.179;3.318;8.663;-1.163;-1.387;-2.127;0.778;-2.057;-0.158;15.4;-37.6;5.8;49.49;412;2018-04-16 22:26:06:677
2.064;0.785;6.419;3.584;3.501;8.43;-1.521;-2.716;-2.011;1.091;-2.386;0.012;15.5;-37.5;5.1;49.74;422;2018-04-16 22:26:06:687
2.064;0.785;6.419;3.584;3.501;8.43;-1.521;-2.716;-2.011;1.091;-2.386;0.012;15.5;-37.5;5.1;49.74;431;2018-04-16 22:26:06:696
2.109;0.709;6.445;3.804;3.607;8.288;-1.695;-2.898;-1.843;1.25;-2.315;0.204;16.3;-37.3;5.8;49.74;441;2018-04-16 22:26:06:706
2.522;2.27;6.547;4.13;3.774;8.054;-1.608;-1.504;-1.507;1.192;-1.603;0.523;16.3;-37.3;5.8;49.74;452;2018-04-16 22:26:06:717
2.522;2.27;6.547;4.13;3.774;8.054;-1.608;-1.504;-1.507;1.192;-1.603;0.523;16.2;-37.5;5.4;49.74;461;2018-04-16 22:26:06:726
2.672;2.587;5.022;4.382;3.778;7.918;-1.35;-1.38;-3.291;0.597;-1.119;0.948;16.2;-37.5;5.4;49.74;471;2018-04-16 22:26:06:736
3.585;1.909;4.272;4.382;3.778;7.918;-1.35;-1.38;-3.291;-0.45;-0.859;1.291;16.2;-37.5;4.8;49.74;482;2018-04-16 22:26:06:747
3.955;1.286;4.407;4.595;3.53;7.912;-0.64;-2.245;-3.505;-1.086;-0.6;1.403;16.2;-37.5;4.8;49.74;491;2018-04-16 22:26:06:756
3.955;1.286;4.407;4.595;3.53;7.912;-0.64;-2.245;-3.505;-1.513;-0.376;1.475;16.4;-37.5;4.8;49.74;501;2018-04-16 22:26:06:766
4.262;0.242;5.41;4.755;3.128;7.986;-0.413;-3.046;-2.331;-1.513;-0.376;1.475;16.4;-37.5;4.8;49.74;511;2018-04-16 22:26:06:776
4.548;-0.04;6.047;4.755;3.128;7.986;-0.413;-3.046;-2.331;-1.715;-0.418;1.541;16.7;-37.5;4.4;49.74;521;2018-04-16 22:26:06:786
4.548;-0.04;6.047;4.755;3.128;7.986;-0.413;-3.046;-2.331;-1.715;-0.418;1.541;16.7;-37.5;4.4;49.74;531;2018-04-16 22:26:06:796
4.793;-0.646;6.755;4.969;2.728;8.002;-0.176;-3.374;-1.247;-1.484;-0.965;1.572;16.8;-37.5;4.0;49.74;542;2018-04-16 22:26:06:807
4.793;-0.646;6.755;4.969;2.728;8.002;-0.176;-3.374;-1.247;-1.484;-0.965;1.572;16.8;-37.5;4.0;49.74;551;2018-04-16 22:26:06:816
4.914;-0.239;8.115;5.329;2.366;7.885;-0.415;-2.606;0.23;-0.808;-1.829;1.902;16.9;-37.6;3.4;49.74;562;2018-04-16 22:26:06:827
6.044;-0.217;7.432;5.738;2.085;7.675;0.306;-2.301;-0.243;-0.064;-2.055;2.061;16.9;-37.6;3.4;49.74;572;2018-04-16 22:26:06:837
6.044;-0.217;7.432;5.738;2.085;7.675;0.306;-2.301;-0.243;-0.064;-2.055;2.061;16.9;-37.7;2.9;49.74;582;2018-04-16 22:26:06:847
6.548;-1.164;6.322;6.19;1.828;7.383;0.51;-3.173;-1.072;0.123;-2.379;2.114;16.8;-37.8;2.5;49.74;592;2018-04-16 22:26:06:857
7.215;-1.464;6.531;6.403;1.686;7.234;0.812;-3.15;-0.702;0.092;-2.604;2.371;16.8;-37.8;2.5;49.74;601;2018-04-16 22:26:06:866
7.215;-1.464;6.531;6.403;1.686;7.234;0.812;-3.15;-0.702;0.092;-2.604;2.371;16.8;-37.8;2.5;49.74;612;2018-04-16 22:26:06:877
7.215;-1.464;6.531;6.403;1.686;7.234;0.812;-3.15;-0.702;0.092;-2.604;2.371;16.8;-37.8;2.5;49.74;623;2018-04-16 22:26:06:888
7.215;-1.464;6.531;6.403;1.686;7.234;0.812;-3.15;-0.702;0.092;-2.604;2.371;16.8;-37.8;2.5;49.74;632;2018-04-16 22:26:06:897
7.215;-1.464;6.531;6.403;1.686;7.234;0.812;-3.15;-0.702;0.092;-2.604;2.371;16.8;-37.8;2.5;49.74;642;2018-04-16 22:26:06:907
7.779;-1.322;6.924;6.66;1.507;7.039;1.734;-2.684;0.372;0.079;-2.652;2.484;16.7;-37.8;2.2;49.74;652;2018-04-16 22:26:06:917
7.779;-1.322;6.924;6.66;1.507;7.039;1.734;-2.684;0.372;0.079;-2.652;2.484;16.7;-37.8;2.2;49.74;662;2018-04-16 22:26:06:927
14.85;1.731;11.734;7.533;0.416;6.265;7.317;1.315;5.469;-0.349;-0.308;2.082;16.7;-37.8;2.2;49.74;672;2018-04-16 22:26:06:937
14.85;1.731;11.734;7.533;0.416;6.265;7.317;1.315;5.469;-0.712;0.646;1.784;10.6;-40.0;-2.1;49.74;682;2018-04-16 22:26:06:947
13.906;2.295;11.309;7.361;0.073;6.479;6.078;2.419;4.417;-1.142;1.688;1.269;10.6;-40.0;-2.1;49.74;691;2018-04-16 22:26:06:956
12.264;2.346;10.035;7.361;0.073;6.479;6.078;2.419;4.417;-1.301;1.96;0.952;9.2;-40.5;-2.8;49.74;702;2018-04-16 22:26:06:967
10.707;2.357;8.681;7.1;-0.229;6.761;4.195;2.738;2.461;-1.361;1.858;0.709;7.8;-41.6;-2.5;49.74;712;2018-04-16 22:26:06:977
10.707;2.357;8.681;6.993;-0.352;6.866;3.34;2.555;1.554;-1.361;1.858;0.709;7.8;-41.6;-2.5;49.74;721;2018-04-16 22:26:06:986
9.825;1.921;7.922;6.993;-0.352;6.866;3.34;2.555;1.554;-1.337;1.6;0.629;7.8;-40.8;-3.9;49.74;731;2018-04-16 22:26:06:996
9.153;1.745;6.918;6.815;-0.606;7.026;2.338;2.351;-0.107;-1.275;1.243;0.555;7.8;-40.8;-3.9;49.51;742;2018-04-16 22:26:07:007
8.504;1.459;6.685;6.773;-0.72;7.056;1.732;2.18;-0.371;-1.126;0.518;0.38;6.9;-41.2;-4.9;49.51;752;2018-04-16 22:26:07:017
8.504;1.459;6.685;6.773;-0.72;7.056;1.732;2.18;-0.371;-1.126;0.518;0.38;6.9;-41.2;-3.6;49.51;762;2018-04-16 22:26:07:027
6.833;0.474;6.426;6.817;-0.864;6.996;0.016;1.338;-0.57;-0.706;-0.644;0.279;6.9;-41.2;-3.6;49.51;772;2018-04-16 22:26:07:037
6.833;0.474;6.426;6.817;-0.864;6.996;0.016;1.338;-0.57;-0.706;-0.644;0.279;6.7;-40.9;-3.9;49.51;782;2018-04-16 22:26:07:047
6.833;0.474;6.426;6.817;-0.864;6.996;0.016;1.338;-0.57;-0.706;-0.644;0.279;6.7;-40.9;-3.9;49.51;792;2018-04-16 22:26:07:057
6.833;0.474;6.426;6.817;-0.864;6.996;0.016;1.338;-0.57;-0.706;-0.644;0.279;6.7;-40.9;-3.9;49.51;802;2018-04-16 22:26:07:067
6.833;0.474;6.426;6.817;-0.864;6.996;0.016;1.338;-0.57;-0.706;-0.644;0.279;6.7;-40.9;-3.9;49.51;811;2018-04-16 22:26:07:076
6.406;0.595;5.885;6.882;-0.923;6.925;-0.477;1.518;-1.04;-0.613;-1.074;0.336;6.5;-41.3;-5.1;49.51;821;2018-04-16 22:26:07:086
4.814;-2.705;7.228;7.592;-1.191;6.092;-2.778;-1.514;1.136;0.644;-2.982;0.977;6.5;-41.3;-5.1;49.51;831;2018-04-16 22:26:07:096
4.814;-2.705;7.228;7.592;-1.191;6.092;-2.778;-1.514;1.136;0.644;-2.982;0.977;5.5;-41.1;-4.8;49.51;842;2018-04-16 22:26:07:107
4.233;-3.619;6.856;7.926;-1.306;5.625;-3.638;-2.362;1.181;0.998;-3.202;1.426;5.5;-41.1;-4.8;49.51;851;2018-04-16 22:26:07:116
4.474;-3.921;6.722;7.926;-1.306;5.625;-3.638;-2.362;1.181;1.161;-3.308;1.798;4.8;-41.0;-5.0;49.51;861;2018-04-16 22:26:07:126
4.474;-3.921;6.722;8.211;-1.534;5.138;-3.366;-2.766;1.197;1.269;-3.322;2.17;4.8;-41.0;-5.0;49.51;871;2018-04-16 22:26:07:136
5.158;-4.464;6.059;8.211;-1.534;5.138;-3.366;-2.766;1.197;1.311;-3.194;2.731;4.4;-41.2;-4.6;49.51;881;2018-04-16 22:26:07:146
5.681;-4.715;5.756;8.405;-1.914;4.675;-2.621;-2.98;0.803;1.305;-3.081;3.09;4.1;-40.9;-4.5;49.51;891;2018-04-16 22:26:07:156
5.681;-4.715;5.756;8.405;-1.914;4.675;-2.621;-2.98;0.803;1.305;-3.081;3.09;4.1;-40.9;-4.5;49.51;901;2018-04-16 22:26:07:166
6.17;-5.143;5.037;8.493;-2.465;4.239;-2.103;-2.951;0.285;1.241;-2.969;3.712;3.2;-41.2;-4.0;49.51;911;2018-04-16 22:26:07:176
6.17;-5.143;5.037;8.493;-2.465;4.239;-2.103;-2.951;0.285;1.175;-2.808;4.208;3.2;-41.2;-4.0;49.51;921;2018-04-16 22:26:07:186
8.035;-5.517;4.392;8.473;-3.101;3.842;-0.041;-2.396;0.574;1.155;-2.707;4.376;0.9;-41.3;-3.5;49.51;931;2018-04-16 22:26:07:196
9.452;-5.31;4.512;8.473;-3.101;3.842;-0.041;-2.396;0.574;1.155;-2.707;4.376;0.9;-41.3;-3.5;49.51;942;2018-04-16 22:26:07:207
9.452;-5.31;4.512;8.354;-3.769;3.49;1.875;-1.424;1.422;1.102;-2.497;4.434;-1.6;-40.8;-2.8;49.51;952;2018-04-16 22:26:07:217
10.739;-5.042;5.483;8.354;-3.769;3.49;1.875;-1.424;1.422;1.118;-2.382;4.341;-2.8;-40.5;-2.4;49.51;962;2018-04-16 22:26:07:227
12.447;-4.621;6.774;8.16;-4.371;3.236;4.287;-0.25;3.538;1.285;-2.016;4.049;-5.2;-39.1;0.0;49.51;972;2018-04-16 22:26:07:237
12.447;-4.621;6.774;8.16;-4.371;3.236;4.287;-0.25;3.538;1.285;-2.016;4.049;-5.2;-39.1;0.0;49.51;981;2018-04-16 22:26:07:246
13.793;-4.428;7.426;7.924;-4.823;3.18;6.1;0.407;4.254;1.582;-1.318;3.454;-5.2;-39.1;0.0;49.51;991;2018-04-16 22:26:07:256
14.279;-4.098;6.44;7.924;-4.823;3.18;6.1;0.407;4.254;1.809;-0.641;2.976;-7.6;-37.6;1.2;49.51;1002;2018-04-16 22:26:07:267
14.279;-4.098;6.44;7.665;-5.1;3.377;6.714;0.989;1.667;1.851;0.112;2.553;-7.6;-37.6;1.2;49.51;1012;2018-04-16 22:26:07:277
14.41;-4.501;4.779;7.665;-5.1;3.377;6.714;0.989;1.667;1.58;0.734;2.222;-9.5;-36.9;2.3;49.51;1023;2018-04-16 22:26:07:288
14.614;-5.304;5.186;7.352;-5.317;3.722;7.343;-0.089;1.67;1.168;1.437;1.983;-10.5;-35.9;0.9;49.51;1032;2018-04-16 22:26:07:297
14.667;-5.414;5.025;7.352;-5.317;3.722;7.343;-0.089;1.67;0.558;2.961;1.807;-12.5;-35.5;3.3;48.17;1042;2018-04-16 22:26:07:307
14.667;-5.414;5.025;6.873;-5.549;4.259;7.734;-0.216;-0.437;0.101;4.016;1.786;-12.5;-35.5;3.3;48.17;1051;2018-04-16 22:26:07:316
14.515;-5.965;3.485;6.873;-5.549;4.259;7.734;-0.216;-0.437;-0.429;4.551;1.494;-12.6;-33.9;2.6;48.17;1062;2018-04-16 22:26:07:327
14.292;-5.705;4.104;6.3;-5.778;4.806;7.992;0.072;-0.702;-0.429;4.551;1.494;-12.6;-33.9;2.6;48.17;1072;2018-04-16 22:26:07:337
14.292;-5.705;4.104;6.3;-5.778;4.806;7.992;0.072;-0.702;-0.305;4.286;1.224;-12.6;-33.9;2.6;48.17;1082;2018-04-16 22:26:07:347
13.817;-4.846;1.585;5.839;-5.863;5.263;7.707;1.133;-6.533;0.171;3.684;0.885;-14.5;-34.6;0.2;48.17;1092;2018-04-16 22:26:07:357
10.994;-4.784;-3.755;5.839;-5.863;5.263;7.707;1.133;-6.533;0.542;2.607;0.447;-14.5;-34.6;0.2;48.17;1101;2018-04-16 22:26:07:366
10.994;-4.784;-3.755;5.73;-5.824;5.423;1.639;-0.573;-4.349;0.456;0.469;-0.067;-14.8;-33.3;-1.6;48.17;1111;2018-04-16 22:26:07:376
6.812;-7.629;4.89;5.73;-5.824;5.423;1.639;-0.573;-4.349;0.456;0.469;-0.067;-14.8;-33.3;-1.6;48.17;1121;2018-04-16 22:26:07:386
6.172;-8.699;9.291;5.853;-5.707;5.416;0.319;-2.992;3.875;1.357;-1.421;0.23;-14.9;-33.3;-1.6;48.17;1131;2018-04-16 22:26:07:396
7.35;-6.531;8.727;5.853;-5.707;5.416;0.319;-2.992;3.875;2.812;-2.716;1.081;-15.2;-33.8;0.0;48.17;1142;2018-04-16 22:26:07:407
7.35;-6.531;8.727;6.014;-5.532;5.421;1.062;-0.195;2.089;2.812;-2.716;1.081;-15.2;-33.8;0.0;48.17;1151;2018-04-16 22:26:07:416
7.508;-4.867;4.867;6.014;-5.532;5.421;1.062;-0.195;2.089;2.847;-2.11;1.147;-15.2;-33.1;1.1;48.17;1161;2018-04-16 22:26:07:426
7.315;-4.453;2.328;6.15;-5.391;5.411;1.165;0.938;-3.083;2.342;-2.494;1.18;-15.2;-33.1;1.1;48.17;1171;2018-04-16 22:26:07:436
7.315;-4.453;2.328;6.15;-5.391;5.411;1.165;0.938;-3.083;2.342;-2.494;1.18;-15.6;-32.4;2.4;48.17;1182;2018-04-16 22:26:07:447
8.686;-3.833;5.905;6.378;-5.418;5.113;2.309;1.585;0.793;1.555;-3.973;1.566;-15.6;-32.4;2.4;48.17;1192;2018-04-16 22:26:07:457
8.686;-3.833;5.905;6.378;-5.418;5.113;2.309;1.585;0.793;1.155;-2.549;1.475;-16.2;-32.5;3.6;48.17;1201;2018-04-16 22:26:07:466
10.199;-3.141;4.946;6.458;-5.478;4.945;3.836;2.41;0.001;0.987;-1.927;1.161;-16.2;-32.5;3.6;48.17;1212;2018-04-16 22:26:07:477
9.802;-2.977;4.065;6.458;-5.478;4.945;3.836;2.41;0.001;0.892;-2.638;0.323;-16.0;-31.7;4.4;48.17;1222;2018-04-16 22:26:07:487
7.715;-3.575;10.042;6.637;-5.457;4.726;2.312;2.072;-0.53;0.998;-3.075;0.026;-15.7;-30.9;6.2;48.17;1232;2018-04-16 22:26:07:497
7.715;-3.575;10.042;6.637;-5.457;4.726;2.312;2.072;-0.53;1.767;-2.941;0.095;-15.7;-30.9;6.2;48.17;1242;2018-04-16 22:26:07:507
6.314;-5.552;3.931;6.888;-5.318;4.521;-0.574;-0.234;-0.59;1.869;-2.213;0.237;-15.5;-31.3;7.2;48.17;1252;2018-04-16 22:26:07:517
5.23;-5.397;1.533;6.888;-5.318;4.521;-0.574;-0.234;-0.59;1.505;-2.183;0.418;-15.5;-31.3;7.2;48.17;1262;2018-04-16 22:26:07:527
5.23;-5.397;1.533;7.041;-5.239;4.377;-1.37;0.044;-1.48;1.487;-2.38;0.492;-15.4;-29.9;9.2;48.17;1272;2018-04-16 22:26:07:537
6.15;-5.211;4.362;7.041;-5.239;4.377;-1.37;0.044;-1.48;1.888;-2.457;0.408;-15.4;-29.9;9.2;48.17;1282;2018-04-16 22:26:07:547
6.132;-4.465;1.253;7.211;-5.138;4.216;-1.08;0.672;-2.963;1.888;-2.457;0.408;-15.4;-29.9;9.2;48.17;1292;2018-04-16 22:26:07:557
6.132;-4.465;1.253;7.211;-5.138;4.216;-1.08;0.672;-2.963;2.029;-2.731;0.369;-15.4;-29.6;8.6;48.17;1301;2018-04-16 22:26:07:566
6.535;-3.592;2.269;7.416;-5.024;3.99;-1.002;1.398;-1.737;2.038;-2.958;0.369;-15.4;-29.6;8.6;48.17;1311;2018-04-16 22:26:07:576
7.301;-3.126;4.193;7.416;-5.024;3.99;-1.002;1.398;-1.737;1.998;-2.826;0.358;-14.2;-28.4;14.2;48.17;1322;2018-04-16 22:26:07:587
6.377;-2.418;2.723;7.595;-4.906;3.798;-1.218;2.488;-1.074;2.029;-2.487;0.193;-13.8;-28.2;13.9;48.17;1332;2018-04-16 22:26:07:597
6.377;-2.418;2.723;7.595;-4.906;3.798;-1.218;2.488;-1.074;2.029;-2.487;0.193;-13.8;-28.2;13.9;48.17;1341;2018-04-16 22:26:07:606
5.169;-2.18;1.715;7.753;-4.825;3.575;-1.959;2.648;-0.83;1.467;-2.379;0.2;-13.8;-28.2;13.9;48.17;1351;2018-04-16 22:26:07:616
6.134;-2.72;4.114;7.753;-4.825;3.575;-1.959;2.648;-0.83;0.904;-1.873;-0.183;-13.1;-26.0;17.4;48.17;1362;2018-04-16 22:26:07:627
3.841;-4.172;3.015;7.901;-4.734;3.367;-3.372;0.969;-0.054;0.861;-1.662;-0.28;-12.5;-25.6;17.3;48.17;1372;2018-04-16 22:26:07:637
3.841;-4.172;3.015;7.901;-4.734;3.367;-3.372;0.969;-0.054;0.781;-1.537;-0.126;-12.5;-25.6;17.3;48.01;1382;2018-04-16 22:26:07:647
3.972;-4.381;2.79;8.012;-4.665;3.196;-4.04;0.284;-0.406;0.729;-1.438;0.05;-11.8;-24.9;18.2;48.01;1392;2018-04-16 22:26:07:657
3.972;-4.381;1.566;8.012;-4.665;3.196;-4.04;0.284;-0.406;0.689;-1.417;0.147;-11.8;-24.9;18.2;48.01;1402;2018-04-16 22:26:07:667
4.023;-4.499;1.566;8.086;-4.649;3.028;-3.988;0.019;-1.505;0.643;-1.543;0.302;-11.2;-24.6;17.8;48.01;1412;2018-04-16 22:26:07:677
4.912;-4.373;2.058;8.086;-4.649;3.028;-3.988;0.019;-1.505;0.674;-1.636;0.423;-11.2;-24.6;17.8;48.01;1422;2018-04-16 22:26:07:687
6.506;-3.944;1.378;8.143;-4.677;2.827;-2.229;0.692;-1.057;0.75;-1.647;0.437;-10.0;-24.0;20.4;48.01;1432;2018-04-16 22:26:07:697
6.506;-3.944;1.378;8.143;-4.677;2.827;-2.229;0.692;-1.057;0.77;-1.714;0.376;-10.0;-24.0;20.4;48.01;1442;2018-04-16 22:26:07:707
6.917;-4.871;1.859;8.201;-4.696;2.62;-1.284;-0.175;-0.761;0.765;-1.717;0.314;-9.3;-24.6;21.9;48.01;1452;2018-04-16 22:26:07:717
6.917;-4.871;1.859;8.201;-4.696;2.62;-1.284;-0.175;-0.761;0.765;-1.717;0.314;-9.3;-24.6;21.9;48.01;1461;2018-04-16 22:26:07:726
7.742;-5.988;2.619;8.244;-4.717;2.44;-0.438;-1.838;0.253;0.673;-1.497;0.293;-9.3;-24.6;21.9;48.01;1471;2018-04-16 22:26:07:736
8.255;-7.393;2.909;8.244;-4.717;2.44;-0.438;-1.838;0.253;0.357;-0.986;0.423;-8.6;-23.0;22.1;48.01;1481;2018-04-16 22:26:07:746
8.255;-7.393;2.909;8.228;-4.803;2.323;0.981;-2.657;1.058;0.099;-0.707;0.717;-8.6;-23.0;22.1;48.01;1492;2018-04-16 22:26:07:757
9.608;-7.634;3.841;8.228;-4.803;2.323;0.981;-2.657;1.058;0.099;-0.707;0.717;-8.3;-22.8;21.9;48.01;1502;2018-04-16 22:26:07:767
9.461;-8.683;3.955;8.126;-5.015;2.232;1.335;-3.667;1.723;-0.122;-0.421;1.404;-8.3;-22.8;21.9;48.01;1512;2018-04-16 22:26:07:777
9.461;-8.683;3.955;8.126;-5.015;2.232;1.335;-3.667;1.723;-0.089;-0.313;1.77;-8.0;-23.2;22.0;48.01;1522;2018-04-16 22:26:07:787
9.923;-9.061;4.642;7.934;-5.33;2.192;2.078;-3.256;2.304;0.16;-0.297;2.101;-8.7;-23.7;22.8;48.01;1532;2018-04-16 22:26:07:797
10.036;-7.144;4.128;7.934;-5.33;2.192;2.078;-3.256;2.304;0.337;-0.14;2.164;-8.7;-23.7;22.8;48.01;1542;2018-04-16 22:26:07:807
10.036;-7.144;4.128;7.698;-5.644;2.249;1.897;-0.344;1.637;0.453;0.263;2.082;-8.7;-23.7;22.8;48.01;1551;2018-04-16 22:26:07:816
9.19;-5.294;3.043;7.698;-5.644;2.249;1.897;-0.344;1.637;0.329;0.709;1.697;-9.3;-22.9;21.8;48.01;1562;2018-04-16 22:26:07:827
7.678;-3.936;1.381;7.47;-5.886;2.392;0.208;1.95;-1.01;0.329;0.709;1.697;-9.3;-22.9;21.8;48.01;1571;2018-04-16 22:26:07:836
7.678;-3.936;1.381;7.47;-5.886;2.392;0.208;1.95;-1.01;-0.177;1.158;1.445;-9.3;-22.4;22.6;48.01;1581;2018-04-16 22:26:07:846
