sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
-0.528;-1.409;1.402;5.513;5.456;6.001;-4.289;-5.02;-4.914;2.629;-6.244;1.869;6.5;-28.2;14.5;50.91;311;2018-04-16 22:56:21:709
-0.528;-1.409;1.402;6.417;5.473;5.004;-9.456;-9.269;2.434;2.492;-5.988;2.467;8.0;-27.4;15.3;50.91;321;2018-04-16 22:56:21:719
-4.62;-4.957;8.288;6.417;5.473;5.004;-9.456;-9.269;2.434;2.492;-5.988;2.467;8.0;-27.4;15.3;50.91;331;2018-04-16 22:56:21:729
-3.624;-6.744;-0.401;6.781;5.365;4.627;-12.453;-11.235;-2.966;2.409;-4.349;3.571;9.6;-25.7;16.1;50.91;340;2018-04-16 22:56:21:738
-3.624;-6.744;-0.401;7.699;4.693;3.857;-9.242;-12.257;-3.188;1.381;-3.861;6.392;9.2;-25.6;14.5;50.91;351;2018-04-16 22:56:21:749
-0.498;-8.474;0.93;7.699;4.693;3.857;-9.242;-12.257;-3.188;1.381;-3.861;6.392;9.2;-25.6;14.5;50.91;361;2018-04-16 22:56:21:759
0.333;-9.014;1.065;8.188;4.068;3.548;-8.686;-12.542;-2.618;0.672;-3.123;7.461;9.1;-26.0;15.1;50.91;370;2018-04-16 22:56:21:768
0.333;-9.014;1.065;8.188;4.068;3.548;-8.686;-12.542;-2.618;0.672;-3.123;7.461;9.1;-26.0;15.1;50.91;381;2018-04-16 22:56:21:779
8.149;-10.903;3.607;8.935;2.551;3.135;-0.786;-13.455;0.472;-0.65;-2.437;8.98;7.7;-27.5;15.4;50.91;391;2018-04-16 22:56:21:789
12.65;-11.279;4.946;8.935;2.551;3.135;-0.786;-13.455;0.472;-1.034;-2.304;9.614;6.4;-27.8;14.9;50.91;401;2018-04-16 22:56:21:799
12.65;-11.279;4.946;9.389;0.726;2.738;4.491;-12.306;2.409;-0.869;-2.616;9.749;6.4;-27.8;14.9;50.91;411;2018-04-16 22:56:21:809
17.35;-12.592;7.554;9.478;-1.18;2.224;8.877;-11.352;5.949;-0.547;-2.705;9.715;4.0;-28.8;12.6;50.91;421;2018-04-16 22:56:21:819
17.35;-12.592;7.554;9.478;-1.18;2.224;8.877;-11.352;5.949;-0.547;-2.705;9.715;4.0;-28.8;12.6;50.91;431;2018-04-16 22:56:21:829
21.611;-11.675;8.405;9.39;-1.971;2.029;12.221;-9.704;6.376;-0.134;-2.348;9.549;1.8;-29.6;15.2;50.91;441;2018-04-16 22:56:21:839
26.27;-7.889;7.183;8.962;-3.58;1.743;17.309;-4.308;5.439;0.165;-1.293;8.386;1.8;-29.6;15.2;50.91;451;2018-04-16 22:56:21:849
26.27;-7.889;7.183;8.962;-3.58;1.743;17.309;-4.308;5.439;0.165;-1.293;8.386;-2.2;-28.9;13.6;50.91;460;2018-04-16 22:56:21:858
26.586;-5.552;7.367;8.36;-4.817;1.754;18.232;-0.48;5.589;-0.508;0.955;6.547;-3.1;-28.4;14.3;50.91;470;2018-04-16 22:56:21:868
26.346;-4.876;7.244;8.008;-5.326;1.918;18.338;0.451;5.326;-0.731;1.691;6.024;-3.1;-28.4;14.3;50.91;481;2018-04-16 22:56:21:879
26.346;-4.876;7.244;8.008;-5.326;1.918;18.338;0.451;5.326;-1.214;3.6;4.407;-7.1;-26.2;13.0;50.91;491;2018-04-16 22:56:21:889
24.428;-5.842;7.167;7.386;-5.988;2.398;16.41;-0.087;4.588;-1.318;4.452;3.548;-8.3;-25.9;14.2;50.91;501;2018-04-16 22:56:21:899
24.428;-5.842;7.167;7.386;-5.988;2.398;16.41;-0.087;4.588;-1.318;4.452;3.548;-8.3;-25.9;14.2;50.91;511;2018-04-16 22:56:21:909
20.61;-6.722;5.094;6.776;-6.429;2.987;12.586;-0.445;0.973;-1.194;5.429;2.414;-11.9;-25.4;11.9;50.91;521;2018-04-16 22:56:21:919
16.484;-7.055;1.756;6.776;-6.429;2.987;12.586;-0.445;0.973;-1.092;5.156;1.955;-11.9;-25.4;11.9;50.91;530;2018-04-16 22:56:21:928
16.484;-7.055;1.756;6.206;-6.758;3.462;8.791;0.294;-2.883;-1.092;5.156;1.955;-15.3;-24.6;8.5;50.91;540;2018-04-16 22:56:21:938
14.942;-6.085;0.93;6.206;-6.758;3.462;8.791;0.294;-2.883;-1.124;3.901;2.001;-16.0;-25.1;8.4;51.62;550;2018-04-16 22:56:21:948
15.505;-6.14;4.12;5.75;-7.05;3.661;9.755;0.91;0.46;-0.861;2.353;1.817;-16.0;-25.1;8.4;51.62;560;2018-04-16 22:56:21:958
15.505;-6.14;4.12;5.75;-7.05;3.661;9.755;0.91;0.46;-0.315;1.371;1.492;-17.9;-25.2;6.4;51.62;570;2018-04-16 22:56:21:968
14.669;-7.496;7.807;5.497;-7.191;3.774;8.73;-0.517;4.867;0.478;0.417;1.208;-17.9;-25.2;6.4;51.62;580;2018-04-16 22:56:21:978
12.731;-8.084;9.403;5.497;-7.191;3.774;8.73;-0.517;4.867;0.478;0.417;1.208;-18.9;-23.0;5.9;51.62;590;2018-04-16 22:56:21:988
12.731;-8.084;9.403;5.381;-7.161;3.993;6.595;-0.686;6.312;1.85;-0.447;1.038;-19.9;-22.5;5.9;51.62;601;2018-04-16 22:56:21:999
12.037;-7.451;11.059;5.381;-7.161;3.993;6.595;-0.686;6.312;2.859;-0.853;1.157;-19.9;-22.5;5.9;51.62;611;2018-04-16 22:56:22:009
12.226;-7.426;10.072;5.253;-7.037;4.366;6.862;-1.153;4.388;3.187;-0.288;1.274;-20.0;-21.4;5.8;51.62;621;2018-04-16 22:56:22:019
12.647;-8.891;6.324;5.152;-6.986;4.562;7.495;-1.905;1.762;3.064;0.04;1.56;-20.0;-21.4;5.8;51.62;631;2018-04-16 22:56:22:029
12.647;-8.891;6.324;5.152;-6.986;4.562;7.495;-1.905;1.762;2.447;0.551;1.508;-20.1;-20.8;8.2;51.62;641;2018-04-16 22:56:22:039
18.337;-3.956;3.622;4.903;-6.899;4.954;13.434;2.942;-1.331;2.022;0.596;0.943;-21.1;-19.8;8.1;51.62;651;2018-04-16 22:56:22:049
18.337;-3.956;3.622;4.903;-6.899;4.954;13.434;2.942;-1.331;2.022;0.596;0.943;-21.1;-19.8;8.1;51.62;661;2018-04-16 22:56:22:059
18.464;-5.467;3.558;4.864;-6.739;5.206;12.952;0.789;-1.525;1.746;0.111;0.176;-22.2;-19.6;7.8;51.62;671;2018-04-16 22:56:22:069
18.464;-5.467;3.558;4.864;-6.739;5.206;12.952;0.789;-1.525;1.746;0.111;0.176;-22.2;-19.6;7.8;51.62;681;2018-04-16 22:56:22:079
13.917;-6.91;-4.144;4.99;-6.594;5.271;8.927;-0.316;-9.416;1.66;-1.03;-0.919;-21.8;-19.6;9.6;51.62;691;2018-04-16 22:56:22:089
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;0.313;-2.799;-1.349;-21.8;-19.6;9.6;51.62;701;2018-04-16 22:56:22:099
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;711;2018-04-16 22:56:22:109
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;721;2018-04-16 22:56:22:119
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;731;2018-04-16 22:56:22:129
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;741;2018-04-16 22:56:22:139
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;751;2018-04-16 22:56:22:149
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;761;2018-04-16 22:56:22:159
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;771;2018-04-16 22:56:22:169
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;781;2018-04-16 22:56:22:179
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;791;2018-04-16 22:56:22:189
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;801;2018-04-16 22:56:22:199
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;811;2018-04-16 22:56:22:209
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;821;2018-04-16 22:56:22:219
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;831;2018-04-16 22:56:22:229
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;841;2018-04-16 22:56:22:239
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;851;2018-04-16 22:56:22:249
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;861;2018-04-16 22:56:22:259
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;871;2018-04-16 22:56:22:269
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;881;2018-04-16 22:56:22:279
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;891;2018-04-16 22:56:22:289
8.428;-5.438;6.452;5.462;-6.423;5.008;2.966;0.985;1.444;-0.048;-4.085;-1.232;-21.8;-21.0;9.0;51.62;901;2018-04-16 22:56:22:299
10.169;-5.989;2.357;5.983;-6.226;4.65;4.572;-0.318;-3.377;0.778;-3.91;-0.969;-20.2;-19.9;10.4;51.62;911;2018-04-16 22:56:22:309
10.169;-5.989;2.357;5.983;-6.226;4.65;4.572;-0.318;-3.377;0.312;-2.468;0.263;-20.2;-19.9;10.4;51.62;921;2018-04-16 22:56:22:319
5.17;-4.155;1.256;9.074;-3.647;0.725;-4.169;-0.352;-0.06;0.064;-2.085;0.556;-5.0;-19.0;22.8;51.62;930;2018-04-16 22:56:22:328
4.648;-2.234;3.524;9.074;-3.647;0.725;-4.169;-0.352;-0.06;0.064;-2.085;0.556;-5.0;-19.0;22.8;51.62;940;2018-04-16 22:56:22:338
4.648;-2.234;3.524;9.016;-3.828;0.477;0.32;0.466;2.347;-0.199;-1.365;1.062;-2.9;-18.9;25.0;51.62;950;2018-04-16 22:56:22:348
9.762;-3.68;1.826;9.016;-3.828;0.477;0.32;0.466;2.347;0.211;-0.418;1.155;-2.9;-18.9;25.0;50.7;961;2018-04-16 22:56:22:359
8.037;-2.521;0.864;8.974;-3.925;0.478;0.041;0.775;1.098;0.286;-0.164;1.037;-2.8;-17.6;21.6;50.7;970;2018-04-16 22:56:22:368
8.037;-2.521;0.864;8.885;-4.121;0.499;-0.244;1.035;-2.714;0.392;0.048;1.126;-2.8;-17.6;21.6;50.7;980;2018-04-16 22:56:22:378
9.414;-4.105;-3.354;8.885;-4.121;0.499;-0.244;1.035;-2.714;0.209;-0.01;1.25;-2.9;-18.1;22.5;50.7;991;2018-04-16 22:56:22:389
9.412;-4.417;-2.124;8.778;-4.347;0.473;0.634;-0.07;-2.596;-0.28;-0.112;1.288;-2.9;-18.1;22.5;50.7;1001;2018-04-16 22:56:22:399
9.412;-4.417;-2.124;8.778;-4.347;0.473;0.634;-0.07;-2.596;-0.28;-0.112;1.288;-3.3;-17.7;23.6;50.7;1010;2018-04-16 22:56:22:408
10.682;-3.68;-0.603;8.624;-4.656;0.356;1.81;1.616;0.733;-0.566;-0.389;1.759;-3.3;-17.7;23.6;50.7;1021;2018-04-16 22:56:22:419
14.092;-3.704;0.18;8.624;-4.656;0.356;1.81;1.616;0.733;-0.601;0.016;2.09;-3.7;-18.2;24.1;50.7;1030;2018-04-16 22:56:22:428
14.092;-3.704;0.18;8.428;-5.003;0.337;8.861;-0.352;-1.677;-0.583;0.397;1.99;-3.7;-18.2;24.1;50.7;1040;2018-04-16 22:56:22:438
16.737;-5.844;-2.371;8.428;-5.003;0.337;8.861;-0.352;-1.677;-0.872;0.641;1.663;-4.5;-18.8;22.6;50.7;1050;2018-04-16 22:56:22:448
12.76;-7.519;-2.52;8.243;-5.303;0.324;4.517;-2.216;-2.844;-1.351;0.613;1.83;-4.9;-19.2;24.0;50.7;1061;2018-04-16 22:56:22:459
9.337;-6.774;-2.544;8.243;-5.303;0.324;4.517;-2.216;-2.844;-1.768;0.574;2.349;-4.9;-19.2;24.0;50.7;1071;2018-04-16 22:56:22:469
9.337;-6.774;-2.544;7.949;-5.74;0.181;0.011;-0.242;-2.178;-2.121;0.434;2.863;-4.9;-19.2;24.0;50.7;1081;2018-04-16 22:56:22:479
5.09;-6.328;1.184;7.949;-5.74;0.181;0.011;-0.242;-2.178;-2.107;0.652;3.489;-5.1;-18.7;23.0;50.7;1091;2018-04-16 22:56:22:489
3.097;-6.579;-1.865;7.511;-6.304;0.153;-3.895;0.087;0.291;-1.219;1.427;3.706;-4.6;-18.7;23.6;50.7;1101;2018-04-16 22:56:22:499
3.097;-6.579;-1.865;7.511;-6.304;0.153;-3.895;0.087;0.291;0.23;0.608;4.203;-4.6;-18.7;23.6;50.7;1111;2018-04-16 22:56:22:509
1.352;-7.524;-5.601;6.934;-6.931;0.217;-5.583;-0.593;-5.818;0.987;-1.596;4.864;-4.5;-18.7;23.7;50.7;1121;2018-04-16 22:56:22:519
-0.618;-6.855;-1.103;6.934;-6.931;0.217;-5.583;-0.593;-5.818;1.627;-3.442;5.53;-4.5;-18.7;23.7;50.7;1131;2018-04-16 22:56:22:529
-0.618;-6.855;-1.103;6.124;-7.66;0.015;-6.917;0.938;-0.057;1.627;-3.442;5.53;-4.5;-18.7;23.7;50.7;1141;2018-04-16 22:56:22:539
-0.193;-5.436;1.512;6.124;-7.66;0.015;-6.917;0.938;-0.057;2.305;-4.43;6.045;-4.5;-18.6;23.8;50.7;1151;2018-04-16 22:56:22:549
-0.193;-5.436;1.512;5.132;-8.357;-0.024;-4.461;5.214;1.702;3.067;-4.815;6.299;-4.5;-18.6;23.8;50.7;1161;2018-04-16 22:56:22:559
0.719;-2.91;1.587;5.132;-8.357;-0.024;-4.461;5.214;1.702;3.721;-4.75;6.161;-4.6;-18.4;23.7;50.7;1171;2018-04-16 22:56:22:569
0.168;-3.742;1.408;4.107;-8.9;0.299;-3.94;5.158;1.109;4.285;-4.553;5.966;-4.6;-18.4;23.7;50.7;1181;2018-04-16 22:56:22:579
0.168;-3.742;1.408;4.107;-8.9;0.299;-3.94;5.158;1.109;4.687;-4.353;5.866;-5.3;-16.6;24.3;50.7;1191;2018-04-16 22:56:22:589
-0.557;-5.843;1.936;3.116;-9.261;0.832;-3.912;2.811;1.508;4.297;-3.558;5.564;-5.3;-16.6;24.3;50.7;1201;2018-04-16 22:56:22:599
-1.137;-6.582;3.299;3.116;-9.261;0.832;-3.912;2.811;1.508;2.083;-0.953;5.034;-5.6;-12.9;25.4;50.7;1211;2018-04-16 22:56:22:609
-1.137;-6.582;3.299;2.191;-9.489;1.149;-3.492;3.227;2.378;2.083;-0.953;5.034;-5.7;-10.1;26.4;50.7;1221;2018-04-16 22:56:22:619
-1.569;-6.527;3.423;2.191;-9.489;1.149;-3.492;3.227;2.378;-1.142;2.09;4.446;-5.7;-10.1;26.4;50.7;1231;2018-04-16 22:56:22:629
-1.049;-3.943;1.769;1.299;-9.668;1.005;-2.348;5.725;0.765;-1.142;2.09;4.446;-5.7;-10.1;26.4;50.7;1241;2018-04-16 22:56:22:639
-1.049;-3.943;1.769;1.299;-9.668;1.005;-2.348;5.725;0.765;-1.715;2.072;4.158;-6.5;-7.5;24.4;50.7;1250;2018-04-16 22:56:22:648
-0.136;-2.108;-0.154;0.487;-9.769;0.701;-0.554;7.789;-0.803;-1.747;1.481;4.046;-6.5;-7.5;24.4;50.45;1260;2018-04-16 22:56:22:658
-0.113;-1.829;-0.517;0.487;-9.769;0.701;-0.554;7.789;-0.803;-1.513;0.608;4.004;-6.9;-7.8;24.9;50.45;1270;2018-04-16 22:56:22:668
-5.916;-27.604;-5.324;-0.287;-9.792;0.443;0.52;-5.514;-1.144;-1.251;-0.373;3.947;-7.6;-7.2;25.0;50.45;1281;2018-04-16 22:56:22:679
-5.916;-27.604;-5.324;-0.287;-9.792;0.443;0.52;-5.514;-1.144;-0.991;-1.541;4.641;-7.6;-7.2;25.0;50.45;1291;2018-04-16 22:56:22:689
-13.949;-39.185;4.945;-1.478;-9.69;0.309;-12.471;-29.495;4.636;-0.869;-3.372;7.44;-7.0;-6.5;26.8;50.45;1301;2018-04-16 22:56:22:699
-13.949;-39.185;4.945;-1.478;-9.69;0.309;-12.471;-29.495;4.636;-0.869;-3.372;7.44;-7.0;-6.5;26.8;50.45;1311;2018-04-16 22:56:22:709
17.572;-25.979;-3.909;-3.134;-9.284;0.395;21.015;-12.121;-3.523;-0.435;-4.095;10.029;-7.0;-6.5;26.8;50.45;1321;2018-04-16 22:56:22:719
3.324;-19.701;0.994;-3.134;-9.284;0.395;21.015;-12.121;-3.523;-1.835;-5.644;-0.612;-5.1;-7.1;27.2;50.45;1331;2018-04-16 22:56:22:729
3.324;-19.701;0.994;-2.629;-9.441;0.351;-4.76;-9.662;-2.177;-2.156;-5.607;-3.946;-5.1;-7.1;27.2;50.45;1341;2018-04-16 22:56:22:739
-6.391;-12.299;-1.771;-2.629;-9.441;0.351;-4.76;-9.662;-2.177;-0.304;-8.015;-2.891;-2.9;-7.2;28.1;50.45;1351;2018-04-16 22:56:22:749
-3.722;-5.125;1.618;-2.108;-9.532;0.931;-1.614;4.407;0.687;1.702;-10.281;-1.603;-2.9;-7.2;28.1;50.45;1361;2018-04-16 22:56:22:759
-3.722;-5.125;1.618;-2.108;-9.532;0.931;-1.614;4.407;0.687;3.047;-10.177;-0.728;-0.3;-7.1;25.9;50.45;1371;2018-04-16 22:56:22:769
-4.663;-1.879;1.264;-1.742;-9.468;1.868;-4.499;7.428;-1.833;3.218;-7.49;-0.615;-0.3;-7.1;25.9;50.45;1381;2018-04-16 22:56:22:779
-7.442;-3.873;-1.015;-1.742;-9.468;1.868;-4.499;7.428;-1.833;3.218;-7.49;-0.615;5.2;-4.2;28.7;50.45;1391;2018-04-16 22:56:22:789
-7.442;-3.873;-1.015;-1.657;-9.431;2.115;-3.433;4.061;-2.546;1.348;-0.095;-0.411;5.2;-4.2;28.7;50.45;1401;2018-04-16 22:56:22:799
-4.005;-6.057;0.05;-1.657;-9.431;2.115;-3.433;4.061;-2.546;-0.083;3.283;-0.529;8.1;-3.0;28.0;50.45;1411;2018-04-16 22:56:22:809
-5.107;-9.076;1.578;-1.722;-9.49;1.77;-3.384;0.414;-0.192;-0.97;5.102;-0.756;8.1;-3.0;28.0;50.45;1421;2018-04-16 22:56:22:819
-6.087;-10.932;-0.785;-1.722;-9.49;1.77;-3.384;0.414;-0.192;-1.242;5.967;-0.694;7.6;-3.1;27.2;50.45;1431;2018-04-16 22:56:22:829
-6.087;-10.932;-0.785;-1.833;-9.538;1.354;-4.069;-1.303;-3.263;-0.942;5.861;-0.269;7.6;-3.1;27.2;50.45;1441;2018-04-16 22:56:22:839
-5.179;-10.505;-2.388;-1.833;-9.538;1.354;-4.069;-1.303;-3.263;-0.942;5.861;-0.269;3.6;-3.2;28.6;50.45;1451;2018-04-16 22:56:22:849
-5.179;-9.692;-0.249;-1.921;-9.542;1.198;-2.562;-0.531;-2.216;0.286;2.632;0.018;1.3;-3.7;29.3;50.45;1461;2018-04-16 22:56:22:859
-4.099;-9.692;-0.249;-1.921;-9.542;1.198;-2.562;-0.531;-2.216;0.291;2.06;0.023;1.3;-3.7;29.3;50.45;1471;2018-04-16 22:56:22:869
-3.741;-9.299;0.044;-1.985;-9.533;1.163;-1.756;0.234;-1.119;0.291;2.06;0.023;0.1;-4.4;29.1;50.45;1481;2018-04-16 22:56:22:879
-3.741;-9.299;0.044;-1.985;-9.533;1.163;-1.756;0.234;-1.119;0.127;1.445;0.068;0.1;-4.4;29.1;50.45;1491;2018-04-16 22:56:22:889
-3.523;-9.215;-0.192;-2.048;-9.526;1.111;-1.336;0.409;-1.322;-0.012;1.042;0.144;0.1;-4.4;29.1;50.45;1500;2018-04-16 22:56:22:898
-3.193;-9.006;-0.147;-2.048;-9.526;1.111;-1.336;0.409;-1.322;-0.012;1.042;0.144;0.2;-3.8;31.1;50.45;1510;2018-04-16 22:56:22:908
-3.193;-9.006;-0.147;-2.114;-9.52;1.034;-0.914;0.531;-1.109;-0.242;0.473;0.243;0.2;-3.8;31.1;50.45;1520;2018-04-16 22:56:22:918
-2.873;-9.021;-0.018;-2.114;-9.52;1.034;-0.914;0.531;-1.109;-0.392;0.139;0.293;-0.9;-4.6;28.1;50.45;1530;2018-04-16 22:56:22:928
-2.594;-9.264;0.148;-2.18;-9.516;0.93;-0.414;0.251;-0.782;-0.525;-0.137;0.332;-0.3;-3.8;28.6;50.45;1541;2018-04-16 22:56:22:939
-2.594;-9.264;0.148;-2.18;-9.516;0.93;-0.414;0.251;-0.782;-0.678;-0.483;0.386;-0.3;-3.8;28.6;50.45;1551;2018-04-16 22:56:22:949
