sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
2.024;3.13;8.539;2.733;3.814;8.611;-0.708;-0.684;-0.072;-0.789;-1.785;-0.302;-2.7;-30.8;9.6;50.49;242;2018-04-16 22:38:41:508
3.492;2.46;7.7;2.995;3.549;8.637;0.497;-1.089;-0.937;-0.959;-0.738;0.153;-0.9;-30.4;10.4;50.49;252;2018-04-16 22:38:41:518
3.492;2.46;7.7;2.995;3.549;8.637;0.497;-1.089;-0.937;-0.882;-0.7;0.133;-0.9;-30.4;10.4;50.49;261;2018-04-16 22:38:41:527
2.868;2.689;6.116;3.126;3.396;8.652;-0.258;-0.708;-2.536;-0.882;-0.7;0.133;-0.2;-30.5;9.8;50.49;272;2018-04-16 22:38:41:538
2.211;2.642;5.256;3.212;3.338;8.644;-1.001;-0.696;-3.387;-0.757;-1.104;-0.028;0.0;-30.5;9.8;50.49;281;2018-04-16 22:38:41:547
2.058;2.448;5.215;3.544;3.238;8.551;-1.53;-0.68;-3.613;-0.582;-2.348;-0.162;0.8;-30.3;8.4;50.49;294;2018-04-16 22:38:41:560
2.058;2.448;5.215;3.544;3.238;8.551;-1.53;-0.68;-3.613;-0.582;-2.348;-0.162;0.8;-30.3;8.4;50.49;301;2018-04-16 22:38:41:567
2.762;1.83;7.642;4.058;3.175;8.344;-1.297;-1.345;-0.701;-0.373;-3.291;-0.103;1.8;-30.5;9.1;50.49;312;2018-04-16 22:38:41:578
2.762;1.83;7.642;4.058;3.175;8.344;-1.297;-1.345;-0.701;-0.373;-3.291;-0.103;1.8;-30.5;9.1;49.32;322;2018-04-16 22:38:41:588
2.278;1.08;9.922;4.335;3.155;8.211;-2.057;-2.075;1.71;-0.1;-3.056;0.117;2.0;-30.5;9.1;49.32;332;2018-04-16 22:38:41:598
2.278;1.08;9.922;4.335;3.155;8.211;-2.057;-2.075;1.71;-0.1;-3.056;0.117;2.0;-30.5;9.1;49.32;342;2018-04-16 22:38:41:608
5.149;1.968;8.837;4.799;3.153;7.95;-0.437;-1.603;0.4;0.413;-2.658;0.556;2.4;-30.5;8.0;49.32;352;2018-04-16 22:38:41:618
5.708;2.297;9.464;4.993;3.169;7.823;0.715;-0.872;1.642;0.564;-2.495;0.552;2.4;-30.6;8.4;49.32;362;2018-04-16 22:38:41:628
5.708;2.297;9.464;4.993;3.169;7.823;0.715;-0.872;1.642;0.564;-2.495;0.552;2.4;-30.6;8.4;49.32;371;2018-04-16 22:38:41:637
5.758;1.511;7.822;5.337;3.202;7.578;0.421;-1.691;0.243;0.483;-1.806;0.376;2.9;-30.6;8.0;49.32;381;2018-04-16 22:38:41:647
5.758;1.511;7.822;5.337;3.202;7.578;0.421;-1.691;0.243;0.483;-1.806;0.376;2.9;-30.6;8.0;49.32;392;2018-04-16 22:38:41:658
4.189;0.587;4.566;5.562;3.18;7.424;-1.374;-2.593;-2.859;-0.054;-1.264;0.362;3.2;-30.3;8.7;49.32;401;2018-04-16 22:38:41:667
4.189;0.587;4.566;5.562;3.18;7.424;-1.374;-2.593;-2.859;-0.305;-1.39;0.486;3.2;-30.3;8.7;49.32;411;2018-04-16 22:38:41:677
2.984;-0.006;3.497;5.823;3.056;7.275;-2.839;-3.062;-3.778;-0.484;-1.693;0.695;3.4;-30.0;8.3;49.32;421;2018-04-16 22:38:41:687
2.923;-0.156;4.185;6.026;2.945;7.154;-3.103;-3.1;-2.969;-0.546;-2.07;0.987;3.5;-30.1;8.5;49.32;432;2018-04-16 22:38:41:698
2.923;-0.156;4.185;6.026;2.945;7.154;-3.103;-3.1;-2.969;-0.546;-2.07;0.987;3.5;-30.1;8.5;49.32;442;2018-04-16 22:38:41:708
3.318;-0.043;6.624;6.479;2.7;6.848;-3.161;-2.743;-0.225;-0.241;-2.82;1.815;3.5;-30.2;8.3;49.32;452;2018-04-16 22:38:41:718
3.318;-0.043;6.624;6.479;2.7;6.848;-3.161;-2.743;-0.225;-0.241;-2.82;1.815;3.5;-30.2;8.3;49.32;462;2018-04-16 22:38:41:728
5.909;-1.188;7.572;7.031;2.383;6.407;-1.122;-3.571;1.164;0.551;-3.286;2.733;3.9;-30.3;8.1;49.32;472;2018-04-16 22:38:41:738
6.607;-2.273;6.788;7.031;2.383;6.407;-1.122;-3.571;1.164;1.141;-3.476;3.084;3.9;-30.3;8.1;49.32;481;2018-04-16 22:38:41:747
6.607;-2.273;6.788;7.606;2.027;5.848;-1.0;-4.301;0.939;1.141;-3.476;3.084;4.0;-30.4;7.7;49.32;492;2018-04-16 22:38:41:758
6.152;-2.841;5.465;7.606;2.027;5.848;-1.0;-4.301;0.939;1.549;-3.498;3.361;4.0;-30.4;7.7;49.32;502;2018-04-16 22:38:41:768
6.152;-2.841;5.465;8.112;1.668;5.253;-2.04;-4.796;-0.853;1.731;-3.459;3.587;4.0;-30.5;7.4;49.32;512;2018-04-16 22:38:41:778
6.547;-3.328;3.649;8.112;1.668;5.253;-2.04;-4.796;-0.853;1.813;-3.478;3.884;4.0;-30.5;7.4;49.32;522;2018-04-16 22:38:41:788
7.354;-3.437;3.431;8.574;1.161;4.616;-1.221;-4.597;-1.185;1.794;-3.511;4.224;4.0;-30.6;7.0;49.32;532;2018-04-16 22:38:41:798
7.354;-3.437;3.431;8.574;1.161;4.616;-1.221;-4.597;-1.185;1.794;-3.511;4.224;4.0;-30.6;7.0;49.32;541;2018-04-16 22:38:41:807
9.117;-3.778;3.261;8.951;0.414;3.984;-0.348;-4.128;-0.587;1.431;-3.308;4.917;3.8;-30.7;6.7;49.32;551;2018-04-16 22:38:41:817
9.117;-3.778;3.261;8.951;0.414;3.984;-0.348;-4.128;-0.587;1.431;-3.308;4.917;3.8;-30.7;6.7;49.32;561;2018-04-16 22:38:41:827
11.161;-4.181;3.257;9.163;-0.475;3.462;1.998;-3.707;-0.205;0.588;-2.823;5.44;3.4;-30.7;6.6;49.32;572;2018-04-16 22:38:41:838
12.582;-3.966;3.728;9.163;-0.475;3.462;1.998;-3.707;-0.205;-0.104;-2.183;5.607;3.4;-30.7;6.6;49.32;582;2018-04-16 22:38:41:848
12.582;-3.966;3.728;9.193;-1.52;3.057;3.831;-2.228;0.769;-0.104;-2.183;5.607;1.5;-30.6;6.9;49.32;592;2018-04-16 22:38:41:858
14.159;-3.381;4.104;9.193;-1.52;3.057;3.831;-2.228;0.769;-0.661;-1.569;5.405;1.5;-30.6;6.9;49.32;601;2018-04-16 22:38:41:867
14.159;-3.381;4.104;9.067;-2.518;2.762;6.065;-0.763;2.088;-0.96;-1.293;4.947;-2.5;-29.9;8.4;49.32;612;2018-04-16 22:38:41:878
15.158;-3.233;6.037;8.986;-2.902;2.646;6.145;-0.378;2.204;-1.019;-1.177;4.606;-4.1;-29.8;8.5;49.32;621;2018-04-16 22:38:41:887
14.844;-3.159;7.215;8.847;-3.402;2.515;5.997;0.243;4.7;-0.97;-0.845;4.275;-5.5;-29.5;7.9;49.32;631;2018-04-16 22:38:41:897
14.844;-3.159;7.215;8.847;-3.402;2.515;5.997;0.243;4.7;-0.97;-0.845;4.275;-5.5;-29.5;7.9;49.32;641;2018-04-16 22:38:41:907
15.76;-3.749;7.606;8.589;-4.054;2.441;6.618;0.835;4.93;-0.775;0.087;3.663;-8.6;-28.8;8.1;48.53;651;2018-04-16 22:38:41:917
15.76;-3.749;7.606;8.589;-4.054;2.441;6.618;0.835;4.93;-0.775;0.087;3.663;-8.6;-28.8;8.1;48.53;661;2018-04-16 22:38:41:927
16.36;-5.465;8.662;8.261;-4.644;2.522;8.099;-0.821;6.14;-0.639;1.01;3.123;-11.1;-29.0;9.2;48.53;672;2018-04-16 22:38:41:938
16.257;-5.231;9.85;8.261;-4.644;2.522;8.099;-0.821;6.14;-0.231;1.487;2.776;-11.1;-29.0;9.2;48.53;682;2018-04-16 22:38:41:948
16.257;-5.231;9.85;7.921;-5.091;2.742;8.387;0.082;7.34;-0.231;1.487;2.776;-12.7;-27.5;5.9;48.53;692;2018-04-16 22:38:41:958
16.458;-4.998;10.245;7.573;-5.401;3.107;8.968;0.229;7.041;1.046;1.828;2.216;-14.2;-26.2;6.9;48.53;702;2018-04-16 22:38:41:968
16.458;-4.998;10.245;7.573;-5.401;3.107;8.968;0.229;7.041;1.046;1.828;2.216;-14.2;-26.2;6.9;48.53;712;2018-04-16 22:38:41:978
16.568;-5.489;10.141;7.573;-5.401;3.107;8.968;0.229;7.041;1.523;1.813;2.017;-14.2;-26.2;6.9;48.53;722;2018-04-16 22:38:41:988
16.175;-5.97;9.489;7.231;-5.572;3.583;8.944;-0.398;5.906;1.927;1.869;1.847;-17.0;-25.5;6.0;48.53;732;2018-04-16 22:38:41:998
16.175;-5.97;9.489;7.231;-5.572;3.583;8.944;-0.398;5.906;1.927;1.869;1.847;-17.0;-25.5;6.0;48.53;741;2018-04-16 22:38:42:007
15.241;-6.23;6.637;6.911;-5.609;4.117;8.33;-0.621;2.52;2.511;2.022;1.493;-17.6;-24.7;6.6;48.53;752;2018-04-16 22:38:42:018
15.241;-6.23;6.637;6.911;-5.609;4.117;8.33;-0.621;2.52;2.511;2.022;1.493;-17.6;-24.7;6.6;48.53;761;2018-04-16 22:38:42:027
13.89;-6.135;3.42;6.762;-5.588;4.384;8.062;-0.577;1.384;2.547;2.22;1.253;-18.3;-24.7;7.7;48.53;771;2018-04-16 22:38:42:037
13.89;-6.135;3.42;6.762;-5.588;4.384;8.062;-0.577;1.384;2.547;2.22;1.253;-18.3;-24.7;7.7;48.53;782;2018-04-16 22:38:42:048
10.623;-4.893;-5.704;6.394;-5.502;5.002;4.506;0.024;-4.222;1.994;0.269;1.229;-19.2;-23.1;6.8;48.53;792;2018-04-16 22:38:42:058
11.043;-3.656;-5.213;6.393;-5.522;4.981;4.651;1.866;-10.194;1.112;-1.326;1.233;-18.9;-21.8;7.4;48.53;801;2018-04-16 22:38:42:067
11.043;-3.656;-5.213;6.393;-5.522;4.981;4.651;1.866;-10.194;1.112;-1.326;1.233;-18.9;-21.8;7.4;48.53;812;2018-04-16 22:38:42:078
9.537;-3.844;2.148;6.467;-5.665;4.718;3.07;1.821;-2.57;-0.429;-1.808;0.888;-19.9;-22.1;9.0;48.53;822;2018-04-16 22:38:42:088
9.537;-3.844;2.148;6.467;-5.665;4.718;3.07;1.821;-2.57;-0.346;-1.939;0.694;-19.9;-22.1;9.0;48.53;832;2018-04-16 22:38:42:098
8.222;-6.23;4.624;6.589;-5.769;4.413;1.633;-0.461;0.212;-0.114;-2.294;0.58;-20.0;-22.3;9.5;48.53;842;2018-04-16 22:38:42:108
8.222;-6.23;4.624;6.589;-5.769;4.413;1.633;-0.461;0.212;-0.114;-2.294;0.58;-20.0;-22.3;9.5;48.53;851;2018-04-16 22:38:42:117
7.913;-4.636;4.902;6.734;-5.795;4.152;1.179;1.159;0.751;0.991;-2.567;0.75;-19.5;-21.6;9.8;48.53;861;2018-04-16 22:38:42:127
7.913;-4.636;4.902;6.734;-5.795;4.152;1.179;1.159;0.751;0.991;-2.567;0.75;-19.5;-21.6;9.8;48.53;871;2018-04-16 22:38:42:137
9.75;-3.365;8.738;6.81;-5.783;4.044;2.94;2.418;4.693;1.494;-2.728;0.739;-19.5;-21.5;10.2;48.53;881;2018-04-16 22:38:42:147
9.75;-3.365;8.738;6.81;-5.783;4.044;2.94;2.418;4.693;2.905;-2.665;-0.13;-19.5;-21.5;10.2;48.53;891;2018-04-16 22:38:42:157
8.751;-1.256;-2.345;7.147;-5.473;3.89;1.603;4.217;-6.235;2.269;-2.713;-0.426;-18.6;-20.3;14.1;48.53;901;2018-04-16 22:38:42:167
8.751;-1.256;-2.345;7.147;-5.473;3.89;1.603;4.217;-6.235;2.269;-2.713;-0.426;-18.6;-20.3;14.1;48.53;912;2018-04-16 22:38:42:178
7.029;-1.618;2.233;7.423;-5.251;3.672;0.509;3.547;-3.652;1.136;-2.281;-0.949;-18.0;-20.0;14.2;48.53;921;2018-04-16 22:38:42:187
5.367;-2.538;3.299;7.712;-4.994;3.429;-2.345;2.456;-0.13;1.199;-2.415;-1.118;-17.9;-20.6;14.7;48.53;931;2018-04-16 22:38:42:197
5.367;-2.538;3.299;7.712;-4.994;3.429;-2.345;2.456;-0.13;1.638;-2.864;-1.167;-17.9;-20.6;14.7;48.53;942;2018-04-16 22:38:42:208
5.367;-2.538;3.299;7.712;-4.994;3.429;-2.345;2.456;-0.13;1.638;-2.864;-1.167;-17.9;-20.6;14.7;48.53;952;2018-04-16 22:38:42:218
1.964;-3.486;0.879;8.015;-4.719;3.108;-6.05;1.233;-2.229;1.715;-3.33;-0.922;-17.0;-19.0;15.2;48.53;962;2018-04-16 22:38:42:228
2.065;-3.621;2.829;8.256;-4.56;2.686;-6.191;0.939;0.143;1.517;-3.548;-0.579;-15.8;-18.8;16.9;48.53;972;2018-04-16 22:38:42:238
2.065;-3.621;2.829;8.256;-4.56;2.686;-6.191;0.939;0.143;1.351;-3.102;-0.224;-15.8;-18.8;16.9;48.49;982;2018-04-16 22:38:42:248
2.065;-3.621;2.829;8.256;-4.56;2.686;-6.191;0.939;0.143;1.351;-3.102;-0.224;-15.8;-18.8;16.9;48.49;992;2018-04-16 22:38:42:258
3.236;-3.795;0.138;8.406;-4.495;2.303;-5.17;0.7;-2.165;1.185;-2.949;0.1;-14.8;-17.9;17.9;48.49;1001;2018-04-16 22:38:42:267
5.151;-1.283;-1.105;8.507;-4.491;1.904;-3.356;3.208;-3.009;0.644;-2.655;0.132;-13.0;-16.4;18.2;48.49;1011;2018-04-16 22:38:42:277
5.151;-1.283;-1.105;8.507;-4.491;1.904;-3.356;3.208;-3.009;0.21;-2.381;0.002;-13.0;-16.4;18.2;48.49;1022;2018-04-16 22:38:42:288
6.472;0.828;0.19;8.589;-4.482;1.517;-2.118;5.31;-1.327;0.21;-2.381;0.002;-12.4;-17.5;17.1;48.49;1032;2018-04-16 22:38:42:298
6.472;0.828;0.19;8.589;-4.482;1.517;-2.118;5.31;-1.327;-0.412;-1.879;-0.167;-12.4;-17.5;17.1;48.49;1042;2018-04-16 22:38:42:308
8.906;-2.285;1.421;8.66;-4.447;1.183;0.247;2.162;0.238;-0.665;-1.555;-0.305;-11.7;-17.3;19.8;48.49;1052;2018-04-16 22:38:42:318
8.906;-2.285;1.421;8.66;-4.447;1.183;0.247;2.162;0.238;-0.853;-1.423;-0.4;-11.7;-17.3;19.8;48.49;1062;2018-04-16 22:38:42:328
10.139;-4.278;4.189;8.724;-4.395;0.868;1.416;0.117;3.321;-0.853;-1.423;-0.4;-11.1;-17.5;18.5;48.49;1072;2018-04-16 22:38:42:338
10.139;-4.278;4.189;8.724;-4.395;0.868;1.416;0.117;3.321;-0.896;-1.233;-0.304;-11.1;-17.5;18.5;48.49;1081;2018-04-16 22:38:42:347
13.024;-5.043;4.175;8.745;-4.377;0.73;4.279;-0.666;3.446;-0.529;-0.646;-0.249;-10.2;-16.9;17.6;48.49;1092;2018-04-16 22:38:42:358
13.024;-5.043;4.175;8.745;-4.377;0.73;4.279;-0.666;3.446;-0.529;-0.646;-0.249;-10.2;-16.9;17.6;48.49;1102;2018-04-16 22:38:42:368
12.476;-2.563;-0.002;8.774;-4.336;0.629;3.703;1.773;-0.631;-0.303;-0.15;-0.28;-9.2;-17.9;19.0;48.49;1112;2018-04-16 22:38:42:378
12.476;-2.563;-0.002;8.774;-4.336;0.629;3.703;1.773;-0.631;-0.327;0.187;-0.307;-9.2;-17.9;19.0;48.49;1121;2018-04-16 22:38:42:387
12.238;-0.019;-3.395;8.802;-4.279;0.623;3.436;4.26;-4.018;-0.679;-0.11;-0.716;-9.3;-17.4;18.9;48.49;1132;2018-04-16 22:38:42:398
11.586;-1.273;-2.623;8.886;-4.117;0.508;1.136;3.615;-2.975;-0.864;-0.351;-1.12;-9.2;-18.2;20.2;48.49;1142;2018-04-16 22:38:42:408
8.616;-0.169;-0.87;8.886;-4.117;0.508;1.136;3.615;-2.975;-0.864;-0.351;-1.12;-9.2;-18.2;20.2;48.49;1152;2018-04-16 22:38:42:418
8.616;-0.169;-0.87;8.886;-4.117;0.508;1.136;3.615;-2.975;-1.115;-1.42;-1.104;-9.2;-18.2;20.2;48.49;1161;2018-04-16 22:38:42:427
7.044;-1.415;2.643;8.97;-3.96;0.168;-1.926;2.545;2.475;-0.823;-1.498;0.136;-8.5;-18.6;19.2;48.49;1171;2018-04-16 22:38:42:437
7.044;-1.415;2.643;8.97;-3.96;0.168;-1.926;2.545;2.475;-0.823;-1.498;0.136;-8.5;-18.6;19.2;48.49;1182;2018-04-16 22:38:42:448
4.702;-6.206;4.16;8.908;-4.099;-0.072;-4.206;-2.106;4.232;-0.645;-0.634;1.256;-8.2;-18.3;20.1;48.49;1192;2018-04-16 22:38:42:458
4.702;-6.206;4.16;8.908;-4.099;-0.072;-4.206;-2.106;4.232;-0.594;0.156;2.721;-8.2;-18.3;20.1;48.49;1202;2018-04-16 22:38:42:468
2.265;-10.461;-1.014;8.578;-4.752;-0.074;-6.313;-5.709;-0.94;-0.842;-0.296;5.829;-8.3;-18.4;20.5;48.49;1211;2018-04-16 22:38:42:477
2.169;-9.602;-4.441;8.578;-4.752;-0.074;-6.313;-5.709;-0.94;-0.842;-0.296;5.829;-8.3;-18.4;20.5;48.49;1221;2018-04-16 22:38:42:487
2.623;-8.232;-1.707;7.888;-5.816;-0.34;-5.736;-3.521;-3.734;-0.786;-1.704;6.91;-9.1;-18.3;20.5;48.49;1231;2018-04-16 22:38:42:497
2.623;-8.232;-1.707;7.888;-5.816;-0.34;-5.736;-3.521;-3.734;-0.127;-3.178;8.142;-9.1;-18.3;20.5;48.49;1241;2018-04-16 22:38:42:507
3.05;-4.654;2.291;6.807;-7.014;-0.806;-3.971;0.485;1.729;0.987;-3.049;8.473;-9.2;-17.7;20.7;48.49;1252;2018-04-16 22:38:42:518
3.05;-4.654;2.291;6.807;-7.014;-0.806;-3.971;0.485;1.729;0.987;-3.049;8.473;-9.2;-17.7;20.7;48.49;1262;2018-04-16 22:38:42:528
1.688;-2.048;0.713;5.506;-8.062;-0.922;-2.911;5.896;3.13;1.783;-2.387;8.131;-8.9;-17.6;20.6;48.49;1272;2018-04-16 22:38:42:538
1.688;-2.048;0.713;5.506;-8.062;-0.922;-2.911;5.896;3.13;1.783;-2.387;8.131;-8.9;-17.6;20.6;48.49;1282;2018-04-16 22:38:42:548
1.247;-2.184;0.267;4.256;-8.809;-0.671;-2.665;6.572;0.631;2.529;-1.532;7.084;-8.6;-17.4;21.0;48.49;1292;2018-04-16 22:38:42:558
1.247;-2.184;0.267;4.256;-8.809;-0.671;-2.665;6.572;0.631;2.693;-1.349;6.647;-8.6;-17.4;21.0;49.31;1302;2018-04-16 22:38:42:568
0.528;-2.738;0.579;3.034;-9.321;-0.286;-2.309;6.591;-0.024;2.599;-1.505;6.358;-8.8;-16.3;21.9;49.31;1312;2018-04-16 22:38:42:578
0.528;-2.738;0.579;3.034;-9.321;-0.286;-2.309;6.591;-0.024;2.353;-1.356;6.066;-8.8;-16.3;23.5;49.31;1322;2018-04-16 22:38:42:588
-0.347;-2.988;3.571;1.852;-9.629;0.113;-1.985;6.545;2.027;2.353;-1.356;6.066;-9.3;-13.5;23.5;49.31;1332;2018-04-16 22:38:42:598
-0.347;-2.988;3.571;1.852;-9.629;0.113;-1.985;6.545;2.027;1.378;0.088;5.661;-9.3;-13.5;23.5;49.31;1341;2018-04-16 22:38:42:607
-0.15;-1.981;0.954;0.761;-9.77;0.363;-0.995;7.273;2.903;-0.27;2.035;5.153;-10.2;-10.3;23.6;49.31;1351;2018-04-16 22:38:42:617
-0.15;-1.981;0.954;0.761;-9.77;0.363;-0.995;7.273;2.903;-0.27;2.035;5.153;-10.2;-10.3;23.6;49.31;1361;2018-04-16 22:38:42:627
-0.14;-1.565;-1.652;-0.233;-9.801;0.242;0.093;8.236;-1.894;-0.999;2.039;4.887;-11.2;-7.4;24.9;49.31;1372;2018-04-16 22:38:42:638
-0.14;-1.565;-1.652;-0.233;-9.801;0.242;0.093;8.236;-1.894;-0.999;2.039;4.887;-11.2;-7.4;24.9;49.31;1381;2018-04-16 22:38:42:647
0.02;-1.735;-2.702;-1.123;-9.742;0.031;1.143;8.007;-2.733;-1.053;-0.728;4.396;-12.2;-6.1;24.0;49.31;1392;2018-04-16 22:38:42:658
0.02;-1.735;-2.702;-1.123;-9.742;0.031;1.143;8.007;-2.733;-0.787;-2.828;4.685;-12.2;-6.1;24.0;49.31;1402;2018-04-16 22:38:42:668
-16.621;-39.185;-3.266;-2.114;-9.576;-0.033;-14.506;-29.609;-3.233;-0.979;-5.765;7.674;-12.3;-5.7;23.3;49.31;1412;2018-04-16 22:38:42:678
6.208;-39.185;-2.832;-2.114;-9.576;-0.033;-14.506;-29.609;-3.233;-0.979;-5.765;7.674;-12.3;-5.7;23.3;49.31;1422;2018-04-16 22:38:42:688
6.208;-39.185;-2.832;-3.047;-9.321;0.023;2.943;-27.697;2.304;-2.051;-7.016;2.733;-10.5;-3.2;28.5;49.31;1432;2018-04-16 22:38:42:698
-10.878;-29.021;7.066;-2.763;-9.409;-0.09;2.658;-27.609;2.417;-3.192;-6.556;-2.932;-10.5;-3.2;28.5;49.31;1442;2018-04-16 22:38:42:708
-3.413;-8.535;-0.861;-2.509;-9.479;-0.142;-0.904;0.944;-0.719;-1.159;-6.977;-1.056;-6.4;-4.6;26.8;49.31;1452;2018-04-16 22:38:42:718
-3.413;-8.535;-0.861;-2.509;-9.479;-0.142;-0.904;0.944;-0.719;-1.159;-6.977;-1.056;-6.4;-4.6;26.8;49.31;1461;2018-04-16 22:38:42:727
-1.143;-2.51;1.699;-2.348;-9.501;0.624;1.204;6.991;1.075;1.1;-9.159;-0.663;-3.2;-5.5;26.2;49.31;1471;2018-04-16 22:38:42:737
-1.143;-2.51;1.699;-2.348;-9.501;0.624;1.204;6.991;1.075;2.304;-9.352;-0.611;-3.2;-5.5;26.2;49.31;1481;2018-04-16 22:38:42:747
-2.774;-1.363;-1.814;-2.198;-9.492;1.113;-0.575;8.129;-2.926;2.26;-5.192;-0.615;1.2;-5.1;27.2;49.31;1491;2018-04-16 22:38:42:757
-2.774;-1.363;-1.814;-2.198;-9.492;1.113;-0.575;8.129;-2.926;2.26;-5.192;-0.615;1.2;-5.1;27.2;49.31;1501;2018-04-16 22:38:42:767
-6.859;-4.966;-1.282;-2.035;-9.471;1.525;-4.824;4.505;-2.807;0.919;-1.018;-0.346;4.2;-3.7;26.5;49.31;1511;2018-04-16 22:38:42:777
-6.859;-4.966;-1.282;-2.035;-9.471;1.525;-4.824;4.505;-2.807;-0.644;3.488;-0.21;4.2;-3.7;26.5;49.31;1521;2018-04-16 22:38:42:787
-4.28;-7.683;3.066;-2.097;-9.494;1.276;-2.183;1.811;1.79;-0.644;3.488;-0.21;5.4;-2.4;26.5;49.31;1532;2018-04-16 22:38:42:798
-4.334;-8.972;3.515;-2.12;-9.513;1.084;-2.159;1.83;1.981;-1.032;5.468;-0.425;4.9;-3.1;27.7;49.31;1541;2018-04-16 22:38:42:807
-4.334;-8.972;3.515;-2.12;-9.513;1.084;-2.159;1.83;1.981;-0.861;6.451;-0.293;4.9;-3.1;27.7;49.31;1551;2018-04-16 22:38:42:817
-4.931;-11.443;-1.058;-2.12;-9.513;1.084;-2.159;1.83;1.981;-0.861;6.451;-0.293;4.9;-3.1;27.7;49.31;1562;2018-04-16 22:38:42:828
-3.068;-10.37;-2.43;-2.191;-9.549;0.435;-2.457;-1.967;-3.152;-0.591;6.049;-0.02;1.0;-3.7;28.5;49.31;1571;2018-04-16 22:38:42:837
