sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
7.417;-0.609;-1.44;8.724;-4.199;-1.562;-1.306;3.589;0.122;1.124;-1.385;1.543;1.0;-19.5;25.5;50.29;317;2018-04-16 23:27:35:305
9.708;0.006;-2.503;8.557;-4.495;-1.656;1.152;4.501;-0.847;1.031;-0.998;1.632;0.3;-20.0;23.4;50.29;328;2018-04-16 23:27:35:316
9.236;0.153;-1.026;8.423;-4.725;-1.7;0.812;4.878;0.674;0.676;-0.547;1.368;1.2;-18.6;25.2;50.29;338;2018-04-16 23:27:35:326
9.236;0.153;-1.026;8.423;-4.725;-1.7;0.812;4.878;0.674;0.676;-0.547;1.368;1.2;-18.6;25.2;50.29;347;2018-04-16 23:27:35:335
11.042;-0.989;-0.387;8.423;-4.725;-1.7;0.812;4.878;0.674;0.413;-0.382;1.431;1.2;-18.6;25.2;50.29;357;2018-04-16 23:27:35:345
12.184;-2.789;0.921;8.275;-4.971;-1.728;3.278;3.181;3.188;0.373;-0.176;1.241;0.9;-17.9;25.1;50.29;367;2018-04-16 23:27:35:355
12.184;-2.789;0.921;8.14;-5.176;-1.764;3.96;2.771;1.81;0.154;-0.534;1.219;0.5;-19.0;24.3;50.29;377;2018-04-16 23:27:35:365
10.368;-2.687;1.234;8.14;-5.176;-1.764;3.96;2.771;1.81;-0.14;-1.031;1.394;0.5;-19.0;24.3;50.29;388;2018-04-16 23:27:35:376
10.368;-2.687;1.234;8.14;-5.176;-1.764;3.96;2.771;1.81;-0.14;-1.031;1.394;0.5;-19.0;24.3;50.29;397;2018-04-16 23:27:35:385
10.824;-3.014;0.639;7.916;-5.457;-1.927;2.908;2.443;2.567;-0.277;-0.744;2.145;0.4;-18.8;24.7;50.29;407;2018-04-16 23:27:35:395
10.824;-3.014;0.639;7.916;-5.457;-1.927;2.908;2.443;2.567;-0.277;-0.744;2.145;0.4;-18.8;24.7;50.29;417;2018-04-16 23:27:35:405
8.101;-5.47;-0.448;7.565;-5.907;-2.011;0.536;0.437;1.564;-0.432;-0.186;3.15;0.3;-18.6;25.0;50.29;428;2018-04-16 23:27:35:416
4.435;-7.022;-0.442;7.077;-6.449;-2.118;-1.834;0.249;1.648;-0.072;-0.712;3.754;0.4;-18.2;25.2;50.73;438;2018-04-16 23:27:35:426
4.435;-7.022;-0.442;7.077;-6.449;-2.118;-1.834;0.249;1.648;0.847;-1.39;4.402;0.4;-18.2;25.2;50.73;448;2018-04-16 23:27:35:436
2.674;-8.025;0.702;7.077;-6.449;-2.118;-1.834;0.249;1.648;0.847;-1.39;4.402;0.4;-18.2;25.2;50.73;457;2018-04-16 23:27:35:445
0.862;-6.173;0.696;6.392;-7.128;-2.121;-4.017;0.393;4.311;1.811;-1.473;4.705;0.5;-17.9;25.3;50.73;467;2018-04-16 23:27:35:455
0.862;-6.173;0.696;6.392;-7.128;-2.121;-4.017;0.393;4.311;3.272;-1.069;4.886;0.5;-17.9;25.3;50.73;477;2018-04-16 23:27:35:465
-0.861;-7.117;-0.316;5.576;-7.873;-1.759;-5.666;0.876;1.309;4.214;-1.933;5.844;0.6;-17.7;25.4;50.73;487;2018-04-16 23:27:35:475
-0.861;-7.117;-0.316;5.576;-7.873;-1.759;-5.666;0.876;1.309;4.214;-1.933;5.844;0.6;-17.7;25.4;50.73;497;2018-04-16 23:27:35:485
0.722;-3.164;0.716;4.563;-8.592;-1.237;-3.841;5.428;1.952;4.568;-1.968;5.903;0.5;-17.3;25.5;50.73;508;2018-04-16 23:27:35:496
0.722;-3.164;0.716;4.563;-8.592;-1.237;-3.841;5.428;1.952;4.568;-1.968;5.903;0.5;-17.3;25.5;50.73;517;2018-04-16 23:27:35:505
0.694;-2.95;1.05;3.524;-9.133;-0.576;-2.83;6.184;1.626;4.574;-1.809;5.659;0.5;-16.9;25.5;50.73;528;2018-04-16 23:27:35:516
-1.373;-5.729;1.125;2.471;-9.489;0.117;-3.844;3.76;1.008;3.544;-0.046;5.51;0.7;-12.9;26.7;50.73;537;2018-04-16 23:27:35:525
-1.373;-5.729;1.125;2.471;-9.489;0.117;-3.844;3.76;1.008;3.544;-0.046;5.51;0.7;-12.9;26.7;50.73;548;2018-04-16 23:27:35:536
-1.863;-6.905;0.182;1.97;-9.599;0.383;-3.832;2.694;-0.201;2.778;0.925;5.621;0.0;-10.3;25.4;50.73;557;2018-04-16 23:27:35:545
-1.863;-6.905;0.182;1.97;-9.599;0.383;-3.832;2.694;-0.201;2.778;0.925;5.621;0.0;-10.3;25.4;50.73;567;2018-04-16 23:27:35:555
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;577;2018-04-16 23:27:35:565
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;587;2018-04-16 23:27:35:575
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;598;2018-04-16 23:27:35:586
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;608;2018-04-16 23:27:35:596
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;618;2018-04-16 23:27:35:606
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;627;2018-04-16 23:27:35:615
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;638;2018-04-16 23:27:35:626
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;648;2018-04-16 23:27:35:636
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;658;2018-04-16 23:27:35:646
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;667;2018-04-16 23:27:35:655
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;677;2018-04-16 23:27:35:665
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;687;2018-04-16 23:27:35:675
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;697;2018-04-16 23:27:35:685
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;708;2018-04-16 23:27:35:696
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;717;2018-04-16 23:27:35:705
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;727;2018-04-16 23:27:35:715
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;737;2018-04-16 23:27:35:725
-2.17;-6.15;-1.201;0.899;-9.745;0.627;-3.07;3.596;-1.828;0.56;1.026;5.602;0.4;-6.0;27.1;50.73;747;2018-04-16 23:27:35:735
-2.144;-5.309;1.589;-0.205;-9.793;0.483;-1.689;4.773;-0.442;-1.151;0.844;5.561;0.5;-4.7;28.0;50.73;757;2018-04-16 23:27:35:745
-2.144;-5.309;1.589;-0.205;-9.793;0.483;-1.689;4.773;-0.442;-1.151;0.844;5.561;0.5;-4.7;28.0;50.73;767;2018-04-16 23:27:35:755
-2.508;-10.306;-4.463;-2.752;-9.286;1.54;0.244;-1.02;-6.003;0.86;0.875;-0.054;15.3;-5.1;25.8;50.73;777;2018-04-16 23:27:35:765
-1.981;-9.406;-2.916;-2.788;-9.297;1.399;0.807;-0.108;-4.315;-0.524;2.39;-0.006;15.8;-4.3;24.7;50.73;787;2018-04-16 23:27:35:775
-2.119;-8.984;0.04;-2.871;-9.328;0.953;0.752;0.344;-0.914;-1.448;3.6;0.06;15.1;-4.5;24.7;50.73;798;2018-04-16 23:27:35:786
-2.119;-8.984;0.04;-2.871;-9.328;0.953;0.752;0.344;-0.914;-1.448;3.6;0.06;15.1;-4.5;24.7;50.73;807;2018-04-16 23:27:35:795
-2.168;-9.214;0.582;-2.871;-9.328;0.953;0.752;0.344;-0.914;-1.527;3.928;0.09;15.1;-4.5;24.7;66.23;817;2018-04-16 23:27:35:805
-2.265;-9.791;0.292;-2.937;-9.346;0.442;0.77;0.132;0.14;-1.448;4.078;0.087;13.8;-4.8;26.8;66.23;828;2018-04-16 23:27:35:816
-2.265;-9.791;0.292;-2.961;-9.349;0.013;0.667;-0.66;0.381;-1.104;3.903;0.056;10.8;-6.4;26.3;66.23;838;2018-04-16 23:27:35:826
-2.222;-9.956;0.584;-2.961;-9.349;0.013;0.667;-0.66;0.381;-0.617;3.465;0.077;10.8;-6.4;26.3;66.23;848;2018-04-16 23:27:35:836
-1.749;-9.499;1.565;-2.956;-9.347;-0.261;1.207;-0.152;1.826;-0.338;3.306;0.068;9.6;-6.0;28.4;66.23;858;2018-04-16 23:27:35:846
-1.749;-9.499;1.565;-2.956;-9.347;-0.261;1.207;-0.152;1.826;-0.338;3.306;0.068;9.6;-6.0;28.4;66.23;868;2018-04-16 23:27:35:856
-1.692;-9.61;1.361;-2.931;-9.349;-0.431;1.239;-0.262;1.792;-0.01;3.103;0.049;8.1;-6.3;27.8;66.23;878;2018-04-16 23:27:35:866
-1.753;-9.693;0.569;-2.931;-9.349;-0.431;1.239;-0.262;1.792;0.104;2.941;0.031;8.1;-6.3;27.8;66.23;888;2018-04-16 23:27:35:876
-1.753;-9.693;0.569;-2.931;-9.349;-0.431;1.239;-0.262;1.792;0.151;2.731;0.035;8.1;-6.3;27.8;66.23;897;2018-04-16 23:27:35:885
-1.612;-9.58;0.075;-2.898;-9.352;-0.556;1.286;-0.228;0.631;0.095;2.337;0.037;8.0;-6.0;29.5;66.23;907;2018-04-16 23:27:35:895
-1.532;-9.431;-0.37;-2.867;-9.354;-0.668;1.376;-0.091;0.159;0.007;2.024;0.038;6.7;-6.4;28.9;66.23;917;2018-04-16 23:27:35:905
-1.462;-9.523;-0.569;-2.867;-9.354;-0.668;1.376;-0.091;0.159;0.007;2.024;0.038;6.7;-6.4;28.9;66.23;927;2018-04-16 23:27:35:915
-1.462;-9.523;-0.569;-2.847;-9.352;-0.773;1.421;-0.217;0.215;-0.137;1.422;0.073;6.2;-6.2;29.7;66.23;937;2018-04-16 23:27:35:925
-1.262;-9.746;-0.473;-2.847;-9.352;-0.773;1.421;-0.217;0.215;-0.247;0.798;0.106;6.2;-6.2;29.7;66.23;948;2018-04-16 23:27:35:936
-1.262;-9.746;-0.473;-2.842;-9.347;-0.854;1.668;-0.438;0.539;-0.305;0.411;0.116;6.0;-6.6;28.7;66.23;957;2018-04-16 23:27:35:945
-1.14;-9.797;-0.186;-2.842;-9.347;-0.854;1.668;-0.438;0.539;-0.305;0.411;0.116;6.0;-6.6;28.7;66.23;967;2018-04-16 23:27:35:955
-1.082;-9.748;-0.035;-2.853;-9.339;-0.904;1.77;-0.409;0.869;-0.347;-0.11;0.133;5.8;-6.2;29.4;66.23;978;2018-04-16 23:27:35:966
-1.082;-9.748;-0.035;-2.853;-9.339;-0.904;1.77;-0.409;0.869;-0.351;-0.409;0.142;5.8;-6.2;29.4;66.23;988;2018-04-16 23:27:35:976
-1.082;-9.748;-0.035;-2.853;-9.339;-0.904;1.77;-0.409;0.869;-0.319;-0.759;0.131;5.8;-6.2;29.4;66.23;998;2018-04-16 23:27:35:986
-1.125;-9.567;0.267;-2.873;-9.331;-0.917;1.748;-0.236;1.184;-0.319;-0.759;0.131;5.7;-6.3;29.5;66.23;1007;2018-04-16 23:27:35:995
-1.314;-9.662;0.597;-2.894;-9.327;-0.897;1.58;-0.335;1.494;-0.26;-0.947;0.106;5.2;-6.7;28.9;66.23;1018;2018-04-16 23:27:36:006
-1.314;-9.662;0.597;-2.894;-9.327;-0.897;1.58;-0.335;1.494;-0.169;-0.977;0.076;5.2;-6.7;28.9;66.23;1028;2018-04-16 23:27:36:016
-1.45;-9.717;0.836;-2.909;-9.326;-0.849;1.43;-0.404;1.689;-0.089;-0.921;0.06;5.2;-7.1;27.4;66.23;1037;2018-04-16 23:27:36:025
-1.569;-9.734;0.819;-2.909;-9.326;-0.849;1.43;-0.404;1.689;-0.089;-0.921;0.06;5.2;-7.1;27.4;66.23;1047;2018-04-16 23:27:36:035
-1.569;-9.734;0.819;-2.916;-9.331;-0.775;1.271;-0.393;1.459;0.056;-0.777;0.038;5.9;-7.3;29.8;66.23;1058;2018-04-16 23:27:36:046
-1.778;-9.691;0.42;-2.916;-9.331;-0.775;1.271;-0.393;1.459;0.28;-0.649;0.021;5.9;-7.3;29.8;66.23;1067;2018-04-16 23:27:36:055
-1.778;-9.691;0.42;-2.919;-9.339;-0.658;1.031;-0.293;0.779;0.43;-0.724;0.024;6.1;-7.3;28.8;66.23;1077;2018-04-16 23:27:36:065
-2.006;-9.607;0.016;-2.919;-9.339;-0.658;1.031;-0.293;0.779;0.43;-0.724;0.024;6.1;-7.3;28.8;66.23;1088;2018-04-16 23:27:36:076
-2.006;-9.607;0.016;-2.928;-9.347;-0.479;0.877;-0.257;0.474;0.634;-0.927;0.034;6.1;-7.0;28.9;66.23;1097;2018-04-16 23:27:36:085
-2.045;-9.598;-0.069;-2.928;-9.347;-0.479;0.877;-0.257;0.474;0.7;-1.015;0.061;6.1;-7.0;28.9;66.23;1107;2018-04-16 23:27:36:095
-2.045;-9.598;-0.069;-2.928;-9.347;-0.479;0.877;-0.257;0.474;0.7;-1.015;0.061;6.1;-7.0;28.9;66.23;1118;2018-04-16 23:27:36:106
-1.952;-9.584;-0.223;-2.939;-9.351;-0.291;0.986;-0.233;0.068;0.682;-1.025;0.072;5.8;-6.9;29.1;53.39;1127;2018-04-16 23:27:36:115
-1.79;-9.669;-0.578;-2.949;-9.352;-0.104;1.16;-0.317;-0.474;0.652;-1.144;0.089;5.5;-6.8;29.2;53.39;1138;2018-04-16 23:27:36:126
-1.538;-9.84;-0.71;-2.949;-9.352;-0.104;1.16;-0.317;-0.474;0.672;-1.412;0.098;5.5;-6.8;29.2;53.39;1147;2018-04-16 23:27:36:135
-1.538;-9.84;-0.71;-2.956;-9.35;0.102;1.525;-0.562;-0.791;0.667;-1.567;0.093;5.3;-6.8;29.3;53.39;1157;2018-04-16 23:27:36:145
-1.313;-9.884;-0.639;-2.956;-9.35;0.102;1.525;-0.562;-0.791;0.641;-1.669;0.099;5.3;-6.8;29.3;53.39;1168;2018-04-16 23:27:36:156
-1.313;-9.884;-0.639;-2.954;-9.346;0.309;1.737;-0.438;-0.92;0.641;-1.669;0.099;5.3;-6.7;29.4;53.39;1177;2018-04-16 23:27:36:165
-1.143;-9.74;-0.594;-2.954;-9.346;0.309;1.737;-0.438;-0.92;0.567;-1.712;0.11;5.3;-6.7;29.4;53.39;1188;2018-04-16 23:27:36:176
-0.974;-9.59;-0.583;-2.943;-9.342;0.488;1.969;-0.248;-1.071;0.467;-1.632;0.103;5.4;-6.7;29.4;53.39;1197;2018-04-16 23:27:36:185
-0.974;-9.59;-0.583;-2.943;-9.342;0.488;1.969;-0.248;-1.071;0.467;-1.632;0.103;5.4;-6.7;29.4;53.39;1208;2018-04-16 23:27:36:196
-0.943;-9.547;-0.542;-2.924;-9.34;0.621;1.967;-0.214;-1.132;0.347;-1.427;0.077;5.7;-6.5;29.2;53.39;1220;2018-04-16 23:27:36:208
-1.056;-9.615;-0.438;-2.924;-9.34;0.621;1.967;-0.214;-1.132;0.192;-1.067;0.042;5.7;-6.5;29.2;53.39;1227;2018-04-16 23:27:36:215
-1.243;-9.724;-0.348;-2.902;-9.343;0.684;1.659;-0.382;-1.032;0.071;-0.75;0.011;6.2;-6.4;29.2;53.39;1238;2018-04-16 23:27:36:226
-1.243;-9.724;-0.348;-2.902;-9.343;0.684;1.659;-0.382;-1.032;0.071;-0.75;0.011;6.2;-6.4;29.2;53.39;1247;2018-04-16 23:27:36:235
-1.618;-9.791;-0.172;-2.883;-9.35;0.665;1.142;-0.435;-0.776;-0.112;-0.217;-0.032;6.7;-6.3;29.1;53.39;1258;2018-04-16 23:27:36:246
-1.878;-9.681;0.032;-2.883;-9.35;0.665;1.142;-0.435;-0.776;-0.247;0.29;-0.049;6.7;-6.3;29.1;53.39;1267;2018-04-16 23:27:36:255
-1.878;-9.681;0.032;-2.869;-9.359;0.583;0.9;-0.213;-0.444;-0.297;0.579;-0.06;7.6;-5.8;28.7;53.39;1279;2018-04-16 23:27:36:267
-1.994;-9.483;0.266;-2.869;-9.359;0.583;0.9;-0.213;-0.444;-0.297;0.579;-0.06;7.6;-5.8;28.7;53.39;1287;2018-04-16 23:27:36:275
-1.994;-9.483;0.266;-2.869;-9.359;0.583;0.894;-0.059;-0.113;-0.332;0.933;-0.065;8.0;-5.9;28.4;53.39;1298;2018-04-16 23:27:36:286
-1.964;-9.428;0.35;-2.858;-9.369;0.463;0.894;-0.059;-0.113;-0.346;1.21;-0.071;8.0;-5.9;28.4;53.39;1308;2018-04-16 23:27:36:296
-1.931;-9.412;0.39;-2.847;-9.379;0.317;0.955;-0.03;0.046;-0.362;1.41;-0.071;8.2;-5.7;28.8;53.39;1317;2018-04-16 23:27:36:305
-1.881;-9.487;0.281;-2.847;-9.379;0.317;0.955;-0.03;0.046;-0.362;1.41;-0.071;8.2;-5.7;28.8;53.39;1327;2018-04-16 23:27:36:315
-1.881;-9.487;0.281;-2.832;-9.387;0.169;0.983;-0.21;-0.021;-0.368;1.484;-0.07;8.7;-5.7;28.9;53.39;1337;2018-04-16 23:27:36:325
-1.861;-9.671;0.104;-2.832;-9.387;0.169;0.983;-0.21;-0.021;-0.368;1.509;-0.068;8.7;-5.7;28.9;53.39;1348;2018-04-16 23:27:36:336
-1.893;-9.797;0.026;-2.813;-9.394;0.023;0.868;-0.471;-0.049;-0.363;1.465;-0.07;9.0;-5.6;28.9;53.39;1357;2018-04-16 23:27:36:345
-2.022;-9.886;-0.121;-2.813;-9.394;0.023;0.868;-0.471;-0.049;-0.313;1.2;-0.062;9.0;-5.6;28.9;53.39;1367;2018-04-16 23:27:36:355
-2.073;-9.784;-0.146;-2.797;-9.399;-0.094;0.723;-0.385;-0.052;-0.275;1.007;-0.046;9.2;-5.5;28.9;53.39;1377;2018-04-16 23:27:36:365
-2.073;-9.784;-0.146;-2.797;-9.399;-0.094;0.723;-0.385;-0.052;-0.275;1.007;-0.046;9.2;-5.5;28.9;53.39;1388;2018-04-16 23:27:36:376
-2.088;-9.578;-0.062;-2.789;-9.401;-0.133;0.701;-0.177;0.071;-0.231;0.795;-0.034;9.3;-5.4;28.9;53.39;1397;2018-04-16 23:27:36:385
-2.079;-9.301;0.154;-2.777;-9.403;-0.193;0.698;0.102;0.348;-0.169;0.519;-0.022;9.4;-5.3;29.0;53.39;1408;2018-04-16 23:27:36:396
-2.079;-9.301;0.154;-2.777;-9.403;-0.193;0.698;0.102;0.348;-0.151;0.406;-0.021;9.4;-5.3;29.0;53.39;1417;2018-04-16 23:27:36:405
-2.046;-9.305;0.247;-2.766;-9.405;-0.239;0.761;0.075;0.502;-0.171;0.327;-0.016;9.4;-5.3;29.0;44.61;1428;2018-04-16 23:27:36:416
-1.924;-9.414;0.25;-2.766;-9.405;-0.239;0.761;0.075;0.502;-0.171;0.327;-0.016;9.4;-5.3;29.0;44.61;1437;2018-04-16 23:27:36:425
-1.924;-9.414;0.25;-2.755;-9.407;-0.286;0.831;-0.007;0.536;-0.205;0.25;-0.002;9.4;-5.3;28.9;44.61;1448;2018-04-16 23:27:36:436
-1.785;-9.592;0.157;-2.75;-9.408;-0.31;0.831;-0.007;0.536;-0.204;0.17;0.002;9.3;-5.4;29.0;44.61;1457;2018-04-16 23:27:36:445
-1.684;-9.759;0.043;-2.75;-9.408;-0.31;1.061;-0.35;0.369;-0.204;0.17;0.002;9.3;-5.4;29.0;44.61;1468;2018-04-16 23:27:36:456
-1.653;-9.779;0.043;-2.741;-9.41;-0.338;1.088;-0.369;0.381;-0.173;-0.015;0.002;9.2;-5.4;29.0;44.61;1479;2018-04-16 23:27:36:467
-1.653;-9.779;0.043;-2.741;-9.41;-0.338;1.088;-0.369;0.381;-0.142;-0.153;-0.001;9.2;-5.4;29.0;44.61;1487;2018-04-16 23:27:36:475
-1.623;-9.698;0.12;-2.736;-9.411;-0.341;1.113;-0.287;0.46;-0.142;-0.153;-0.001;9.2;-5.4;29.0;44.61;1497;2018-04-16 23:27:36:485
-1.695;-9.401;0.328;-2.726;-9.414;-0.329;1.031;0.014;0.657;-0.084;-0.319;-0.009;9.0;-5.5;29.1;44.61;1508;2018-04-16 23:27:36:496
-1.695;-9.401;0.328;-2.726;-9.414;-0.329;1.031;0.014;0.657;-0.028;-0.4;-0.021;9.0;-5.5;29.1;44.61;1517;2018-04-16 23:27:36:505
-1.804;-9.322;0.417;-2.716;-9.418;-0.298;0.878;0.09;0.728;0.009;-0.412;-0.028;8.8;-5.6;29.3;44.61;1527;2018-04-16 23:27:36:515
-1.893;-9.388;0.401;-2.716;-9.418;-0.298;0.878;0.09;0.728;0.046;-0.411;-0.028;8.8;-5.6;29.3;44.61;1537;2018-04-16 23:27:36:525
