sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
15.526;-11.769;9.199;9.586;-1.685;1.202;5.672;-9.773;7.668;-0.672;-5.337;6.45;-3.9;-31.0;7.0;51.17;390;2018-04-16 23:31:20:696
15.526;-11.769;9.199;9.503;-2.311;0.727;6.299;-9.714;8.518;-0.58;-4.34;6.599;-4.9;-30.2;7.6;51.17;401;2018-04-16 23:31:20:707
15.526;-11.769;9.199;9.503;-2.311;0.727;6.299;-9.714;8.518;-0.58;-4.34;6.599;-4.9;-30.2;7.6;51.17;410;2018-04-16 23:31:20:716
16.911;-11.849;8.718;9.347;-2.944;0.354;7.564;-8.905;8.364;-0.63;-3.756;6.647;-5.6;-30.1;8.7;51.17;420;2018-04-16 23:31:20:726
16.911;-11.849;8.718;9.347;-2.944;0.354;7.564;-8.905;8.364;-0.872;-2.105;6.465;-5.6;-30.1;8.7;51.17;430;2018-04-16 23:31:20:736
20.144;-9.158;7.903;8.898;-4.122;-0.1;11.246;-5.036;8.003;-0.943;-1.047;5.764;-8.0;-29.1;7.6;51.17;440;2018-04-16 23:31:20:746
21.844;-6.503;8.249;8.395;-5.059;-0.319;13.87;-0.7;8.708;-0.919;-0.775;5.449;-9.1;-28.3;7.8;51.17;450;2018-04-16 23:31:20:756
21.844;-6.503;8.249;8.395;-5.059;-0.319;13.87;-0.7;8.708;-0.919;-0.775;5.449;-9.1;-28.3;7.8;51.17;460;2018-04-16 23:31:20:766
23.347;-4.733;8.673;7.951;-5.728;-0.372;15.584;0.79;9.348;-0.754;0.17;4.125;-12.1;-28.4;7.2;51.17;470;2018-04-16 23:31:20:776
23.311;-5.792;9.141;7.951;-5.728;-0.372;15.584;0.79;9.348;-0.742;1.025;3.148;-12.1;-28.4;7.2;51.17;480;2018-04-16 23:31:20:786
21.542;-6.334;7.725;7.624;-6.163;-0.247;14.796;-0.272;8.576;-0.825;2.057;2.231;-15.1;-26.9;7.7;51.17;490;2018-04-16 23:31:20:796
21.542;-6.334;7.725;7.624;-6.163;-0.247;14.796;-0.272;8.576;-0.825;2.057;2.231;-15.1;-26.9;7.7;51.17;501;2018-04-16 23:31:20:807
19.865;-5.623;7.202;7.412;-6.421;0.011;11.835;1.044;7.005;-0.876;2.468;1.724;-16.7;-25.0;6.6;51.17;511;2018-04-16 23:31:20:817
18.268;-5.057;6.88;7.412;-6.421;0.011;11.835;1.044;7.005;-0.793;2.599;1.34;-18.3;-25.2;7.4;51.17;521;2018-04-16 23:31:20:827
18.268;-5.057;6.88;7.412;-6.421;0.011;11.835;1.044;7.005;-0.793;2.599;1.34;-18.3;-25.2;7.4;51.17;531;2018-04-16 23:31:20:837
17.244;-4.679;7.463;7.258;-6.588;0.286;9.986;1.909;7.177;-0.397;2.183;1.058;-19.4;-25.0;4.0;51.17;540;2018-04-16 23:31:20:846
17.326;-5.004;7.936;7.132;-6.708;0.546;10.193;1.704;7.389;0.497;1.376;0.772;-20.5;-24.7;5.4;51.17;550;2018-04-16 23:31:20:856
17.326;-5.004;7.936;7.132;-6.708;0.546;10.193;1.704;7.389;0.497;1.376;0.772;-20.5;-24.7;5.4;51.17;560;2018-04-16 23:31:20:866
17.108;-4.751;7.857;7.054;-6.758;0.864;10.113;2.318;6.985;1.079;1.2;0.472;-20.6;-23.9;4.8;50.53;570;2018-04-16 23:31:20:876
17.056;-3.846;7.05;7.054;-6.758;0.864;10.113;2.318;6.985;1.372;1.624;0.046;-21.3;-24.3;3.6;50.53;580;2018-04-16 23:31:20:886
15.556;-4.29;6.212;7.028;-6.712;1.316;9.077;2.576;4.388;1.389;2.132;-0.421;-21.3;-24.3;3.6;50.53;590;2018-04-16 23:31:20:896
15.556;-4.29;6.212;7.028;-6.712;1.316;9.077;2.576;4.388;1.389;2.132;-0.421;-21.3;-24.3;3.6;50.53;600;2018-04-16 23:31:20:906
14.626;-4.64;5.083;7.052;-6.565;1.829;6.838;1.761;2.112;1.565;2.173;-0.706;-21.8;-23.8;3.0;50.53;610;2018-04-16 23:31:20:916
13.129;-4.61;2.571;7.052;-6.565;1.829;6.838;1.761;2.112;1.804;2.126;-0.855;-21.5;-24.1;5.8;50.53;620;2018-04-16 23:31:20:926
13.129;-4.61;2.571;7.052;-6.565;1.829;6.838;1.761;2.112;1.804;2.126;-0.855;-21.5;-24.1;5.8;50.53;630;2018-04-16 23:31:20:936
11.92;-3.948;1.835;7.108;-6.35;2.306;4.811;2.402;-0.471;1.905;1.4;-1.016;-21.7;-23.1;3.8;50.53;640;2018-04-16 23:31:20:946
10.737;-5.143;4.806;7.221;-6.104;2.601;3.516;0.962;2.205;2.016;-0.177;-1.01;-21.7;-23.1;3.8;50.53;650;2018-04-16 23:31:20:956
10.737;-5.143;4.806;7.221;-6.104;2.601;3.516;0.962;2.205;2.016;-0.177;-1.01;-21.6;-23.8;5.7;50.53;660;2018-04-16 23:31:20:966
7.997;-6.126;-4.233;7.416;-5.861;2.611;-0.14;0.097;-8.368;2.628;-2.083;-0.749;-21.2;-23.6;4.9;50.53;671;2018-04-16 23:31:20:977
6.722;-5.253;-3.34;7.536;-5.791;2.417;-0.814;0.538;-5.757;1.965;-3.957;-0.318;-21.2;-24.2;5.4;50.53;680;2018-04-16 23:31:20:986
5.027;-4.899;0.066;7.536;-5.791;2.417;-0.814;0.538;-5.757;2.222;-5.01;0.188;-21.2;-24.2;5.4;50.53;691;2018-04-16 23:31:20:997
5.027;-4.899;0.066;7.718;-5.733;1.93;-1.367;0.552;-1.34;2.303;-4.889;0.574;-20.4;-22.9;6.7;50.53;701;2018-04-16 23:31:21:007
8.612;-5.233;-0.128;7.718;-5.733;1.93;-1.367;0.552;-1.34;2.303;-4.889;0.574;-20.4;-22.9;6.7;50.53;710;2018-04-16 23:31:21:016
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;720;2018-04-16 23:31:21:026
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;730;2018-04-16 23:31:21:036
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;741;2018-04-16 23:31:21:047
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;751;2018-04-16 23:31:21:057
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;760;2018-04-16 23:31:21:066
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;771;2018-04-16 23:31:21:077
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;780;2018-04-16 23:31:21:086
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;790;2018-04-16 23:31:21:096
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;800;2018-04-16 23:31:21:106
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;810;2018-04-16 23:31:21:116
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;821;2018-04-16 23:31:21:127
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;831;2018-04-16 23:31:21:137
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;840;2018-04-16 23:31:21:146
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;850;2018-04-16 23:31:21:156
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;860;2018-04-16 23:31:21:166
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;871;2018-04-16 23:31:21:177
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;880;2018-04-16 23:31:21:186
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;891;2018-04-16 23:31:21:197
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;900;2018-04-16 23:31:21:206
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;910;2018-04-16 23:31:21:216
9.765;-2.97;2.297;7.828;-5.735;1.416;2.024;2.076;0.19;2.379;-5.023;0.573;-20.3;-23.8;6.6;50.53;921;2018-04-16 23:31:21:227
9.487;-2.575;1.816;7.895;-5.698;1.172;1.87;2.728;1.125;2.821;-5.132;0.147;-20.0;-22.9;7.1;50.53;930;2018-04-16 23:31:21:236
12.957;-0.031;-0.91;8.425;-4.842;-1.322;4.532;4.81;0.412;-0.347;-0.836;0.875;-20.0;-22.9;7.1;50.53;941;2018-04-16 23:31:21:247
12.957;-0.031;-0.91;8.425;-4.842;-1.322;4.532;4.81;0.412;-0.347;-0.836;0.875;-7.2;-16.1;21.2;50.53;950;2018-04-16 23:31:21:256
18.289;-4.639;3.326;8.359;-4.875;-1.59;9.93;0.236;4.915;-0.294;-1.487;0.275;-7.2;-16.1;21.2;50.53;961;2018-04-16 23:31:21:267
18.289;-4.639;3.326;8.359;-4.875;-1.59;9.93;0.236;4.915;-0.013;-1.415;-0.313;-6.4;-16.6;22.7;50.53;971;2018-04-16 23:31:21:277
16.04;-5.377;5.61;8.366;-4.827;-1.696;7.674;-0.551;7.306;0.232;-1.409;-0.613;-6.6;-17.4;20.2;50.53;981;2018-04-16 23:31:21:287
9.262;-3.57;5.104;8.366;-4.827;-1.696;7.674;-0.551;7.306;1.403;-1.379;-0.982;-5.7;-16.6;21.0;50.53;990;2018-04-16 23:31:21:296
9.262;-3.57;5.104;8.431;-4.665;-1.822;0.105;1.279;6.075;1.79;-1.241;-0.817;-5.7;-16.6;21.0;50.53;1000;2018-04-16 23:31:21:306
6.871;-3.274;1.092;8.431;-4.665;-1.822;0.105;1.279;6.075;1.829;-0.92;-0.573;-5.1;-15.6;22.0;49.83;1010;2018-04-16 23:31:21:316
6.433;-4.019;-1.083;8.448;-4.647;-1.791;-1.72;1.561;1.052;1.464;-0.522;-0.345;-5.1;-15.6;22.0;49.83;1020;2018-04-16 23:31:21:326
6.433;-4.019;-1.083;8.448;-4.647;-1.791;-1.72;1.561;1.052;0.823;0.153;-0.103;-5.2;-15.2;21.5;49.83;1030;2018-04-16 23:31:21:336
5.977;-6.194;-2.837;8.453;-4.688;-1.655;-2.476;-1.506;-1.182;-0.046;1.062;0.365;-5.2;-15.2;21.5;49.83;1041;2018-04-16 23:31:21:347
9.749;-6.067;0.166;8.453;-4.688;-1.655;-2.476;-1.506;-1.182;-0.918;1.901;0.848;-5.7;-15.2;22.5;49.83;1051;2018-04-16 23:31:21:357
9.749;-6.067;0.166;8.43;-4.813;-1.392;1.894;-1.37;1.991;-1.371;2.451;1.01;-6.2;-15.5;22.1;49.83;1061;2018-04-16 23:31:21:367
10.77;-6.185;0.141;8.43;-4.813;-1.392;1.894;-1.37;1.991;-1.477;2.578;0.848;-6.2;-15.5;22.1;49.83;1071;2018-04-16 23:31:21:377
10.969;-6.782;-2.307;8.422;-4.896;-1.13;2.547;-1.886;-1.177;-1.475;2.238;0.571;-6.4;-16.0;22.2;49.83;1081;2018-04-16 23:31:21:387
9.038;-7.89;-2.953;8.422;-4.896;-1.13;2.547;-1.886;-1.177;-1.381;1.57;0.303;-6.4;-16.0;22.2;49.83;1091;2018-04-16 23:31:21:397
9.038;-7.89;-2.953;8.422;-4.913;-1.051;0.098;-2.776;-1.683;-1.175;0.858;0.232;-6.4;-16.0;22.2;49.83;1101;2018-04-16 23:31:21:407
8.143;-7.287;-2.452;8.422;-4.913;-1.051;0.098;-2.776;-1.683;-0.865;0.38;0.373;-6.3;-15.9;22.0;49.83;1110;2018-04-16 23:31:21:416
8.198;-6.305;-1.988;8.384;-4.974;-1.063;-0.187;-1.331;-0.926;-0.494;0.401;0.562;-6.0;-15.8;22.3;49.83;1121;2018-04-16 23:31:21:427
8.663;-5.334;-2.585;8.384;-4.974;-1.063;-0.187;-1.331;-0.926;-0.494;0.401;0.562;-6.0;-15.8;22.3;49.83;1130;2018-04-16 23:31:21:436
8.663;-5.334;-2.585;8.335;-5.061;-1.037;-0.169;0.409;-1.601;-0.673;0.632;0.616;-5.9;-15.8;22.7;49.83;1141;2018-04-16 23:31:21:447
6.171;-3.015;-1.221;8.335;-5.061;-1.037;-0.169;0.409;-1.601;-1.036;0.512;0.812;-5.9;-15.8;22.7;49.83;1151;2018-04-16 23:31:21:457
5.865;-2.85;0.043;8.234;-5.21;-1.108;-2.358;2.387;0.952;-1.257;0.049;1.279;-5.8;-15.8;22.9;49.83;1161;2018-04-16 23:31:21:467
5.865;-2.85;0.043;8.234;-5.21;-1.108;-2.358;2.387;0.952;-1.122;-1.089;1.775;-5.8;-15.8;22.9;49.83;1171;2018-04-16 23:31:21:477
5.661;-2.373;0.133;8.019;-5.467;-1.404;-2.358;3.095;1.537;-1.122;-1.089;1.775;-5.8;-15.8;22.9;49.83;1180;2018-04-16 23:31:21:486
6.819;-3.148;1.933;8.019;-5.467;-1.404;-2.358;3.095;1.537;-0.552;-2.608;1.901;-5.8;-15.8;23.1;49.83;1191;2018-04-16 23:31:21:497
6.819;-3.148;1.933;7.716;-5.75;-1.89;-0.323;2.0;4.112;-0.222;-3.042;1.844;-5.8;-15.8;23.1;49.83;1201;2018-04-16 23:31:21:507
8.541;-6.304;3.633;7.716;-5.75;-1.89;-0.323;2.0;4.112;0.22;-3.048;1.819;-5.9;-15.9;23.2;49.83;1210;2018-04-16 23:31:21:516
7.977;-9.208;2.692;7.374;-6.094;-2.158;1.028;-2.472;5.749;1.396;-1.746;2.299;-5.9;-16.0;23.3;49.83;1221;2018-04-16 23:31:21:527
7.977;-9.208;2.692;7.374;-6.094;-2.158;1.028;-2.472;5.749;2.349;-0.881;3.045;-5.9;-16.0;23.3;49.83;1231;2018-04-16 23:31:21:537
6.697;-7.939;0.077;6.899;-6.699;-1.921;-0.203;-1.24;1.998;2.349;-0.881;3.045;-5.9;-16.0;23.3;49.83;1241;2018-04-16 23:31:21:547
6.697;-7.939;0.077;6.899;-6.699;-1.921;-0.203;-1.24;1.998;3.129;-0.638;4.233;-6.0;-16.1;23.4;49.83;1250;2018-04-16 23:31:21:556
5.813;-5.162;0.144;6.209;-7.429;-1.558;-0.623;2.617;2.074;3.157;-0.654;4.759;-6.0;-16.1;23.4;49.83;1261;2018-04-16 23:31:21:567
5.813;-5.162;0.144;6.209;-7.429;-1.558;-0.623;2.617;2.074;3.042;-0.363;5.109;-6.1;-15.9;23.5;49.83;1271;2018-04-16 23:31:21:577
4.808;-4.359;1.304;5.802;-7.793;-1.335;-0.995;3.434;2.639;2.965;-0.095;5.256;-6.1;-15.8;23.7;49.83;1280;2018-04-16 23:31:21:586
2.959;-5.947;-0.351;5.802;-7.793;-1.335;-0.995;3.434;2.639;2.759;0.968;6.054;-6.4;-15.4;24.0;49.83;1292;2018-04-16 23:31:21:598
2.959;-5.947;-0.351;4.307;-8.794;-0.532;-1.742;2.712;-0.46;2.759;0.968;6.054;-6.4;-15.4;24.0;49.83;1300;2018-04-16 23:31:21:606
2.403;-5.343;-1.658;4.307;-8.794;-0.532;-1.742;2.712;-0.46;2.68;0.706;6.971;-6.6;-15.2;24.1;50.55;1311;2018-04-16 23:31:21:617
2.642;-5.507;-0.534;2.971;-9.346;-0.048;-0.329;3.839;-0.485;2.552;-0.151;7.52;-8.0;-13.1;25.1;50.55;1321;2018-04-16 23:31:21:627
1.985;-3.159;-2.072;2.971;-9.346;-0.048;-0.329;3.839;-0.485;2.072;-0.25;7.538;-8.0;-13.1;25.1;50.55;1331;2018-04-16 23:31:21:637
1.985;-3.159;-2.072;1.561;-9.678;0.266;0.127;6.582;-1.602;1.475;-0.823;7.286;-9.9;-8.8;24.4;50.55;1340;2018-04-16 23:31:21:646
1.911;-2.267;-2.251;1.561;-9.678;0.266;0.127;6.582;-1.602;1.058;-1.195;7.081;-9.9;-8.8;24.4;50.55;1350;2018-04-16 23:31:21:656
1.396;-1.87;-1.312;0.232;-9.796;0.399;1.329;7.785;-2.009;0.564;-1.798;6.661;-10.5;-5.9;24.3;50.55;1360;2018-04-16 23:31:21:666
1.396;-1.87;-1.312;0.232;-9.796;0.399;1.329;7.785;-2.009;0.138;-2.276;6.267;-10.5;-5.9;24.3;50.55;1370;2018-04-16 23:31:21:676
1.049;-1.703;-1.809;-0.94;-9.753;0.416;1.989;8.049;-2.225;-0.153;-2.74;5.932;-8.9;-3.4;25.0;50.55;1380;2018-04-16 23:31:21:686
1.219;-1.311;-1.105;-0.94;-9.753;0.416;1.989;8.049;-2.225;-0.316;-3.466;5.624;-8.9;-3.4;25.0;50.55;1390;2018-04-16 23:31:21:696
1.219;-1.311;-1.105;-1.966;-9.596;0.465;3.146;8.123;-1.082;-0.358;-4.265;5.334;-8.0;-2.8;26.1;50.55;1400;2018-04-16 23:31:21:706
1.05;-1.914;0.813;-1.966;-9.596;0.465;3.146;8.123;-1.082;-0.303;-4.845;5.082;-8.0;-2.8;26.1;50.55;1410;2018-04-16 23:31:21:716
-15.526;-33.783;9.989;-2.861;-9.356;0.667;-4.982;-12.268;6.022;-0.098;-5.069;4.938;-5.9;-1.5;25.4;50.55;1420;2018-04-16 23:31:21:726
-15.526;-33.783;9.989;-2.861;-9.356;0.667;-4.982;-12.268;6.022;0.742;-3.653;8.09;-5.9;-1.5;25.4;50.55;1430;2018-04-16 23:31:21:736
-12.018;-39.185;7.488;-4.281;-8.766;1.001;-7.737;-30.419;6.487;-0.059;-0.584;10.723;-3.7;-0.8;24.4;50.55;1440;2018-04-16 23:31:21:746
-1.66;-27.855;5.558;-4.281;-8.766;1.001;-7.737;-30.419;6.487;-0.059;-0.584;10.723;-3.7;-0.8;24.4;50.55;1450;2018-04-16 23:31:21:756
-1.66;-27.855;5.558;-5.15;-8.333;0.464;-4.128;-19.93;11.887;-4.982;-0.601;0.977;-2.3;-1.4;25.3;50.55;1460;2018-04-16 23:31:21:766
-13.558;-22.002;10.624;-5.15;-8.333;0.464;-4.128;-19.93;11.887;-5.07;0.082;-2.625;-2.3;-1.4;25.3;50.55;1470;2018-04-16 23:31:21:776
-4.439;-7.201;-7.8;-4.749;-8.572;-0.361;-3.045;-3.659;4.014;-3.971;1.183;-2.084;-3.5;-4.0;23.1;50.55;1481;2018-04-16 23:31:21:787
-4.439;-7.201;-7.8;-4.749;-8.572;-0.361;-3.045;-3.659;4.014;-3.038;0.542;-1.348;-3.5;-4.0;23.1;50.55;1491;2018-04-16 23:31:21:797
-0.104;-1.185;-3.982;-4.626;-8.642;-0.281;4.522;7.457;-3.7;0.506;-7.15;-0.428;-2.3;-5.0;24.5;50.55;1500;2018-04-16 23:31:21:806
-2.326;-4.284;3.135;-4.626;-8.642;-0.281;4.522;7.457;-3.7;1.652;-8.991;-0.27;-2.3;-5.0;24.5;50.55;1510;2018-04-16 23:31:21:816
-2.326;-4.284;3.135;-4.539;-8.652;0.841;1.576;3.513;3.044;1.971;-8.584;-0.182;-2.3;-5.0;24.5;50.55;1520;2018-04-16 23:31:21:826
-3.524;-6.05;4.174;-4.539;-8.652;0.841;1.576;3.513;3.044;2.007;-7.459;-0.028;1.6;-4.4;25.1;50.55;1530;2018-04-16 23:31:21:836
-4.195;-7.417;3.877;-4.362;-8.6;1.783;0.167;1.183;2.095;1.842;-6.002;0.001;4.6;-3.6;23.4;50.55;1540;2018-04-16 23:31:21:846
-5.623;-10.179;-2.617;-4.362;-8.6;1.783;0.167;1.183;2.095;1.464;-3.713;-0.104;4.6;-3.6;23.4;50.55;1550;2018-04-16 23:31:21:856
