sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
15.228;-3.31;12.127;9.479;-0.87;2.36;5.75;-2.44;9.766;1.177;-4.385;5.288;-3.4;-30.0;8.3;42.26;432;2018-04-16 23:01:50:700
15.228;-3.31;12.127;9.479;-0.87;2.36;5.75;-2.44;9.766;1.177;-4.385;5.288;-3.4;-30.0;8.3;42.26;439;2018-04-16 23:01:50:707
13.993;-2.618;7.973;9.488;-1.976;1.495;4.669;-0.84;6.287;2.373;-3.159;4.111;-3.4;-30.0;8.6;42.26;449;2018-04-16 23:01:50:717
15.145;-3.201;7.772;9.441;-2.338;1.257;5.704;-0.863;6.515;2.474;-2.876;3.87;-3.5;-29.6;9.0;42.26;459;2018-04-16 23:01:50:727
15.145;-3.201;7.772;9.441;-2.338;1.257;5.704;-0.863;6.515;2.474;-2.876;3.87;-3.5;-29.6;9.0;42.26;468;2018-04-16 23:01:50:736
17.942;-1.119;6.545;9.3;-2.945;1.0;8.642;1.826;5.544;2.217;-1.702;3.356;-4.6;-28.4;10.4;42.26;478;2018-04-16 23:01:50:746
17.942;-1.119;6.545;9.3;-2.945;1.0;8.642;1.826;5.544;1.548;-0.197;2.527;-4.6;-28.4;10.4;42.26;488;2018-04-16 23:01:50:756
19.315;0.044;4.411;9.149;-3.368;1.062;10.167;3.412;3.349;1.4;0.11;2.25;-6.4;-27.0;12.5;42.26;498;2018-04-16 23:01:50:766
18.597;-0.454;2.187;9.091;-3.496;1.143;10.168;3.457;2.294;1.019;0.66;1.399;-6.4;-27.0;12.5;42.26;508;2018-04-16 23:01:50:776
18.597;-0.454;2.187;9.091;-3.496;1.143;10.168;3.457;2.294;1.019;0.66;1.399;-7.5;-25.0;13.0;42.26;518;2018-04-16 23:01:50:786
16.7;-1.35;1.107;9.008;-3.641;1.331;7.692;2.291;-0.223;0.723;0.712;0.659;-7.5;-25.0;13.0;42.26;529;2018-04-16 23:01:50:797
16.7;-1.35;1.107;9.008;-3.641;1.331;7.692;2.291;-0.223;0.723;0.712;0.659;-7.5;-25.0;13.0;42.26;540;2018-04-16 23:01:50:808
14.06;-2.077;1.468;8.974;-3.677;1.453;4.53;1.501;0.179;0.56;0.442;0.265;-8.4;-24.2;13.7;42.26;549;2018-04-16 23:01:50:817
12.107;-2.422;1.47;8.974;-3.677;1.453;4.53;1.501;0.179;0.787;-0.254;0.198;-9.4;-23.6;14.8;42.26;558;2018-04-16 23:01:50:826
12.107;-2.422;1.47;8.966;-3.691;1.467;2.862;1.238;-0.001;0.787;-0.254;0.198;-9.4;-23.6;14.8;42.26;569;2018-04-16 23:01:50:837
11.418;-2.2;1.287;8.975;-3.71;1.363;2.497;2.08;-0.537;1.051;-0.874;0.263;-9.6;-23.1;15.5;42.26;579;2018-04-16 23:01:50:847
11.801;-1.304;0.739;8.975;-3.71;1.363;2.497;2.08;-0.537;1.263;-1.415;0.34;-9.7;-22.5;15.2;42.26;589;2018-04-16 23:01:50:857
11.801;-1.304;0.739;8.984;-3.725;1.26;3.171;2.644;-0.519;1.263;-1.415;0.34;-9.7;-22.5;15.2;42.26;598;2018-04-16 23:01:50:866
13.586;0.011;1.435;8.984;-3.725;1.26;3.171;2.644;-0.519;1.395;-1.857;0.242;-9.5;-21.7;15.3;42.26;608;2018-04-16 23:01:50:876
13.586;0.011;1.435;9.021;-3.71;1.008;4.789;4.096;0.494;1.534;-2.153;-0.007;-9.5;-21.7;15.3;42.26;619;2018-04-16 23:01:50:887
14.098;1.142;1.13;9.055;-3.666;0.863;5.044;4.808;0.267;1.695;-2.45;-0.362;-8.6;-20.5;18.2;42.26;629;2018-04-16 23:01:50:897
14.098;1.142;1.13;9.055;-3.666;0.863;5.044;4.808;0.267;1.695;-2.45;-0.362;-8.6;-20.5;18.2;42.26;639;2018-04-16 23:01:50:907
13.52;0.824;-0.807;9.157;-3.473;0.501;4.363;4.297;-1.308;1.599;-2.652;-1.123;-7.8;-20.5;20.0;48.15;649;2018-04-16 23:01:50:917
12.087;0.464;-0.846;9.157;-3.473;0.501;4.363;4.297;-1.308;0.743;-1.929;-1.328;-7.5;-20.3;16.9;48.15;658;2018-04-16 23:01:50:926
12.087;0.464;-0.846;9.26;-3.223;0.198;2.705;3.814;-0.714;0.743;-1.929;-1.328;-7.5;-20.3;16.9;48.15;669;2018-04-16 23:01:50:937
12.243;1.136;0.737;9.312;-3.074;0.119;2.931;4.21;0.618;-0.286;-0.674;-1.471;-7.2;-20.2;18.4;48.15;679;2018-04-16 23:01:50:947
12.243;1.136;0.737;9.312;-3.074;0.119;2.931;4.21;0.618;-0.777;0.302;-1.792;-7.2;-20.2;18.4;48.15;688;2018-04-16 23:01:50:956
11.612;1.439;-0.427;9.416;-2.738;0.119;2.196;4.177;-0.547;-0.82;0.378;-1.917;-6.5;-20.3;18.9;48.15;699;2018-04-16 23:01:50:967
11.612;1.439;-0.427;9.416;-2.738;0.119;2.196;4.177;-0.547;-0.82;0.378;-1.917;-6.5;-20.3;18.9;48.15;709;2018-04-16 23:01:50:977
9.761;0.85;-0.784;9.528;-2.32;0.069;0.233;3.17;-0.853;-0.566;-0.217;-2.216;-6.2;-21.5;19.1;48.15;718;2018-04-16 23:01:50:986
8.781;0.484;-0.09;9.528;-2.32;0.069;0.233;3.17;-0.853;0.04;-1.271;-2.149;-7.0;-21.1;17.9;48.15;729;2018-04-16 23:01:50:997
8.866;0.351;0.371;9.62;-1.898;-0.141;-0.973;2.286;0.184;0.276;-1.603;-1.996;-7.0;-21.1;17.9;48.15;741;2018-04-16 23:01:51:009
8.866;0.351;0.371;9.62;-1.898;-0.141;-0.973;2.286;0.184;0.276;-1.603;-1.996;-6.1;-21.0;19.3;48.15;749;2018-04-16 23:01:51:017
8.899;0.383;0.043;9.676;-1.529;-0.453;-0.614;2.01;0.719;0.445;-1.73;-1.831;-6.1;-21.0;19.3;48.15;759;2018-04-16 23:01:51:027
8.899;0.383;0.043;9.676;-1.529;-0.453;-0.614;2.01;0.719;0.398;-1.317;-1.539;-5.4;-21.2;19.3;48.15;768;2018-04-16 23:01:51:036
8.393;0.596;-0.721;9.704;-1.235;-0.693;-1.311;1.831;-0.028;0.304;-1.13;-1.47;-5.4;-21.2;19.3;48.15;779;2018-04-16 23:01:51:047
8.393;0.596;-0.721;9.704;-1.235;-0.693;-1.311;1.831;-0.028;-0.089;-0.497;-1.263;-4.4;-21.0;18.9;48.15;789;2018-04-16 23:01:51:057
8.185;0.696;-0.383;9.725;-0.987;-0.788;-1.54;1.682;0.404;-0.349;-0.035;-1.141;-4.4;-21.0;18.9;48.15;798;2018-04-16 23:01:51:066
7.863;0.174;-0.279;9.725;-0.987;-0.788;-1.54;1.682;0.404;-0.56;0.307;-1.032;-3.5;-20.1;19.3;48.15;809;2018-04-16 23:01:51:077
7.863;0.174;-0.279;9.748;-0.778;-0.741;-2.023;0.82;0.647;-0.56;0.307;-1.032;-3.5;-20.1;19.3;48.15;818;2018-04-16 23:01:51:086
6.446;-1.013;0.917;9.764;-0.616;-0.674;-4.722;-1.504;2.833;-0.606;0.456;-0.913;-2.6;-20.3;19.4;48.15;829;2018-04-16 23:01:51:097
4.82;-2.191;2.518;9.764;-0.616;-0.674;-4.722;-1.504;2.833;-0.242;0.184;-0.525;-2.6;-20.3;19.4;48.15;839;2018-04-16 23:01:51:107
-7.924;-13.536;9.499;9.764;-0.616;-0.674;-4.722;-1.504;2.833;0.159;-0.204;-0.143;-2.8;-20.3;18.9;48.15;849;2018-04-16 23:01:51:117
-7.924;-13.536;9.499;9.748;-0.664;-0.836;-34.401;-16.836;16.31;0.159;-0.204;-0.143;-2.8;-20.3;18.9;48.15;859;2018-04-16 23:01:51:127
11.613;-2.774;-7.822;9.748;-0.664;-0.836;-34.401;-16.836;16.31;4.072;-4.426;3.549;-3.1;-20.2;18.7;48.15;869;2018-04-16 23:01:51:137
23.561;0.067;-3.774;9.59;-1.308;-1.577;13.794;-1.272;-7.524;2.707;-3.927;2.381;-3.1;-20.2;18.7;48.15;878;2018-04-16 23:01:51:146
23.561;0.067;-3.774;9.59;-1.308;-1.577;13.794;-1.272;-7.524;0.612;-0.58;-0.166;-1.7;-19.9;18.6;48.15;889;2018-04-16 23:01:51:157
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;899;2018-04-16 23:01:51:167
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;909;2018-04-16 23:01:51:177
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;919;2018-04-16 23:01:51:187
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;929;2018-04-16 23:01:51:197
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;938;2018-04-16 23:01:51:206
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;949;2018-04-16 23:01:51:217
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;959;2018-04-16 23:01:51:227
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;969;2018-04-16 23:01:51:237
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;979;2018-04-16 23:01:51:247
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;989;2018-04-16 23:01:51:257
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;999;2018-04-16 23:01:51:267
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1009;2018-04-16 23:01:51:277
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1019;2018-04-16 23:01:51:287
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1029;2018-04-16 23:01:51:297
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1039;2018-04-16 23:01:51:307
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1049;2018-04-16 23:01:51:317
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1059;2018-04-16 23:01:51:327
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1069;2018-04-16 23:01:51:337
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1078;2018-04-16 23:01:51:346
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1089;2018-04-16 23:01:51:357
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1099;2018-04-16 23:01:51:367
12.676;2.218;-0.402;9.576;-1.316;-1.655;3.1;3.534;1.253;-0.292;1.767;-0.353;-1.7;-19.9;18.6;48.15;1109;2018-04-16 23:01:51:377
11.593;1.296;-2.546;9.635;-1.243;-1.337;-0.068;0.218;-1.569;-0.495;1.819;-0.279;-1.6;-19.4;20.3;48.15;1120;2018-04-16 23:01:51:388
11.593;1.296;-2.546;9.635;-1.243;-1.337;-0.068;0.218;-1.569;-0.162;0.352;1.481;-1.6;-19.4;20.3;48.15;1128;2018-04-16 23:01:51:396
1.184;-0.948;0.202;9.558;-1.712;-1.373;-8.374;0.763;1.576;-0.27;0.31;1.803;0.5;-17.7;23.1;48.15;1139;2018-04-16 23:01:51:407
1.184;-0.948;0.202;9.558;-1.712;-1.373;-8.374;0.763;1.576;-0.27;0.31;1.803;0.5;-17.7;23.1;48.15;1149;2018-04-16 23:01:51:417
3.713;-1.201;-1.681;9.468;-2.196;-1.302;-5.755;0.995;-0.379;-0.448;0.529;2.777;0.1;-17.6;23.2;48.15;1159;2018-04-16 23:01:51:427
3.713;-1.201;-1.681;9.468;-2.196;-1.302;-5.755;0.995;-0.379;-0.738;0.208;3.065;0.1;-17.6;23.2;48.15;1169;2018-04-16 23:01:51:437
4.155;-3.814;-1.208;9.32;-2.755;-1.312;-5.165;-1.059;0.104;-0.738;0.208;3.065;0.2;-17.6;23.5;48.15;1179;2018-04-16 23:01:51:447
4.155;-3.814;-1.208;9.32;-2.755;-1.312;-5.165;-1.059;0.104;-0.885;-0.771;3.403;0.2;-17.6;23.5;48.15;1188;2018-04-16 23:01:51:456
3.112;-7.001;3.291;9.058;-3.439;-1.517;-5.945;-3.561;4.808;-0.831;-0.86;4.143;0.2;-17.5;24.1;51.49;1199;2018-04-16 23:01:51:467
5.296;-7.068;0.42;9.058;-3.439;-1.517;-5.945;-3.561;4.808;-0.987;-0.409;6.211;0.2;-17.5;24.1;51.49;1209;2018-04-16 23:01:51:477
8.405;-6.821;-1.275;8.596;-4.415;-1.67;-2.632;-2.726;2.137;-1.073;-0.461;6.713;0.0;-17.3;24.4;51.49;1219;2018-04-16 23:01:51:487
8.405;-6.821;-1.275;8.596;-4.415;-1.67;-2.632;-2.726;2.137;-1.073;-0.461;6.713;0.0;-17.3;24.4;51.49;1229;2018-04-16 23:01:51:497
10.25;-5.911;-2.626;7.8;-5.607;-1.973;2.45;-0.304;-0.654;-0.87;-1.731;7.737;-0.2;-17.1;24.5;51.49;1238;2018-04-16 23:01:51:506
11.012;-6.377;5.544;7.8;-5.607;-1.973;2.45;-0.304;-0.654;-0.305;-3.046;8.024;-0.2;-17.1;24.5;51.49;1249;2018-04-16 23:01:51:517
5.754;-8.388;0.469;6.7;-6.756;-2.376;3.401;-0.336;8.6;1.183;-1.318;7.512;-0.4;-16.9;24.8;51.49;1259;2018-04-16 23:01:51:527
5.754;-8.388;0.469;6.7;-6.756;-2.376;3.401;-0.336;8.6;2.737;0.298;7.104;-0.4;-16.9;24.8;51.49;1269;2018-04-16 23:01:51:537
2.085;-8.866;-3.377;5.637;-7.776;-1.98;-3.552;-1.09;-1.397;3.047;0.215;7.252;-0.8;-16.6;25.1;51.49;1279;2018-04-16 23:01:51:547
1.508;-4.79;1.341;5.637;-7.776;-1.98;-3.552;-1.09;-1.397;3.749;-1.134;7.931;-1.0;-16.4;25.1;51.49;1291;2018-04-16 23:01:51:559
1.508;-4.79;1.341;4.294;-8.691;-1.483;-2.741;4.33;2.599;3.749;-1.134;7.931;-1.0;-16.4;25.1;51.49;1299;2018-04-16 23:01:51:567
1.481;-3.803;-0.983;4.294;-8.691;-1.483;-2.741;4.33;2.599;4.012;-0.816;7.806;-3.4;-13.7;25.8;51.49;1312;2018-04-16 23:01:51:580
1.586;-3.047;-2.964;2.891;-9.333;-0.841;-1.305;6.286;-2.123;3.851;-0.823;7.692;-3.4;-13.7;25.8;51.49;1319;2018-04-16 23:01:51:587
1.586;-3.047;-2.964;2.891;-9.333;-0.841;-1.305;6.286;-2.123;3.851;-0.823;7.692;-5.6;-9.5;26.8;51.49;1329;2018-04-16 23:01:51:597
2.155;-2.058;-2.079;1.502;-9.685;-0.338;0.653;7.627;-1.742;2.841;-1.924;7.018;-5.6;-9.5;26.8;51.49;1338;2018-04-16 23:01:51:606
1.571;-1.663;-2.78;1.502;-9.685;-0.338;0.653;7.627;-1.742;2.369;-2.103;6.645;-6.3;-6.5;26.3;51.49;1349;2018-04-16 23:01:51:617
1.282;-1.268;-2.286;0.243;-9.804;0.008;1.198;8.288;-2.907;1.654;-2.538;6.221;-6.3;-6.5;26.3;51.49;1359;2018-04-16 23:01:51:627
1.282;-1.268;-2.286;0.243;-9.804;0.008;1.198;8.288;-2.907;0.688;-3.385;5.528;-6.6;-4.6;27.4;51.49;1369;2018-04-16 23:01:51:637
1.141;-1.344;-1.61;-0.83;-9.77;0.16;2.012;8.513;-2.169;0.166;-3.877;5.14;-6.6;-4.6;27.4;51.49;1379;2018-04-16 23:01:51:647
1.141;-1.344;-1.61;-0.83;-9.77;0.16;2.012;8.513;-2.169;-0.299;-4.22;4.842;-4.6;-2.1;27.5;51.49;1389;2018-04-16 23:01:51:657
0.816;-3.522;-0.995;-1.765;-9.644;0.213;2.582;6.122;-1.208;-0.299;-4.22;4.842;-4.6;-2.1;27.5;51.49;1398;2018-04-16 23:01:51:666
-24.12;-39.185;13.568;-1.765;-9.644;0.213;2.582;6.122;-1.208;-0.794;-3.941;5.223;-2.4;-0.7;29.5;51.49;1408;2018-04-16 23:01:51:676
5.515;-39.185;-1.099;-3.147;-9.288;0.067;-14.271;-29.897;12.1;-1.724;-0.998;9.2;-2.4;-0.7;29.5;51.49;1419;2018-04-16 23:01:51:687
5.515;-39.185;-1.099;-3.147;-9.288;0.067;-14.271;-29.897;12.1;-4.761;-0.392;6.988;-0.4;-0.5;29.7;51.49;1429;2018-04-16 23:01:51:697
-5.538;-29.562;11.839;-4.242;-8.81;-0.741;9.676;-21.175;4.815;-6.36;-1.958;-0.852;-0.4;-0.5;29.7;51.49;1438;2018-04-16 23:01:51:706
-5.538;-29.562;11.839;-4.242;-8.81;-0.741;9.676;-21.175;4.815;-5.468;-0.795;-3.089;0.1;-5.0;27.6;51.49;1448;2018-04-16 23:01:51:716
-8.71;-16.952;2.13;-3.758;-8.908;-1.641;-4.952;-8.044;3.771;-4.186;-0.057;-2.553;0.1;-5.0;27.6;51.49;1458;2018-04-16 23:01:51:726
-2.919;-3.332;-1.794;-3.758;-8.908;-1.641;-4.952;-8.044;3.771;-0.712;-4.765;-1.411;0.0;-5.4;26.8;51.49;1468;2018-04-16 23:01:51:736
-2.919;-3.332;-1.794;-3.648;-8.987;-1.449;1.323;6.542;1.985;1.543;-7.553;-0.772;0.0;-5.4;26.8;51.49;1478;2018-04-16 23:01:51:746
-2.06;-2.273;3.346;-3.648;-8.987;-1.449;1.323;6.542;1.985;2.446;-7.811;-0.514;2.9;-5.1;28.8;51.49;1488;2018-04-16 23:01:51:756
-1.887;-1.842;3.56;-3.7;-9.07;-0.456;1.808;7.126;4.143;2.66;-6.971;-0.423;2.9;-5.1;28.8;51.49;1498;2018-04-16 23:01:51:766
-1.887;-1.842;3.56;-3.7;-9.07;-0.456;1.808;7.126;4.143;2.676;-5.922;-0.431;6.1;-4.3;26.1;51.17;1509;2018-04-16 23:01:51:777
-3.06;-3.879;3.926;-3.62;-9.102;0.455;0.561;5.224;3.472;2.507;-4.589;-0.503;6.1;-4.3;26.1;51.17;1519;2018-04-16 23:01:51:787
-5.708;-9.732;0.215;-3.62;-9.102;0.455;0.561;5.224;3.472;2.122;-2.821;-0.47;8.7;-3.0;25.6;51.17;1528;2018-04-16 23:01:51:796
-5.708;-9.732;0.215;-3.5;-9.102;1.037;-2.339;-1.483;-2.781;1.616;-0.61;-0.367;8.7;-3.0;25.6;51.17;1539;2018-04-16 23:01:51:807
-5.493;-10.94;-3.876;-3.5;-9.102;1.037;-2.339;-1.483;-2.781;0.867;1.662;-0.318;10.2;-2.3;28.1;51.17;1549;2018-04-16 23:01:51:817
