sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
1.207;-0.743;-2.276;-0.941;-9.76;0.179;2.148;9.016;-2.454;-1.07;-4.177;2.96;-4.2;-12.8;17.5;48.65;989;2018-04-16 22:57:54:210
0.843;-0.937;-0.3;-1.478;-9.694;0.068;2.321;8.757;-0.369;-1.164;-4.629;2.706;-2.6;-11.5;20.9;48.78;999;2018-04-16 22:57:54:220
0.843;-0.937;-0.3;-1.478;-9.694;0.068;2.321;8.757;-0.369;-1.101;-5.253;2.452;-2.6;-11.5;20.9;48.78;1008;2018-04-16 22:57:54:229
-18.781;-39.185;9.243;-2.338;-9.523;0.066;-16.443;-29.661;9.177;-1.101;-5.253;2.452;0.6;-10.3;20.9;48.78;1018;2018-04-16 22:57:54:239
-18.781;-39.185;9.243;-2.338;-9.523;0.066;-16.443;-29.661;9.177;-1.715;-5.093;3.906;0.6;-10.3;20.9;48.78;1028;2018-04-16 22:57:54:249
-11.232;-39.109;16.459;-2.632;-9.446;-0.106;-8.601;-29.663;16.565;-1.715;-5.093;3.906;3.1;-10.8;20.8;48.78;1038;2018-04-16 22:57:54:259
-11.232;-39.109;16.459;-2.632;-9.446;-0.106;-8.601;-29.663;16.565;-1.951;-1.607;-1.918;3.1;-10.8;20.8;48.78;1047;2018-04-16 22:57:54:268
-7.399;-15.899;3.509;-2.329;-9.519;-0.368;-5.07;-6.38;3.877;-1.951;-1.607;-1.918;4.3;-12.0;22.0;48.78;1058;2018-04-16 22:57:54:279
-7.399;-15.899;3.509;-2.329;-9.519;-0.368;-5.07;-6.38;3.877;-1.113;-0.414;-0.659;4.3;-12.0;22.0;48.78;1068;2018-04-16 22:57:54:289
-0.273;-0.338;-6.352;-2.238;-9.537;-0.462;1.965;9.199;-5.89;-1.113;-0.414;-0.659;4.8;-11.1;21.2;48.78;1078;2018-04-16 22:57:54:299
0.48;1.532;-3.4;-2.182;-9.56;-0.129;2.662;11.092;-3.27;1.833;-5.875;-0.713;5.8;-12.0;21.0;48.78;1088;2018-04-16 22:57:54:309
-1.696;-1.627;0.594;-2.182;-9.56;-0.129;2.662;11.092;-3.27;2.845;-7.683;-0.947;5.8;-12.0;21.0;48.78;1099;2018-04-16 22:57:54:320
-1.696;-1.627;0.594;-1.953;-9.581;0.755;-0.949;6.532;0.07;2.845;-7.683;-0.947;6.5;-12.3;19.4;48.78;1108;2018-04-16 22:57:54:329
-1.696;-1.627;0.594;-1.953;-9.581;0.755;-0.949;6.532;0.07;2.845;-7.683;-0.947;6.5;-12.3;19.4;48.78;1119;2018-04-16 22:57:54:340
-5.723;-6.462;-1.647;-1.832;-9.568;1.125;-3.891;3.106;-2.772;2.913;-7.263;-0.712;10.5;-9.8;21.4;48.78;1128;2018-04-16 22:57:54:349
-8.648;-12.051;-7.378;-1.646;-9.51;1.74;-7.002;-2.542;-9.118;1.563;-4.574;0.143;14.1;-7.6;19.8;48.78;1138;2018-04-16 22:57:54:359
-8.648;-12.051;-7.378;-1.646;-9.51;1.74;-7.002;-2.542;-9.118;-0.189;-1.407;0.428;14.1;-7.6;19.8;48.78;1148;2018-04-16 22:57:54:369
-5.347;-9.427;0.788;-1.724;-9.522;1.591;-3.624;0.095;-0.803;-0.189;-1.407;0.428;16.1;-7.3;19.6;48.78;1158;2018-04-16 22:57:54:379
-5.347;-9.427;0.788;-1.724;-9.522;1.591;-3.624;0.095;-0.803;-2.088;3.345;0.452;16.1;-7.3;19.6;48.78;1168;2018-04-16 22:57:54:389
-3.485;-9.187;3.036;-1.922;-9.558;1.061;-1.563;0.371;1.975;-2.088;3.345;0.452;15.9;-8.7;19.9;48.78;1177;2018-04-16 22:57:54:398
-3.485;-9.187;3.036;-1.922;-9.558;1.061;-1.563;0.371;1.975;-1.71;4.883;0.453;15.9;-8.7;19.9;48.78;1188;2018-04-16 22:57:54:409
-2.895;-9.685;1.663;-2.079;-9.566;0.587;-0.816;-0.119;1.076;-1.71;4.883;0.453;14.0;-10.1;20.2;48.78;1198;2018-04-16 22:57:54:419
-2.588;-9.675;1.693;-2.13;-9.563;0.432;-0.458;-0.112;1.261;-0.585;4.175;0.244;13.4;-9.5;20.5;48.78;1209;2018-04-16 22:57:54:430
-2.588;-9.675;1.693;-2.13;-9.563;0.432;-0.458;-0.112;1.261;0.043;3.495;0.175;13.4;-9.5;20.5;48.78;1219;2018-04-16 22:57:54:440
-2.601;-9.706;0.822;-2.191;-9.554;0.29;-0.411;-0.152;0.532;0.043;3.495;0.175;11.1;-9.9;22.1;48.78;1228;2018-04-16 22:57:54:449
-2.601;-9.706;0.822;-2.191;-9.554;0.29;-0.411;-0.152;0.532;0.2;2.997;0.094;11.1;-9.9;22.1;48.78;1238;2018-04-16 22:57:54:459
-2.382;-9.643;-0.09;-2.226;-9.549;0.204;-0.315;-0.22;-0.098;0.195;2.608;0.117;8.7;-10.7;21.8;48.78;1248;2018-04-16 22:57:54:469
-2.382;-9.643;-0.09;-2.226;-9.549;0.204;-0.315;-0.22;-0.098;0.195;2.608;0.117;8.7;-10.7;21.8;48.78;1258;2018-04-16 22:57:54:479
-2.144;-9.576;-0.283;-2.251;-9.544;0.133;0.107;-0.032;-0.415;0.059;1.697;0.108;8.0;-9.8;23.1;48.78;1268;2018-04-16 22:57:54:489
-2.144;-9.576;-0.283;-2.251;-9.544;0.133;0.107;-0.032;-0.415;-0.067;1.087;0.149;8.0;-9.8;23.1;48.78;1278;2018-04-16 22:57:54:499
-1.925;-9.389;-0.121;-2.279;-9.538;0.07;0.354;0.149;-0.191;-0.067;1.087;0.149;7.7;-10.0;20.8;48.78;1288;2018-04-16 22:57:54:509
-1.925;-9.389;-0.121;-2.279;-9.538;0.07;0.354;0.149;-0.191;-0.161;0.595;0.176;7.7;-10.0;20.8;48.78;1298;2018-04-16 22:57:54:519
-1.895;-9.55;0.085;-2.311;-9.53;0.018;0.416;-0.02;0.067;-0.217;0.165;0.187;8.0;-9.8;22.8;68.88;1308;2018-04-16 22:57:54:529
-1.895;-9.55;0.085;-2.311;-9.53;0.018;0.416;-0.02;0.067;-0.217;0.165;0.187;8.0;-9.8;22.8;68.88;1318;2018-04-16 22:57:54:539
-1.706;-9.619;0.373;-2.348;-9.521;-0.016;0.642;-0.097;0.39;-0.246;-0.239;0.213;7.7;-10.7;21.9;68.88;1327;2018-04-16 22:57:54:548
-1.706;-9.619;0.373;-2.348;-9.521;-0.016;0.642;-0.097;0.39;-0.246;-0.239;0.213;7.7;-10.7;21.9;68.88;1338;2018-04-16 22:57:54:559
-1.472;-9.665;0.731;-2.346;-9.522;0.028;0.873;-0.144;0.704;-0.206;-0.458;0.142;8.6;-10.3;21.6;68.88;1348;2018-04-16 22:57:54:569
-1.571;-9.598;1.0;-2.346;-9.522;0.028;0.873;-0.144;0.704;-0.148;-0.527;0.101;8.6;-10.3;21.6;68.88;1358;2018-04-16 22:57:54:579
-1.571;-9.598;1.0;-2.35;-9.521;0.077;0.761;0.047;0.955;-0.073;-0.553;0.078;8.7;-10.1;22.2;68.88;1368;2018-04-16 22:57:54:589
-1.623;-9.234;1.028;-2.35;-9.521;0.077;0.761;0.047;0.955;0.012;-0.541;0.054;8.7;-10.1;22.2;68.88;1378;2018-04-16 22:57:54:599
-1.623;-9.234;1.028;-2.355;-9.519;0.118;0.607;0.352;0.827;0.076;-0.508;0.022;8.6;-10.0;21.5;68.88;1388;2018-04-16 22:57:54:609
-1.918;-9.274;0.808;-2.355;-9.519;0.118;0.607;0.352;0.827;0.121;-0.462;-0.001;8.6;-10.0;21.5;68.88;1398;2018-04-16 22:57:54:619
-1.918;-9.274;0.808;-2.351;-9.519;0.169;0.201;0.08;0.544;0.142;-0.411;-0.021;8.7;-10.0;21.3;68.88;1408;2018-04-16 22:57:54:629
-2.361;-9.534;0.603;-2.351;-9.519;0.169;0.201;0.08;0.544;0.136;-0.334;-0.042;8.7;-10.0;21.3;68.88;1418;2018-04-16 22:57:54:639
-2.361;-9.534;0.603;-2.346;-9.519;0.214;-0.191;-0.077;0.269;0.136;-0.334;-0.042;9.0;-9.9;22.5;68.88;1428;2018-04-16 22:57:54:649
-2.661;-9.549;0.335;-2.346;-9.519;0.214;-0.191;-0.077;0.269;0.103;-0.29;-0.048;9.0;-9.9;22.5;68.88;1438;2018-04-16 22:57:54:659
-2.757;-9.454;0.23;-2.357;-9.516;0.238;-0.4;0.063;-0.008;0.078;-0.291;-0.05;8.6;-10.3;22.1;68.88;1448;2018-04-16 22:57:54:669
-2.757;-9.454;0.23;-2.357;-9.516;0.238;-0.4;0.063;-0.008;0.078;-0.291;-0.05;8.6;-10.3;22.1;68.88;1458;2018-04-16 22:57:54:679
-2.986;-9.319;0.028;-2.383;-9.51;0.236;-0.602;0.19;-0.209;0.053;-0.4;-0.049;8.8;-10.1;22.0;68.88;1468;2018-04-16 22:57:54:689
-2.986;-9.319;0.028;-2.383;-9.51;0.236;-0.602;0.19;-0.209;0.053;-0.4;-0.049;8.8;-10.1;22.0;68.88;1478;2018-04-16 22:57:54:699
-3.324;-9.276;-0.204;-2.384;-9.508;0.299;-0.94;0.231;-0.502;0.341;-1.014;-0.064;8.3;-10.3;22.1;68.88;1488;2018-04-16 22:57:54:709
-3.324;-9.276;-0.204;-2.384;-9.508;0.299;-0.94;0.231;-0.502;0.341;-1.014;-0.064;8.3;-10.3;22.1;68.88;1497;2018-04-16 22:57:54:718
-3.357;-9.291;0.436;-2.375;-9.503;0.478;-0.981;0.212;-0.042;0.588;-1.396;0.013;7.9;-10.3;22.2;68.88;1512;2018-04-16 22:57:54:733
-3.242;-9.28;0.408;-2.372;-9.494;0.637;-0.804;0.206;-0.392;0.502;-1.214;0.031;7.7;-10.2;22.2;68.88;1525;2018-04-16 22:57:54:746
-3.242;-9.28;0.408;-2.372;-9.494;0.637;-0.804;0.206;-0.392;0.502;-1.214;0.031;7.7;-10.2;22.2;68.88;1529;2018-04-16 22:57:54:750
-2.982;-9.288;-0.026;-2.372;-9.494;0.637;-0.804;0.206;-0.392;0.436;-1.029;0.084;7.7;-10.2;22.2;68.88;1538;2018-04-16 22:57:54:759
-2.982;-9.288;-0.026;-2.376;-9.484;0.761;-0.356;0.178;-0.986;0.436;-1.029;0.084;7.7;-10.1;22.1;68.88;1548;2018-04-16 22:57:54:769
