sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
-2.717;1.367;7.588;-1.048;3.005;9.276;-1.679;-1.838;-1.438;-0.292;-1.464;-0.209;-5.3;-31.0;10.0;51.15;146;2018-04-16 22:31:26:316
-1.64;0.917;8.283;-0.89;2.98;9.3;-0.75;-2.063;-1.018;-0.292;-1.464;-0.209;-5.1;-31.1;10.0;51.15;156;2018-04-16 22:31:26:326
-0.427;1.545;8.685;-0.737;2.973;9.316;0.309;-1.428;-0.631;-0.093;-1.719;0.252;-5.1;-31.1;10.0;51.15;166;2018-04-16 22:31:26:336
-0.427;1.545;8.685;-0.737;2.973;9.316;0.309;-1.428;-0.631;-0.093;-1.719;0.252;-5.1;-31.1;10.0;51.15;176;2018-04-16 22:31:26:346
0.721;3.085;8.886;-0.391;3.003;9.327;1.448;0.558;-0.39;0.132;-1.684;0.381;-4.8;-31.1;10.0;51.15;185;2018-04-16 22:31:26:355
1.383;3.887;8.958;-0.391;3.003;9.327;1.448;0.558;-0.39;0.258;-1.597;0.302;-4.6;-31.2;10.0;51.15;195;2018-04-16 22:31:26:365
1.383;3.887;8.958;-0.22;3.04;9.321;1.935;0.987;-0.378;0.258;-1.597;0.302;-4.6;-31.2;10.0;51.15;205;2018-04-16 22:31:26:375
2.66;2.981;8.423;0.063;3.13;9.293;2.597;-0.15;-0.871;0.509;-1.367;-0.039;-4.2;-31.2;9.9;51.15;215;2018-04-16 22:31:26:385
2.66;2.981;8.423;0.063;3.13;9.293;2.597;-0.15;-0.871;0.509;-1.367;-0.039;-4.2;-31.2;9.9;51.15;226;2018-04-16 22:31:26:396
3.129;1.957;7.52;0.301;3.238;9.252;2.801;-1.596;-2.129;0.58;-1.338;-0.239;-4.1;-31.2;9.9;51.15;236;2018-04-16 22:31:26:406
2.89;1.201;6.14;0.301;3.238;9.252;2.801;-1.596;-2.129;0.634;-1.637;-0.426;-3.7;-31.2;10.0;51.15;246;2018-04-16 22:31:26:416
2.887;1.281;4.847;0.615;3.36;9.193;2.178;-2.183;-4.025;0.651;-2.093;-0.509;-3.7;-31.2;10.0;51.15;256;2018-04-16 22:31:26:426
2.89;1.89;4.051;0.818;3.416;9.156;2.156;-1.965;-4.694;0.632;-2.647;-0.604;-3.4;-31.3;9.9;51.15;266;2018-04-16 22:31:26:436
2.89;1.89;4.051;0.818;3.416;9.156;2.156;-1.965;-4.694;0.632;-2.647;-0.604;-3.4;-31.3;9.9;51.15;276;2018-04-16 22:31:26:446
2.289;2.513;3.841;1.371;3.518;9.05;0.644;-0.796;-5.163;0.463;-3.379;-0.839;-3.1;-31.3;10.1;51.15;286;2018-04-16 22:31:26:456
2.289;2.513;3.841;1.371;3.518;9.05;0.644;-0.796;-5.163;0.463;-3.379;-0.839;-3.1;-31.3;10.1;51.15;296;2018-04-16 22:31:26:466
1.379;2.783;5.143;2.009;3.558;8.915;-0.639;-0.975;-3.135;-0.024;-4.059;-1.224;-2.6;-31.2;10.2;51.15;306;2018-04-16 22:31:26:476
1.705;1.987;7.29;2.009;3.558;8.915;-0.639;-0.975;-3.135;-0.335;-4.22;-1.282;-2.1;-31.2;10.2;51.15;315;2018-04-16 22:31:26:485
1.705;1.987;7.29;2.662;3.543;8.748;-0.337;-2.195;-0.156;-0.472;-4.03;-1.03;-2.1;-31.2;10.2;51.15;325;2018-04-16 22:31:26:495
3.039;0.813;9.465;2.998;3.514;8.65;0.041;-2.702;0.815;-0.478;-3.87;-0.885;-1.5;-31.2;10.3;51.15;335;2018-04-16 22:31:26:505
3.039;0.813;9.465;2.998;3.514;8.65;0.041;-2.702;0.815;-0.342;-2.804;-0.182;-1.5;-31.2;10.3;51.15;347;2018-04-16 22:31:26:517
2.728;0.886;10.465;3.501;3.469;8.478;-0.773;-2.583;1.987;-0.127;-2.266;0.15;-0.4;-31.1;10.2;51.15;355;2018-04-16 22:31:26:525
2.292;1.363;7.952;3.68;3.454;8.408;-1.387;-2.09;-0.456;-0.127;-2.266;0.15;-0.4;-31.1;10.2;51.15;365;2018-04-16 22:31:26:535
2.292;1.363;7.952;3.68;3.454;8.408;-1.387;-2.09;-0.456;0.093;-2.279;0.551;1.2;-31.0;9.8;51.59;376;2018-04-16 22:31:26:546
1.462;1.48;5.097;4.09;3.426;8.229;-2.628;-1.946;-3.131;0.164;-2.544;0.743;1.2;-31.0;9.8;51.59;387;2018-04-16 22:31:26:557
1.462;1.48;5.097;4.09;3.426;8.229;-2.628;-1.946;-3.131;0.164;-2.544;0.743;1.2;-31.0;9.8;51.59;396;2018-04-16 22:31:26:566
3.56;2.823;5.79;4.599;3.384;7.973;-1.039;-0.562;-2.182;0.209;-2.808;0.854;2.1;-30.9;10.3;51.59;406;2018-04-16 22:31:26:576
4.328;2.468;6.324;4.599;3.384;7.973;-1.039;-0.562;-2.182;0.144;-3.056;0.893;3.1;-30.4;9.6;51.59;415;2018-04-16 22:31:26:585
4.187;0.305;6.75;5.152;3.314;7.658;-0.853;-2.251;-1.055;0.134;-3.282;1.112;3.1;-30.4;9.6;51.59;425;2018-04-16 22:31:26:595
4.187;0.305;6.75;5.475;3.252;7.458;-1.38;-3.354;-0.718;0.134;-3.282;1.112;3.3;-30.9;10.0;51.59;436;2018-04-16 22:31:26:606
3.636;-1.205;6.511;5.475;3.252;7.458;-1.38;-3.354;-0.718;0.211;-3.327;1.542;3.3;-30.9;10.0;51.59;445;2018-04-16 22:31:26:615
3.147;-1.996;6.161;6.072;3.088;7.054;-2.925;-5.084;-0.893;0.316;-3.44;1.939;3.5;-31.1;9.6;51.59;455;2018-04-16 22:31:26:625
3.147;-1.996;6.161;6.072;3.088;7.054;-2.925;-5.084;-0.893;0.316;-3.44;1.939;3.5;-31.1;9.6;51.59;465;2018-04-16 22:31:26:635
3.039;-1.951;5.818;6.714;2.803;6.576;-3.483;-4.743;-1.059;0.503;-3.542;2.72;3.7;-31.0;8.9;51.59;475;2018-04-16 22:31:26:645
5.818;-1.556;4.848;6.714;2.803;6.576;-3.483;-4.743;-1.059;0.568;-3.434;3.414;4.0;-30.9;8.8;51.59;486;2018-04-16 22:31:26:656
5.818;-1.556;4.848;7.333;2.367;6.066;-0.849;-4.014;-1.224;0.485;-3.433;3.692;4.0;-30.9;8.8;51.59;496;2018-04-16 22:31:26:666
8.215;-1.095;5.32;7.333;2.367;6.066;-0.849;-4.014;-1.224;0.145;-3.442;3.863;3.7;-30.8;9.2;51.59;506;2018-04-16 22:31:26:676
8.215;-1.095;5.32;7.333;2.367;6.066;-0.849;-4.014;-1.224;0.145;-3.442;3.863;3.7;-30.8;9.2;51.59;516;2018-04-16 22:31:26:686
10.036;-0.424;6.242;7.894;1.78;5.54;2.143;-2.204;0.702;-0.006;-3.341;3.88;3.7;-30.9;8.8;51.59;526;2018-04-16 22:31:26:696
11.122;-1.032;6.272;8.292;1.087;5.121;2.83;-2.119;1.15;-0.53;-2.672;3.87;3.9;-30.9;8.9;51.59;536;2018-04-16 22:31:26:706
11.122;-1.032;6.272;8.292;1.087;5.121;2.83;-2.119;1.15;-0.53;-2.672;3.87;3.9;-30.9;8.9;51.59;546;2018-04-16 22:31:26:716
10.569;-2.265;6.601;8.552;0.291;4.79;1.91;-2.724;1.863;-1.056;-2.06;4.148;4.2;-31.0;8.8;51.59;556;2018-04-16 22:31:26:726
10.518;-3.291;7.23;8.552;0.291;4.79;1.91;-2.724;1.863;-1.148;-1.875;3.993;3.8;-31.2;8.2;51.59;565;2018-04-16 22:31:26:735
11.812;-2.331;8.273;8.708;-0.49;4.484;2.777;-2.237;3.384;-1.065;-1.566;3.778;3.8;-31.2;8.2;51.59;576;2018-04-16 22:31:26:746
11.812;-2.331;8.273;8.708;-0.49;4.484;2.777;-2.237;3.384;-0.963;-1.437;3.681;2.1;-31.4;6.8;51.59;585;2018-04-16 22:31:26:755
13.034;-2.006;8.932;8.769;-1.219;4.217;4.265;-0.787;4.715;-0.963;-1.437;3.681;2.1;-31.4;6.8;51.59;596;2018-04-16 22:31:26:766
15.226;-1.957;10.077;8.769;-1.219;4.217;4.265;-0.787;4.715;-0.919;-1.356;3.647;1.5;-31.4;7.6;51.59;606;2018-04-16 22:31:26:776
15.226;-1.957;10.077;8.756;-1.919;3.977;6.47;-0.038;6.1;-0.795;-1.15;3.578;-1.6;-31.8;5.2;51.59;616;2018-04-16 22:31:26:786
15.738;-2.48;10.791;8.756;-1.919;3.977;6.47;-0.038;6.1;-0.795;-1.15;3.578;-1.6;-31.8;5.2;51.59;626;2018-04-16 22:31:26:796
15.738;-2.48;10.791;8.756;-1.919;3.977;6.47;-0.038;6.1;-0.795;-1.15;3.578;-1.6;-31.8;5.2;51.59;635;2018-04-16 22:31:26:805
15.738;-2.48;10.791;8.756;-1.919;3.977;6.47;-0.038;6.1;-0.795;-1.15;3.578;-1.6;-31.8;5.2;51.59;645;2018-04-16 22:31:26:815
15.738;-2.48;10.791;8.756;-1.919;3.977;6.47;-0.038;6.1;-0.795;-1.15;3.578;-1.6;-31.8;5.2;51.59;656;2018-04-16 22:31:26:826
15.738;-2.48;10.791;8.756;-1.919;3.977;6.47;-0.038;6.1;-0.795;-1.15;3.578;-1.6;-31.8;5.2;51.59;666;2018-04-16 22:31:26:836
15.407;-2.61;10.617;8.668;-2.541;3.818;6.739;-0.068;6.799;-0.268;-0.698;3.256;-4.1;-31.6;5.4;51.59;676;2018-04-16 22:31:26:846
15.407;-2.61;10.617;8.668;-2.541;3.818;6.739;-0.068;6.799;-0.268;-0.698;3.256;-4.1;-31.6;5.4;51.59;686;2018-04-16 22:31:26:856
16.525;-0.816;6.853;8.668;-2.541;3.818;6.739;-0.068;6.799;1.295;-0.315;2.368;-8.6;-31.1;6.1;51.59;696;2018-04-16 22:31:26:866
17.268;-0.673;7.536;8.283;-3.6;3.821;8.498;2.851;3.161;1.123;0.023;2.106;-9.6;-29.3;7.8;51.31;705;2018-04-16 22:31:26:875
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.991;0.563;1.835;-9.6;-29.3;7.8;51.31;715;2018-04-16 22:31:26:885
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;725;2018-04-16 22:31:26:895
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;736;2018-04-16 22:31:26:906
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;746;2018-04-16 22:31:26:916
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;756;2018-04-16 22:31:26:926
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;766;2018-04-16 22:31:26:936
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;775;2018-04-16 22:31:26:945
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;786;2018-04-16 22:31:26:956
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;796;2018-04-16 22:31:26:966
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;806;2018-04-16 22:31:26:976
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;816;2018-04-16 22:31:26:986
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;826;2018-04-16 22:31:26:996
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;836;2018-04-16 22:31:27:006
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;846;2018-04-16 22:31:27:016
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;855;2018-04-16 22:31:27:025
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;866;2018-04-16 22:31:27:036
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;876;2018-04-16 22:31:27:046
17.366;-0.802;7.715;8.113;-3.84;3.95;9.253;3.038;3.765;0.82;1.519;1.3;-10.8;-28.6;6.9;51.31;886;2018-04-16 22:31:27:056
15.822;-1.088;6.768;7.887;-3.977;4.26;7.935;2.889;2.508;0.786;1.814;1.1;-12.3;-30.0;5.1;51.31;896;2018-04-16 22:31:27:066
5.219;-0.808;1.979;7.887;-3.977;4.26;7.935;2.889;2.508;2.958;-2.933;0.474;-13.4;-25.0;12.3;51.31;906;2018-04-16 22:31:27:076
5.219;-0.808;1.979;8.359;-3.756;3.492;-2.939;2.863;-1.276;2.808;-2.875;0.717;-13.4;-25.0;12.3;51.31;915;2018-04-16 22:31:27:085
6.021;-1.117;2.199;8.359;-3.756;3.492;-2.939;2.863;-1.276;2.808;-2.875;0.717;-13.5;-23.6;14.6;51.31;926;2018-04-16 22:31:27:096
6.021;-1.117;2.199;8.488;-3.705;3.225;-1.335;2.908;-1.622;2.625;-2.698;0.833;-13.5;-23.6;14.6;51.31;936;2018-04-16 22:31:27:106
7.481;-1.348;2.854;8.488;-3.705;3.225;-1.335;2.908;-1.622;2.028;-2.258;0.864;-13.0;-22.7;15.7;51.31;946;2018-04-16 22:31:27:116
7.476;-2.042;2.812;8.564;-3.727;2.989;-1.062;1.77;-0.488;1.858;-2.076;0.911;-13.0;-22.7;15.7;51.31;956;2018-04-16 22:31:27:126
7.476;-2.042;2.812;8.564;-3.727;2.989;-1.062;1.77;-0.488;1.741;-1.945;0.992;-12.4;-21.1;18.1;51.31;965;2018-04-16 22:31:27:135
6.153;-2.793;1.864;8.602;-3.8;2.781;-2.449;1.007;-0.918;1.741;-1.945;0.992;-12.4;-21.1;18.1;51.31;975;2018-04-16 22:31:27:145
5.92;-2.777;1.336;8.602;-3.8;2.781;-2.449;1.007;-0.918;1.406;-1.927;1.137;-11.7;-19.7;18.4;51.31;986;2018-04-16 22:31:27:156
5.92;-2.777;1.336;8.619;-3.926;2.542;-2.157;1.475;-1.413;1.104;-1.968;1.103;-11.7;-19.7;18.4;51.31;996;2018-04-16 22:31:27:166
7.849;-1.95;0.043;8.619;-3.926;2.542;-2.157;1.475;-1.413;0.808;-2.09;0.788;-11.5;-19.2;20.2;51.31;1006;2018-04-16 22:31:27:176
7.797;-0.261;2.321;8.683;-3.986;2.212;-0.942;3.097;0.383;0.705;-2.38;0.356;-11.5;-19.2;20.2;50.55;1016;2018-04-16 22:31:27:186
7.797;-0.261;2.321;8.683;-3.986;2.212;-0.942;3.097;0.383;0.751;-1.996;-0.236;-10.4;-18.4;22.0;50.55;1026;2018-04-16 22:31:27:196
6.552;-1.232;1.094;8.785;-3.916;1.913;-2.233;2.684;-0.819;0.782;-2.031;-0.387;-10.4;-18.4;22.0;50.55;1036;2018-04-16 22:31:27:206
6.967;-1.925;1.148;8.785;-3.916;1.913;-2.233;2.684;-0.819;0.595;-2.027;-0.382;-8.9;-17.6;22.3;50.55;1045;2018-04-16 22:31:27:215
6.967;-1.925;1.148;8.883;-3.832;1.607;-1.752;1.433;-0.028;0.425;-1.913;-0.216;-8.9;-17.6;22.3;50.55;1055;2018-04-16 22:31:27:225
8.575;-3.859;2.962;8.883;-3.832;1.607;-1.752;1.433;-0.028;0.326;-1.785;-0.018;-7.4;-17.1;23.2;50.55;1066;2018-04-16 22:31:27:236
10.952;-5.272;3.924;8.936;-3.817;1.323;1.747;-1.328;2.932;0.292;-1.61;0.022;-7.4;-17.1;23.2;50.55;1076;2018-04-16 22:31:27:246
10.952;-5.272;3.924;8.936;-3.817;1.323;1.747;-1.328;2.932;0.198;-1.133;-0.042;-6.9;-17.5;24.2;50.55;1086;2018-04-16 22:31:27:256
10.72;-4.717;0.672;8.966;-3.804;1.14;1.754;-0.912;-0.468;-0.072;-0.546;-0.104;-6.9;-17.5;24.2;50.55;1096;2018-04-16 22:31:27:266
11.011;-3.185;-1.665;8.966;-3.804;1.14;1.754;-0.912;-0.468;-0.487;-0.226;-0.183;-6.8;-16.9;24.4;50.55;1106;2018-04-16 22:31:27:276
11.011;-3.185;-1.665;8.988;-3.779;1.053;2.188;0.919;-2.763;-0.848;-0.266;-0.338;-6.8;-16.9;24.4;50.55;1115;2018-04-16 22:31:27:285
11.4;-2.185;-1.322;8.988;-3.779;1.053;2.188;0.919;-2.763;-1.042;-0.428;-0.574;-6.3;-17.3;24.5;50.55;1125;2018-04-16 22:31:27:295
9.276;-0.467;0.892;9.041;-3.691;0.898;2.354;2.71;-1.544;-1.106;-0.556;-0.914;-6.3;-17.3;24.5;50.55;1136;2018-04-16 22:31:27:306
9.276;-0.467;0.892;9.041;-3.691;0.898;2.354;2.71;-1.544;-0.969;-0.475;-1.034;-5.5;-16.8;25.0;50.55;1146;2018-04-16 22:31:27:316
7.809;-2.612;3.103;9.118;-3.531;0.752;-1.309;0.918;2.351;-0.778;-0.028;-0.646;-5.5;-16.8;25.0;50.55;1156;2018-04-16 22:31:27:326
8.461;-6.9;6.859;9.118;-3.531;0.752;-1.309;0.918;2.351;-0.551;1.091;0.283;-6.0;-17.9;24.3;50.55;1166;2018-04-16 22:31:27:336
8.461;-6.9;6.859;9.07;-3.61;0.932;-0.312;-4.325;6.306;-0.134;3.013;2.18;-6.0;-17.9;24.3;50.55;1176;2018-04-16 22:31:27:346
9.262;-9.858;4.849;9.07;-3.61;0.932;-0.312;-4.325;6.306;-0.044;2.935;2.897;-6.1;-17.9;23.3;50.55;1185;2018-04-16 22:31:27:355
9.284;-9.357;-2.885;8.801;-4.072;1.456;0.396;-5.872;-2.232;-0.38;1.35;2.828;-6.1;-17.9;23.3;50.55;1196;2018-04-16 22:31:27:366
9.284;-9.357;-2.885;8.801;-4.072;1.456;0.396;-5.872;-2.232;-0.826;-0.336;2.209;-8.3;-18.2;22.4;50.55;1206;2018-04-16 22:31:27:376
8.097;-8.946;0.164;8.574;-4.524;1.477;-0.477;-4.422;-1.313;-0.815;-1.21;1.475;-8.3;-18.2;22.4;50.55;1216;2018-04-16 22:31:27:386
6.95;-12.337;3.687;8.574;-4.524;1.477;-0.477;-4.422;-1.313;-0.414;-1.168;1.412;-7.9;-17.8;23.0;50.55;1226;2018-04-16 22:31:27:396
6.95;-12.337;3.687;8.463;-4.793;1.256;-1.959;-8.455;2.468;0.04;-0.567;1.891;-7.9;-17.8;23.0;50.55;1235;2018-04-16 22:31:27:405
6.727;-13.074;2.478;8.463;-4.793;1.256;-1.959;-8.455;2.468;0.285;-0.044;2.337;-7.6;-17.5;23.4;50.55;1245;2018-04-16 22:31:27:415
8.815;-10.968;0.291;8.237;-5.167;1.273;0.052;-7.011;0.024;0.213;0.353;2.413;-7.6;-17.5;23.4;50.55;1256;2018-04-16 22:31:27:426
8.815;-10.968;0.291;8.237;-5.167;1.273;0.052;-7.011;0.024;0.038;0.494;2.381;-7.3;-17.4;23.7;50.55;1266;2018-04-16 22:31:27:436
10.096;-6.603;-1.591;7.97;-5.552;1.349;2.126;-1.051;-2.94;-0.13;0.384;2.265;-7.3;-17.4;23.7;50.55;1276;2018-04-16 22:31:27:446
9.589;-4.749;-0.724;7.97;-5.552;1.349;2.126;-1.051;-2.94;-0.11;0.274;2.038;-7.2;-17.2;23.9;50.55;1286;2018-04-16 22:31:27:456
9.589;-4.749;-0.724;7.733;-5.872;1.378;1.787;0.868;-1.352;0.031;0.081;1.8;-7.2;-17.2;23.9;50.55;1296;2018-04-16 22:31:27:466
9.762;-5.906;1.901;7.733;-5.872;1.378;1.787;0.868;-1.352;0.232;0.006;1.555;-7.1;-17.1;24.0;50.55;1306;2018-04-16 22:31:27:476
8.21;-6.986;3.636;7.548;-6.1;1.41;1.529;-0.312;1.698;0.373;0.125;1.288;-7.1;-17.1;24.0;50.55;1316;2018-04-16 22:31:27:486
8.21;-6.986;3.636;7.548;-6.1;1.41;1.529;-0.312;1.698;0.421;0.329;1.155;-7.1;-17.1;24.0;50.55;1325;2018-04-16 22:31:27:495
6.812;-7.736;3.102;7.392;-6.266;1.506;-0.58;-1.47;1.596;0.242;0.527;1.224;-7.1;-17.1;24.0;49.26;1335;2018-04-16 22:31:27:505
5.452;-9.431;3.916;7.392;-6.266;1.506;-0.58;-1.47;1.596;0.242;0.527;1.224;-7.2;-17.0;24.0;49.26;1345;2018-04-16 22:31:27:515
5.452;-9.431;3.916;7.171;-6.469;1.703;-1.888;-3.501;4.457;0.161;1.549;1.544;-7.2;-17.0;24.0;49.26;1355;2018-04-16 22:31:27:525
6.251;-8.606;4.879;7.171;-6.469;1.703;-1.888;-3.501;4.457;0.099;2.809;1.902;-7.5;-16.9;24.0;49.26;1365;2018-04-16 22:31:27:535
7.724;-6.104;5.037;6.819;-6.725;2.109;0.509;-0.09;2.084;0.208;3.146;1.807;-7.5;-16.9;24.0;49.26;1376;2018-04-16 22:31:27:546
7.724;-6.104;5.037;6.819;-6.725;2.109;0.509;-0.09;2.084;0.639;2.892;1.5;-7.9;-16.8;24.0;49.26;1386;2018-04-16 22:31:27:556
7.635;-4.791;2.326;6.491;-6.884;2.578;1.144;2.094;-0.252;1.166;2.291;1.238;-7.9;-16.8;24.0;49.26;1396;2018-04-16 22:31:27:566
7.53;-2.751;-1.804;6.491;-6.884;2.578;1.144;2.094;-0.252;1.407;1.588;1.025;-9.0;-16.3;24.0;49.26;1406;2018-04-16 22:31:27:576
7.53;-2.751;-1.804;6.268;-6.933;2.97;1.357;4.87;-5.351;1.494;0.815;0.732;-9.0;-16.3;24.0;49.26;1416;2018-04-16 22:31:27:586
7.339;-0.327;-3.237;6.268;-6.933;2.97;1.357;4.87;-5.351;1.269;0.279;0.375;-10.8;-16.0;23.7;49.26;1426;2018-04-16 22:31:27:596
7.081;0.321;-1.858;6.199;-6.9;3.182;0.882;7.221;-5.04;0.907;0.227;0.004;-10.8;-16.0;23.7;49.26;1436;2018-04-16 22:31:27:606
7.081;0.321;-1.858;6.199;-6.9;3.182;0.882;7.221;-5.04;0.773;0.242;-0.352;-11.8;-14.8;23.8;49.26;1446;2018-04-16 22:31:27:616
6.631;-0.242;-0.606;6.238;-6.807;3.306;0.393;6.565;-3.912;0.619;-0.183;-0.806;-11.8;-14.8;23.8;49.26;1456;2018-04-16 22:31:27:626
7.11;-0.39;0.783;6.238;-6.807;3.306;0.393;6.565;-3.912;0.693;-0.461;-1.104;-12.9;-14.8;23.4;49.26;1466;2018-04-16 22:31:27:636
7.11;-0.39;0.783;6.391;-6.64;3.352;0.933;6.464;-2.796;0.568;-0.726;-1.425;-12.9;-14.8;23.4;49.26;1476;2018-04-16 22:31:27:646
6.758;0.102;-0.115;6.391;-6.64;3.352;0.933;6.464;-2.796;0.259;-0.894;-1.73;-12.9;-14.3;23.6;49.26;1486;2018-04-16 22:31:27:656
6.221;-1.038;0.158;6.654;-6.405;3.297;-0.524;5.689;-3.29;0.116;-0.974;-1.858;-12.9;-14.3;23.6;49.26;1495;2018-04-16 22:31:27:665
6.221;-1.038;0.158;6.654;-6.405;3.297;-0.524;5.689;-3.29;0.126;-1.14;-1.928;-12.8;-14.5;23.7;49.26;1505;2018-04-16 22:31:27:675
7.117;-1.968;-1.908;6.975;-6.133;3.147;0.142;4.165;-5.056;-0.002;-1.544;-2.046;-12.8;-14.5;23.7;49.26;1515;2018-04-16 22:31:27:685
7.465;-1.871;-3.065;6.975;-6.133;3.147;0.142;4.165;-5.056;-0.288;-2.244;-2.112;-12.7;-14.7;23.8;49.26;1525;2018-04-16 22:31:27:695
7.465;-1.871;-3.065;7.367;-5.845;2.781;0.431;4.663;-4.53;-0.472;-3.053;-2.202;-12.7;-14.7;23.8;49.26;1535;2018-04-16 22:31:27:705
8.173;0.346;1.173;7.367;-5.845;2.781;0.431;4.663;-4.53;-0.437;-3.437;-2.275;-12.7;-14.5;23.9;49.26;1546;2018-04-16 22:31:27:716
6.246;-0.933;2.077;7.791;-5.525;2.224;-1.98;5.903;1.764;-0.226;-3.304;-2.112;-12.7;-14.5;23.9;49.26;1556;2018-04-16 22:31:27:726
6.246;-0.933;2.077;7.791;-5.525;2.224;-1.98;5.903;1.764;-0.516;-2.842;-2.12;-12.9;-14.5;23.8;49.26;1566;2018-04-16 22:31:27:736
7.994;-4.585;2.328;8.132;-5.206;1.714;-0.138;0.621;0.614;-1.172;-2.31;-2.224;-12.9;-14.5;23.8;49.26;1576;2018-04-16 22:31:27:746
