sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
0.013;2.883;9.234;0.145;2.689;9.43;-0.056;0.207;-0.34;0.0;-0.423;-0.2;-3.5;-32.4;11.7;50.58;122;2018-04-16 22:40:59:446
0.013;2.883;9.234;0.145;2.689;9.43;-0.056;0.207;-0.34;0.203;-0.757;-0.22;-3.5;-32.4;11.7;50.58;133;2018-04-16 22:40:59:457
0.724;3.013;9.055;0.31;2.753;9.407;0.776;0.276;-0.236;0.299;-0.903;-0.239;-3.3;-32.3;11.6;50.58;144;2018-04-16 22:40:59:468
1.612;3.214;9.357;0.422;2.813;9.385;1.191;0.401;-0.028;0.676;-1.359;-0.349;-3.2;-32.3;11.5;50.58;153;2018-04-16 22:40:59:477
1.612;3.214;9.357;0.422;2.813;9.385;1.191;0.401;-0.028;0.676;-1.359;-0.349;-3.2;-32.3;11.5;50.58;163;2018-04-16 22:40:59:487
1.829;3.342;8.8;0.744;3.02;9.3;1.042;0.277;-0.837;1.078;-1.839;-0.469;-3.1;-32.4;11.4;50.58;173;2018-04-16 22:40:59:497
3.089;3.663;7.77;0.744;3.02;9.3;1.042;0.277;-0.837;1.289;-2.34;-0.562;-3.0;-32.4;11.4;50.58;183;2018-04-16 22:40:59:507
3.089;3.663;7.77;1.184;3.277;9.167;3.556;0.82;-2.305;1.289;-2.34;-0.562;-3.0;-32.4;11.4;50.58;193;2018-04-16 22:40:59:517
4.178;3.958;7.021;1.436;3.411;9.081;2.975;-0.037;-2.136;1.202;-2.831;-1.024;-2.9;-32.4;11.4;50.58;203;2018-04-16 22:40:59:527
4.178;3.958;7.021;1.436;3.411;9.081;2.975;-0.037;-2.136;1.202;-2.831;-1.024;-2.9;-32.4;11.4;50.58;213;2018-04-16 22:40:59:537
2.069;2.178;6.889;1.79;3.594;8.947;0.279;-1.416;-2.058;0.757;-2.595;-1.567;-2.6;-32.4;11.4;50.58;223;2018-04-16 22:40:59:547
0.201;1.857;7.626;1.914;3.636;8.904;-1.713;-1.78;-1.279;0.253;-2.082;-1.339;-2.3;-32.4;11.3;50.58;232;2018-04-16 22:40:59:556
0.201;1.857;7.626;1.914;3.636;8.904;-1.713;-1.78;-1.279;-0.039;-1.611;-0.691;-2.3;-32.4;11.3;50.58;242;2018-04-16 22:40:59:566
1.079;0.625;8.701;2.151;3.661;8.839;-1.073;-3.036;-0.139;-0.023;-1.395;-0.265;-2.0;-32.3;11.4;50.58;253;2018-04-16 22:40:59:577
1.079;0.625;8.701;2.151;3.661;8.839;-1.073;-3.036;-0.139;-0.023;-1.395;-0.265;-2.0;-32.3;11.4;50.58;262;2018-04-16 22:40:59:586
2.891;1.336;7.81;2.379;3.675;8.775;0.863;-1.758;-1.487;0.087;-1.272;0.031;-1.8;-32.2;11.3;50.58;273;2018-04-16 22:40:59:597
3.519;3.146;6.013;2.511;3.693;8.731;1.008;-0.547;-2.718;0.221;-1.329;0.104;-1.3;-32.2;11.5;50.58;283;2018-04-16 22:40:59:607
3.519;3.146;6.013;2.511;3.693;8.731;1.008;-0.547;-2.718;0.199;-1.881;-0.133;-1.3;-32.2;11.5;50.58;293;2018-04-16 22:40:59:617
3.845;3.478;4.841;2.836;3.735;8.613;1.009;-0.258;-3.772;0.175;-2.38;-0.287;-0.9;-32.2;11.5;50.58;303;2018-04-16 22:40:59:627
3.845;3.478;4.841;2.836;3.735;8.613;1.009;-0.258;-3.772;0.175;-2.38;-0.287;-0.9;-32.2;11.5;50.58;313;2018-04-16 22:40:59:637
3.845;3.478;4.841;2.836;3.735;8.613;1.009;-0.258;-3.772;0.175;-2.38;-0.287;-0.9;-32.2;11.5;50.58;323;2018-04-16 22:40:59:647
4.071;3.587;5.367;3.017;3.756;8.542;1.055;-0.169;-3.175;0.139;-2.542;-0.381;-0.7;-32.2;11.4;50.58;334;2018-04-16 22:40:59:658
4.071;3.587;5.367;3.017;3.756;8.542;1.055;-0.169;-3.175;-0.108;-2.691;-0.87;-0.7;-32.2;11.4;50.58;344;2018-04-16 22:40:59:668
2.63;2.798;6.663;3.794;3.839;8.187;-1.164;-1.042;-1.524;-0.279;-2.564;-0.936;1.1;-31.7;11.7;50.64;352;2018-04-16 22:40:59:676
2.545;3.535;10.071;3.794;3.839;8.187;-1.164;-1.042;-1.524;-0.566;-1.971;-0.881;1.1;-31.7;11.7;50.64;362;2018-04-16 22:40:59:686
2.545;3.535;10.071;4.084;3.837;8.048;-1.66;-0.125;3.374;-0.566;-1.971;-0.881;2.2;-31.5;10.9;50.64;372;2018-04-16 22:40:59:696
2.545;3.535;10.071;4.084;3.837;8.048;-1.66;-0.125;3.374;-0.566;-1.971;-0.881;2.2;-31.5;10.9;50.64;383;2018-04-16 22:40:59:707
2.361;3.93;10.436;4.138;3.808;8.034;-1.777;0.122;2.402;-0.713;-0.976;-0.755;2.7;-31.6;10.6;50.64;393;2018-04-16 22:40:59:717
2.376;3.243;8.765;4.097;3.667;8.12;-1.721;-0.424;0.645;-1.155;0.18;-0.257;3.6;-31.7;11.1;50.64;403;2018-04-16 22:40:59:727
2.376;3.243;8.765;4.097;3.667;8.12;-1.721;-0.424;0.645;-1.155;0.18;-0.257;3.6;-31.7;11.1;50.64;413;2018-04-16 22:40:59:737
2.564;2.881;8.243;3.995;3.408;8.282;-1.192;-0.82;-0.624;-1.406;0.77;0.397;4.0;-31.8;10.8;50.64;422;2018-04-16 22:40:59:746
2.564;2.881;8.243;3.995;3.408;8.282;-1.192;-0.82;-0.624;-1.406;0.77;0.397;4.0;-31.8;10.8;50.64;432;2018-04-16 22:40:59:756
3.2;1.829;6.794;3.959;3.289;8.348;-0.759;-1.459;-1.554;-1.324;0.7;0.541;4.3;-31.6;10.6;50.64;443;2018-04-16 22:40:59:767
2.691;1.58;5.942;3.974;3.055;8.429;-1.282;-1.475;-2.487;-1.054;-0.144;0.542;4.3;-31.8;10.3;50.64;453;2018-04-16 22:40:59:777
2.691;1.58;5.942;3.974;3.055;8.429;-1.282;-1.475;-2.487;-0.858;-0.688;0.569;4.3;-31.8;10.3;50.64;463;2018-04-16 22:40:59:787
2.307;1.931;5.781;4.17;2.88;8.396;-1.768;-0.966;-2.5;-0.622;-1.282;0.621;4.5;-31.6;10.4;50.64;473;2018-04-16 22:40:59:797
2.78;1.732;6.474;4.17;2.88;8.396;-1.768;-0.966;-2.5;-0.198;-2.239;0.781;4.5;-31.6;10.5;50.64;482;2018-04-16 22:40:59:806
3.445;1.093;7.295;4.58;2.776;8.215;-1.406;-1.39;-1.166;-0.198;-2.239;0.781;4.5;-31.6;10.5;50.64;492;2018-04-16 22:40:59:816
3.445;1.093;7.295;4.887;2.745;8.047;-1.4;-1.873;-0.652;0.235;-3.117;0.998;4.9;-31.6;10.5;50.64;502;2018-04-16 22:40:59:826
3.65;0.165;7.527;4.887;2.745;8.047;-1.4;-1.873;-0.652;0.235;-3.117;0.998;4.9;-31.6;10.5;50.64;513;2018-04-16 22:40:59:837
3.528;-0.667;7.274;5.538;2.719;7.623;-2.01;-3.386;-0.349;0.673;-3.69;1.253;5.0;-31.7;10.3;50.64;523;2018-04-16 22:40:59:847
3.402;-1.39;6.772;5.855;2.707;7.387;-2.453;-4.097;-0.615;1.122;-4.059;1.69;5.4;-31.7;10.0;50.64;533;2018-04-16 22:40:59:857
3.402;-1.39;6.772;5.855;2.707;7.387;-2.453;-4.097;-0.615;1.122;-4.059;1.69;5.4;-31.7;10.0;50.64;543;2018-04-16 22:40:59:867
3.402;-1.39;6.772;5.855;2.707;7.387;-2.453;-4.097;-0.615;1.122;-4.059;1.69;5.4;-31.7;10.0;50.64;564;2018-04-16 22:40:59:888
3.402;-1.39;6.772;5.855;2.707;7.387;-2.453;-4.097;-0.615;1.122;-4.059;1.69;5.4;-31.7;10.0;50.64;564;2018-04-16 22:40:59:888
3.991;-1.359;5.984;6.584;2.631;6.775;-2.593;-3.99;-0.791;1.593;-4.352;2.507;5.6;-31.8;9.6;50.64;573;2018-04-16 22:40:59:897
6.485;-1.432;3.961;7.643;2.212;5.733;-1.158;-3.643;-1.771;1.399;-4.081;3.64;5.7;-31.9;9.2;50.64;588;2018-04-16 22:40:59:912
6.485;-1.432;3.961;7.643;2.212;5.733;-1.158;-3.643;-1.771;1.399;-4.081;3.64;5.7;-31.9;9.2;50.64;592;2018-04-16 22:40:59:916
7.884;-1.753;3.984;8.207;1.645;5.109;-0.098;-3.52;-0.984;0.852;-3.704;4.037;5.7;-31.9;9.1;50.64;603;2018-04-16 22:40:59:927
7.884;-1.753;3.984;8.207;1.645;5.109;-0.098;-3.52;-0.984;0.331;-3.179;4.298;5.7;-31.9;9.1;50.64;613;2018-04-16 22:40:59:937
8.623;-2.61;4.743;8.611;0.904;4.604;-0.104;-3.941;-0.051;0.035;-2.872;4.457;5.6;-32.0;8.7;50.64;624;2018-04-16 22:40:59:948
8.204;-3.557;4.695;8.751;0.512;4.396;-0.547;-4.068;0.299;-0.25;-2.689;4.677;5.6;-32.0;8.7;50.64;633;2018-04-16 22:40:59:957
8.204;-3.557;4.695;8.751;0.512;4.396;-0.547;-4.068;0.299;-0.25;-2.689;4.677;5.3;-32.2;8.4;50.64;643;2018-04-16 22:40:59:967
9.395;-2.993;5.341;8.958;-0.451;3.964;0.436;-2.542;1.377;-0.854;-2.303;5.195;5.3;-32.2;8.4;50.64;652;2018-04-16 22:40:59:976
9.395;-2.993;5.341;8.958;-0.451;3.964;0.436;-2.542;1.377;-0.854;-2.303;5.195;4.6;-32.3;8.0;50.64;662;2018-04-16 22:40:59:986
11.644;-2.923;5.697;9.0;-1.493;3.597;2.644;-1.43;2.1;-1.464;-1.765;5.216;0.7;-32.4;7.1;50.64;672;2018-04-16 22:40:59:996
11.644;-2.923;5.697;9.0;-1.493;3.597;2.644;-1.43;2.1;-1.772;-1.481;5.052;0.7;-32.4;7.1;50.64;683;2018-04-16 22:41:00:007
12.89;-2.804;5.952;8.959;-2.056;3.418;3.932;-0.747;2.534;-1.772;-1.481;5.052;-0.6;-32.6;8.1;49.79;693;2018-04-16 22:41:00:017
13.613;-2.541;6.764;8.797;-2.998;3.131;4.817;0.457;3.633;-2.282;-0.882;4.326;-4.6;-32.1;7.1;49.79;703;2018-04-16 22:41:00:027
13.613;-2.541;6.764;8.797;-2.998;3.131;4.817;0.457;3.633;-2.282;-0.882;4.326;-4.6;-32.1;7.1;49.79;713;2018-04-16 22:41:00:037
13.551;-3.127;7.262;8.578;-3.771;2.891;4.985;0.461;4.434;-2.217;-0.528;3.724;-6.6;-31.7;5.6;49.79;723;2018-04-16 22:41:00:047
13.408;-4.584;7.606;8.578;-3.771;2.891;4.985;0.461;4.434;-1.66;-0.257;2.793;-8.5;-31.7;4.6;49.79;732;2018-04-16 22:41:00:056
13.408;-4.584;7.606;8.367;-4.335;2.714;4.842;-0.561;4.983;-1.238;-0.244;2.441;-8.5;-31.7;4.6;49.79;742;2018-04-16 22:41:00:066
12.232;-5.553;7.891;8.279;-4.536;2.657;3.953;-1.018;5.234;-1.238;-0.244;2.441;-10.9;-31.0;2.8;49.79;753;2018-04-16 22:41:00:077
12.452;-5.423;6.531;8.279;-4.536;2.657;3.953;-1.018;5.234;-0.512;-0.204;2.215;-11.6;-32.0;4.6;49.79;763;2018-04-16 22:41:00:087
12.452;-5.423;6.531;8.087;-4.907;2.588;4.449;-0.491;3.485;-0.077;-0.293;2.114;-11.6;-32.0;4.6;49.79;773;2018-04-16 22:41:00:097
12.452;-5.423;6.531;8.087;-4.907;2.588;4.449;-0.491;3.485;-0.077;-0.293;2.114;-11.6;-32.0;4.6;49.79;782;2018-04-16 22:41:00:106
12.464;-5.394;5.154;7.989;-5.077;2.565;4.476;-0.317;2.589;0.241;-0.409;2.011;-13.2;-30.0;1.7;49.79;792;2018-04-16 22:41:00:116
12.152;-5.107;4.402;7.817;-5.35;2.539;4.335;0.243;1.863;0.513;-0.475;1.824;-13.7;-29.5;3.5;49.79;803;2018-04-16 22:41:00:127
12.152;-5.107;4.402;7.817;-5.35;2.539;4.335;0.243;1.863;0.513;-0.475;1.824;-13.7;-29.5;3.5;49.79;813;2018-04-16 22:41:00:137
12.546;-4.681;4.451;7.659;-5.572;2.544;5.129;1.065;2.078;0.622;-0.413;1.659;-13.9;-30.2;4.0;49.79;823;2018-04-16 22:41:00:147
13.139;-4.326;5.249;7.659;-5.572;2.544;5.129;1.065;2.078;0.651;-0.239;1.478;-15.5;-29.0;3.7;49.79;832;2018-04-16 22:41:00:156
13.139;-4.326;5.249;7.502;-5.758;2.595;5.911;1.549;3.016;0.612;-0.055;1.416;-15.5;-29.0;3.7;49.79;842;2018-04-16 22:41:00:166
14.19;-4.049;5.884;7.502;-5.758;2.595;5.911;1.549;3.016;0.622;0.33;1.241;-16.4;-28.5;2.8;49.79;853;2018-04-16 22:41:00:177
14.19;-4.049;5.884;7.347;-5.884;2.751;7.314;1.644;3.088;0.622;0.33;1.241;-16.4;-28.5;2.8;49.79;863;2018-04-16 22:41:00:187
14.618;-4.457;5.742;7.347;-5.884;2.751;7.314;1.644;3.088;0.633;1.001;0.79;-16.7;-28.8;1.7;49.79;873;2018-04-16 22:41:00:197
13.581;-5.242;5.641;7.203;-5.917;3.045;6.378;0.675;2.596;0.567;1.767;0.326;-16.8;-28.0;3.3;49.79;883;2018-04-16 22:41:00:207
13.581;-5.242;5.641;7.203;-5.917;3.045;6.378;0.675;2.596;0.567;1.767;0.326;-16.8;-28.0;3.3;49.79;893;2018-04-16 22:41:00:217
13.581;-5.242;5.641;7.203;-5.917;3.045;6.378;0.675;2.596;0.617;2.12;0.25;-16.8;-28.0;3.3;49.79;903;2018-04-16 22:41:00:227
10.463;-7.327;6.689;7.035;-5.914;3.422;3.428;-1.414;3.267;0.617;2.12;0.25;-17.4;-28.1;2.8;49.79;914;2018-04-16 22:41:00:238
10.089;-7.819;6.501;6.937;-5.914;3.614;3.152;-1.905;2.887;1.075;2.115;0.552;-17.4;-27.4;2.3;49.79;923;2018-04-16 22:41:00:247
8.526;-7.924;4.27;6.937;-5.914;3.614;3.152;-1.905;2.887;1.958;1.409;0.676;-17.4;-27.4;2.3;49.79;932;2018-04-16 22:41:00:256
8.526;-7.924;4.27;6.655;-5.821;4.243;1.809;-2.019;0.213;2.717;-0.304;1.03;-17.5;-27.2;5.4;49.79;942;2018-04-16 22:41:00:266
8.108;-8.398;3.82;6.655;-5.821;4.243;1.809;-2.019;0.213;2.834;-1.175;1.302;-17.5;-27.2;5.4;49.79;953;2018-04-16 22:41:00:277
7.161;-9.237;-0.567;6.587;-5.735;4.46;0.836;-3.407;-3.505;2.636;-2.216;1.461;-17.9;-27.9;4.0;49.79;963;2018-04-16 22:41:00:287
7.161;-9.237;-0.567;6.587;-5.735;4.46;0.836;-3.407;-3.505;1.961;-3.641;1.685;-17.9;-27.9;4.0;49.79;973;2018-04-16 22:41:00:297
7.549;-8.338;0.643;6.701;-5.797;4.203;0.848;-2.541;-3.56;1.124;-3.94;1.985;-17.8;-26.7;6.6;49.79;982;2018-04-16 22:41:00:306
8.356;-7.494;3.846;6.701;-5.797;4.203;0.848;-2.541;-3.56;0.79;-3.019;2.321;-17.8;-26.7;6.6;49.79;993;2018-04-16 22:41:00:317
8.356;-7.494;3.846;6.675;-6.046;3.881;2.032;-1.166;1.391;0.693;-2.483;2.464;-18.3;-26.1;6.8;49.79;1003;2018-04-16 22:41:00:327
9.516;-5.954;6.814;6.675;-6.046;3.881;2.032;-1.166;1.391;0.693;-2.483;2.464;-18.3;-26.1;6.8;48.36;1013;2018-04-16 22:41:00:337
9.797;-4.786;4.9;6.558;-6.249;3.757;3.261;1.212;1.941;1.316;-1.794;2.027;-18.7;-25.4;8.7;48.36;1022;2018-04-16 22:41:00:346
9.797;-4.786;4.9;6.558;-6.249;3.757;3.261;1.212;1.941;2.17;-2.155;1.411;-18.7;-25.4;8.7;48.36;1033;2018-04-16 22:41:00:357
8.198;-4.296;3.154;6.553;-6.262;3.744;1.645;1.965;-0.59;2.484;-2.325;1.111;-19.5;-23.8;9.6;48.36;1043;2018-04-16 22:41:00:367
6.832;-5.295;4.325;6.553;-6.262;3.744;1.645;1.965;-0.59;2.7;-2.293;0.987;-19.5;-23.8;9.6;48.36;1053;2018-04-16 22:41:00:377
6.832;-5.295;4.325;6.605;-6.183;3.784;0.218;0.967;0.18;2.896;-2.197;0.911;-19.6;-22.6;11.5;48.36;1063;2018-04-16 22:41:00:387
6.707;-5.276;5.182;6.605;-6.183;3.784;0.218;0.967;0.18;3.168;-2.208;0.801;-19.6;-22.6;11.5;48.36;1072;2018-04-16 22:41:00:396
5.507;-4.605;6.311;6.673;-6.035;3.901;-1.166;1.43;2.41;3.168;-2.208;0.801;-19.9;-22.1;13.4;48.36;1083;2018-04-16 22:41:00:407
4.897;-4.323;3.279;6.673;-6.035;3.901;-1.166;1.43;2.41;3.848;-2.37;0.864;-19.9;-22.1;13.4;48.36;1093;2018-04-16 22:41:00:417
4.897;-4.323;3.279;6.673;-6.035;3.901;-1.166;1.43;2.41;3.848;-2.37;0.864;-19.9;-22.1;13.4;48.36;1103;2018-04-16 22:41:00:427
4.897;-4.323;3.279;6.673;-6.035;3.901;-1.166;1.43;2.41;3.848;-2.37;0.864;-19.9;-22.1;13.4;48.36;1113;2018-04-16 22:41:00:437
4.897;-4.323;3.279;6.673;-6.035;3.901;-1.166;1.43;2.41;3.848;-2.37;0.864;-19.9;-22.1;13.4;48.36;1122;2018-04-16 22:41:00:446
4.897;-4.323;3.279;6.673;-6.035;3.901;-1.166;1.43;2.41;3.848;-2.37;0.864;-19.9;-22.1;13.4;48.36;1132;2018-04-16 22:41:00:456
4.922;-4.196;2.649;6.749;-5.856;4.04;-1.827;1.66;-1.391;3.84;-2.374;1.008;-19.3;-20.3;15.3;48.36;1142;2018-04-16 22:41:00:466
4.922;-4.196;2.649;6.749;-5.856;4.04;-1.827;1.66;-1.391;1.049;-1.409;0.177;-19.3;-20.3;15.3;48.36;1153;2018-04-16 22:41:00:477
6.65;1.656;-1.068;6.96;-5.58;4.072;-0.31;7.236;-5.14;1.049;-1.409;0.177;-17.8;-14.8;18.9;48.36;1163;2018-04-16 22:41:00:487
6.862;1.911;-1.693;7.011;-5.558;4.015;-0.15;7.469;-5.707;0.148;-1.019;-0.257;-17.8;-14.8;18.9;48.36;1172;2018-04-16 22:41:00:496
6.862;1.911;-1.693;7.011;-5.558;4.015;-0.15;7.469;-5.707;-0.421;-1.234;-0.822;-17.8;-14.6;20.2;48.36;1182;2018-04-16 22:41:00:506
6.837;-0.259;1.237;7.199;-5.471;3.797;-0.362;5.212;-2.56;-0.38;-1.62;-1.258;-17.8;-14.6;20.2;48.36;1193;2018-04-16 22:41:00:517
5.24;-2.091;0.84;7.36;-5.368;3.631;-2.12;3.277;-2.791;-0.407;-1.95;-1.615;-17.0;-15.2;21.6;48.36;1202;2018-04-16 22:41:00:526
3.543;-3.688;0.522;7.36;-5.368;3.631;-2.12;3.277;-2.791;-0.69;-1.976;-1.576;-17.0;-15.2;21.6;48.36;1212;2018-04-16 22:41:00:536
3.543;-3.688;0.522;7.661;-5.17;3.279;-4.33;1.111;-2.475;-0.836;-1.996;-1.377;-15.9;-14.8;21.2;48.36;1222;2018-04-16 22:41:00:546
3.771;-4.915;1.495;7.661;-5.17;3.279;-4.33;1.111;-2.475;-0.816;-2.144;-1.15;-15.9;-14.8;21.2;48.36;1232;2018-04-16 22:41:00:556
6.877;-3.588;2.732;7.917;-5.025;2.87;-1.76;1.548;-0.742;-0.726;-2.305;-1.144;-15.6;-16.2;23.8;48.36;1243;2018-04-16 22:41:00:567
6.877;-3.588;2.732;7.917;-5.025;2.87;-1.76;1.548;-0.742;-0.627;-2.303;-1.2;-15.6;-16.2;23.8;48.36;1253;2018-04-16 22:41:00:577
7.98;-3.102;1.689;8.157;-4.867;2.437;-0.177;1.766;-0.748;-0.723;-2.244;-1.245;-13.6;-17.0;24.1;48.36;1263;2018-04-16 22:41:00:587
7.971;-4.126;2.585;8.157;-4.867;2.437;-0.177;1.766;-0.748;-0.718;-1.9;-1.247;-13.6;-17.0;24.1;48.36;1273;2018-04-16 22:41:00:597
7.971;-4.126;2.585;8.362;-4.692;2.057;-0.278;1.087;-0.047;-0.869;-1.673;-1.172;-11.9;-16.8;23.4;48.36;1283;2018-04-16 22:41:00:607
8.015;-2.406;1.314;8.362;-4.692;2.057;-0.278;1.087;-0.047;-1.124;-1.513;-1.145;-11.9;-16.8;23.4;48.36;1292;2018-04-16 22:41:00:616
7.873;-2.996;2.909;8.523;-4.544;1.697;-0.959;1.895;0.259;-1.245;-1.432;-0.964;-11.3;-17.8;24.3;48.36;1302;2018-04-16 22:41:00:626
7.873;-2.996;2.909;8.523;-4.544;1.697;-0.959;1.895;0.259;-1.155;-1.319;-0.634;-11.3;-17.8;24.3;48.38;1312;2018-04-16 22:41:00:636
9.237;-3.432;2.605;8.622;-4.464;1.38;0.615;1.032;1.224;-1.089;-1.157;-0.324;-10.4;-17.7;24.7;48.38;1322;2018-04-16 22:41:00:646
9.226;-3.27;1.518;8.622;-4.464;1.38;0.615;1.032;1.224;-1.122;-0.896;-0.076;-10.4;-17.7;24.7;48.38;1332;2018-04-16 22:41:00:656
9.226;-3.27;1.518;8.657;-4.467;1.13;0.464;1.758;0.018;-1.208;-0.601;0.099;-10.4;-18.4;23.4;48.38;1343;2018-04-16 22:41:00:667
8.602;-1.32;0.706;8.657;-4.467;1.13;0.464;1.758;0.018;-1.283;-0.382;0.193;-10.4;-18.4;23.4;48.38;1353;2018-04-16 22:41:00:677
7.162;-0.426;0.048;8.648;-4.527;0.94;-0.877;3.96;-0.748;-1.283;-0.382;0.193;-10.3;-18.7;22.0;48.38;1363;2018-04-16 22:41:00:687
7.162;-0.426;0.048;8.648;-4.527;0.94;-0.877;3.96;-0.748;-1.355;-0.552;0.378;-10.3;-18.7;22.0;48.38;1373;2018-04-16 22:41:00:697
5.641;-0.582;1.007;8.612;-4.64;0.691;-2.971;4.058;0.315;-1.384;-0.871;0.666;-10.1;-18.6;23.6;48.38;1383;2018-04-16 22:41:00:707
4.725;-0.869;0.437;8.612;-4.64;0.691;-2.971;4.058;0.315;-1.251;-1.282;1.052;-10.1;-18.6;23.6;48.38;1393;2018-04-16 22:41:00:717
4.725;-0.869;0.437;8.501;-4.879;0.32;-3.712;3.528;-0.141;-1.147;-1.652;1.526;-10.1;-19.5;22.7;48.38;1402;2018-04-16 22:41:00:726
5.96;-3.218;0.368;8.501;-4.879;0.32;-3.712;3.528;-0.141;-1.206;-1.857;2.343;-10.1;-19.5;22.7;48.38;1412;2018-04-16 22:41:00:736
8.185;-7.665;0.655;8.263;-5.281;-0.104;-0.596;-0.737;0.829;-1.234;-1.784;2.964;-9.5;-19.4;23.5;48.38;1423;2018-04-16 22:41:00:747
8.185;-7.665;0.655;8.263;-5.281;-0.104;-0.596;-0.737;0.829;-1.203;-1.741;3.74;-9.5;-19.4;23.5;48.38;1433;2018-04-16 22:41:00:757
6.297;-10.487;0.401;7.824;-5.889;-0.521;-1.527;-4.597;0.922;-1.016;-1.91;4.756;-9.6;-19.8;23.6;48.38;1443;2018-04-16 22:41:00:767
3.287;-10.509;-0.426;7.824;-5.889;-0.521;-1.527;-4.597;0.922;-0.696;-2.255;5.886;-9.6;-19.8;23.6;48.38;1453;2018-04-16 22:41:00:777
3.287;-10.509;-0.426;7.037;-6.764;-0.945;-4.421;-3.363;0.361;-0.253;-2.74;6.937;-9.9;-19.4;22.4;48.38;1463;2018-04-16 22:41:00:787
2.325;-7.573;-0.326;7.037;-6.764;-0.945;-4.421;-3.363;0.361;0.294;-3.074;7.746;-9.9;-19.4;22.4;48.38;1473;2018-04-16 22:41:00:797
2.318;-4.672;2.421;5.847;-7.767;-1.286;-3.471;2.407;2.156;1.273;-2.551;7.878;-10.5;-18.7;23.5;48.38;1483;2018-04-16 22:41:00:807
2.318;-4.672;2.421;5.847;-7.767;-1.286;-3.471;2.407;2.156;2.137;-1.426;7.55;-10.5;-18.7;23.5;48.38;1493;2018-04-16 22:41:00:817
1.621;-3.025;1.3;4.537;-8.611;-1.202;-2.916;5.585;2.502;2.6;-0.729;7.211;-10.2;-18.1;24.0;48.38;1502;2018-04-16 22:41:00:826
1.073;-2.613;0.819;4.537;-8.611;-1.202;-2.916;5.585;2.502;2.86;-0.13;6.864;-10.2;-18.1;24.0;48.38;1512;2018-04-16 22:41:00:836
1.073;-2.613;0.819;3.274;-9.214;-0.744;-2.341;6.355;0.788;2.875;0.098;6.673;-9.9;-18.5;24.2;48.38;1522;2018-04-16 22:41:00:846
0.564;-3.065;-0.08;3.274;-9.214;-0.744;-2.341;6.355;0.788;2.661;0.149;6.566;-9.9;-18.5;24.2;48.38;1532;2018-04-16 22:41:00:856
0.533;-2.28;0.466;2.043;-9.588;-0.244;-1.561;6.807;0.596;2.166;0.439;6.352;-9.8;-17.7;24.4;48.38;1542;2018-04-16 22:41:00:866
0.533;-2.28;0.466;2.043;-9.588;-0.244;-1.561;6.807;0.596;1.429;0.874;5.949;-9.8;-17.7;24.4;48.38;1552;2018-04-16 22:41:00:876
0.218;-1.68;-0.566;0.897;-9.765;0.05;-0.679;8.086;-0.616;0.786;0.755;5.558;-11.6;-12.8;25.2;48.38;1563;2018-04-16 22:41:00:887
0.129;-1.107;-2.577;0.897;-9.765;0.05;-0.679;8.086;-0.616;0.615;-0.502;5.192;-11.6;-12.8;25.2;48.38;1573;2018-04-16 22:41:00:897
