sep=;
acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;mag_x;mag_y;mag_z;sound_lvl;time_ms;date_time
6.065;-4.657;-8.797;9.736;-1.137;0.295;-2.861;-0.261;-4.912;-0.589;-1.608;-0.261;-7.3;-19.0;16.7;48.81;302;2018-04-16 23:03:37:729
7.689;0.14;-2.328;9.736;-1.137;0.295;-2.861;-0.261;-4.912;-1.172;-0.756;0.046;-5.5;-18.1;20.6;48.81;311;2018-04-16 23:03:37:738
11.471;-1.905;1.1;9.737;-1.159;0.112;1.733;-0.745;0.988;-1.172;-0.756;0.046;-5.5;-18.1;20.6;48.81;322;2018-04-16 23:03:37:749
11.471;-1.905;1.1;9.737;-1.159;0.112;1.733;-0.745;0.988;-0.941;-1.059;0.062;-5.5;-18.8;17.5;48.81;332;2018-04-16 23:03:37:759
9.291;-4.476;1.404;9.74;-1.138;-0.06;-1.18;-2.661;-0.662;-0.05;-0.506;-0.249;-5.5;-18.8;17.5;48.81;341;2018-04-16 23:03:37:768
6.523;-0.469;-6.343;9.74;-1.138;-0.06;-1.18;-2.661;-0.662;-0.246;-0.151;0.0;-5.0;-19.3;18.5;48.81;352;2018-04-16 23:03:37:779
6.523;-0.469;-6.343;9.734;-1.175;-0.179;-2.819;4.414;-3.544;-0.246;-0.151;0.0;-5.0;-19.3;18.5;48.81;362;2018-04-16 23:03:37:789
8.563;3.164;-0.696;9.734;-1.175;-0.179;-2.819;4.414;-3.544;-0.869;-1.379;0.597;-4.7;-18.9;20.1;48.81;371;2018-04-16 23:03:37:798
11.331;-1.082;2.963;9.7;-1.313;-0.603;1.631;0.231;3.566;-0.315;-2.332;0.838;-4.7;-18.9;20.1;48.81;382;2018-04-16 23:03:37:809
11.331;-1.082;2.963;9.7;-1.313;-0.603;1.631;0.231;3.566;0.563;-2.49;0.749;-4.7;-19.5;19.5;48.81;392;2018-04-16 23:03:37:819
10.994;-2.161;2.98;9.651;-1.437;-0.984;0.904;-0.563;3.654;1.365;-1.864;0.442;-4.7;-19.5;19.5;48.81;401;2018-04-16 23:03:37:828
8.441;-1.499;1.751;9.651;-1.437;-0.984;0.904;-0.563;3.654;1.522;-1.46;0.456;-4.0;-19.3;19.3;48.81;412;2018-04-16 23:03:37:839
8.441;-1.499;1.751;9.607;-1.577;-1.177;-1.413;-0.493;1.161;1.522;-1.46;0.456;-4.0;-19.3;19.3;48.81;422;2018-04-16 23:03:37:849
8.468;-2.11;-1.267;9.607;-1.577;-1.177;-1.413;-0.493;1.161;1.052;-0.624;0.856;-3.7;-18.2;18.6;48.81;431;2018-04-16 23:03:37:858
8.628;-0.632;-0.509;9.567;-1.799;-1.187;-0.939;1.167;0.678;0.111;0.104;1.232;-3.7;-18.2;18.6;48.81;442;2018-04-16 23:03:37:869
8.628;-0.632;-0.509;9.567;-1.799;-1.187;-0.939;1.167;0.678;-0.206;0.356;1.427;-3.1;-18.0;21.3;48.81;452;2018-04-16 23:03:37:879
9.085;-0.198;-0.148;9.521;-2.072;-1.111;-0.577;1.8;0.433;-0.206;0.356;1.427;-3.1;-18.0;21.3;48.81;461;2018-04-16 23:03:37:888
7.544;0.055;-0.887;9.521;-2.072;-1.111;-0.577;1.8;0.433;-0.208;0.574;1.594;-3.7;-18.1;19.8;48.81;472;2018-04-16 23:03:37:899
7.544;0.055;-0.887;9.448;-2.419;-1.029;-1.042;1.999;1.218;-0.205;0.421;2.067;-3.7;-18.1;19.8;48.81;482;2018-04-16 23:03:37:909
9.155;-1.458;1.344;9.448;-2.419;-1.029;-1.042;1.999;1.218;-0.081;0.206;2.384;-3.9;-18.7;20.5;48.81;491;2018-04-16 23:03:37:918
10.312;-3.428;1.528;9.32;-2.883;-0.995;0.991;-0.546;2.522;0.304;-0.072;2.602;-3.9;-18.7;20.5;48.81;502;2018-04-16 23:03:37:929
10.312;-3.428;1.528;9.32;-2.883;-0.995;0.991;-0.546;2.522;0.662;-0.398;2.768;-4.2;-18.4;20.2;48.81;512;2018-04-16 23:03:37:939
8.171;-6.359;1.27;9.11;-3.474;-1.051;-1.267;-4.616;2.505;1.016;-0.659;3.118;-4.2;-18.4;20.2;48.81;521;2018-04-16 23:03:37:948
8.599;-6.281;3.492;9.11;-3.474;-1.051;-1.267;-4.616;2.505;1.3;-0.737;3.532;-3.9;-18.2;20.2;48.81;532;2018-04-16 23:03:37:959
8.599;-6.281;3.492;8.827;-4.164;-0.957;-1.606;-1.159;3.017;1.697;-0.155;3.671;-3.9;-18.2;20.2;48.81;542;2018-04-16 23:03:37:969
5.525;-5.306;1.091;8.827;-4.164;-0.957;-1.606;-1.159;3.017;2.274;0.375;3.495;-3.5;-18.3;20.5;48.81;551;2018-04-16 23:03:37:978
3.166;-5.316;-0.426;8.518;-4.815;-0.659;-5.351;-0.501;0.232;2.274;0.375;3.495;-3.5;-18.3;20.5;48.81;562;2018-04-16 23:03:37:989
3.166;-5.316;-0.426;8.518;-4.815;-0.659;-5.351;-0.501;0.232;2.529;0.911;3.641;-3.3;-18.0;20.8;48.81;572;2018-04-16 23:03:37:999
4.257;-5.752;-0.026;8.143;-5.463;-0.158;-3.747;-0.879;0.209;2.498;1.538;3.742;-3.3;-18.0;20.8;48.81;581;2018-04-16 23:03:38:008
4.647;-7.62;0.473;8.143;-5.463;-0.158;-3.747;-0.879;0.209;2.393;1.752;3.962;-3.4;-17.8;21.1;48.81;592;2018-04-16 23:03:38:019
4.647;-7.62;0.473;7.624;-6.156;0.387;-3.402;-1.547;0.541;2.188;1.77;4.689;-3.4;-17.8;21.1;48.81;602;2018-04-16 23:03:38:029
3.759;-7.632;0.569;7.624;-6.156;0.387;-3.402;-1.547;0.541;1.857;1.547;5.293;-5.1;-16.1;21.8;49.34;611;2018-04-16 23:03:38:038
3.321;-6.899;-1.216;6.884;-6.939;0.787;-3.564;0.041;-2.003;1.857;1.547;5.293;-5.1;-16.1;21.8;49.34;622;2018-04-16 23:03:38:049
3.321;-6.899;-1.216;6.884;-6.939;0.787;-3.564;0.041;-2.003;1.396;0.254;6.002;-8.1;-13.3;22.3;49.34;632;2018-04-16 23:03:38:059
2.963;-5.473;-0.662;5.984;-7.72;0.877;-3.118;2.748;-2.046;1.08;-0.555;6.227;-8.1;-13.3;22.3;49.34;641;2018-04-16 23:03:38:068
2.087;-3.762;-0.312;5.984;-7.72;0.877;-3.118;2.748;-2.046;0.448;-1.185;6.181;-10.2;-10.9;23.0;49.34;652;2018-04-16 23:03:38:079
2.087;-3.762;-0.312;5.027;-8.392;0.686;-3.17;5.469;-0.611;-0.165;-1.637;6.105;-10.2;-10.9;23.0;49.34;662;2018-04-16 23:03:38:089
1.706;-2.794;-0.178;5.027;-8.392;0.686;-3.17;5.469;-0.611;-0.45;-1.704;5.982;-10.7;-8.7;23.7;49.34;671;2018-04-16 23:03:38:098
1.433;-2.671;0.271;4.028;-8.931;0.428;-2.595;6.26;-0.158;-0.602;-1.757;5.855;-10.7;-8.7;23.7;49.34;682;2018-04-16 23:03:38:109
1.433;-2.671;0.271;4.028;-8.931;0.428;-2.595;6.26;-0.158;-0.65;-1.646;5.817;-10.9;-7.9;22.9;49.34;692;2018-04-16 23:03:38:119
1.454;-2.488;0.412;2.978;-9.341;0.22;-1.644;6.91;0.208;-0.582;-1.444;5.79;-10.9;-7.9;22.9;49.34;701;2018-04-16 23:03:38:128
1.013;-2.257;0.291;2.978;-9.341;0.22;-1.644;6.91;0.208;-0.277;-1.24;5.698;-11.0;-6.2;24.2;49.34;712;2018-04-16 23:03:38:139
1.013;-2.257;0.291;1.909;-9.618;0.136;-1.207;7.706;-0.013;-0.277;-1.24;5.698;-11.0;-6.2;24.2;49.34;722;2018-04-16 23:03:38:149
0.707;-1.852;-0.073;1.909;-9.618;0.136;-1.207;7.706;-0.013;0.238;-1.285;5.594;-10.7;-5.4;23.5;49.34;731;2018-04-16 23:03:38:158
1.202;-2.476;-0.418;0.836;-9.769;0.192;0.366;7.293;-0.609;0.591;-1.443;5.537;-10.7;-5.4;23.5;49.34;742;2018-04-16 23:03:38:169
-3.144;-28.085;-1.371;0.228;-9.8;0.26;-3.371;-18.285;-1.631;0.718;-1.69;5.555;-10.3;-4.5;24.0;49.34;752;2018-04-16 23:03:38:179
-3.144;-28.085;-1.371;0.228;-9.8;0.26;-3.371;-18.285;-1.631;0.718;-1.69;5.555;-10.3;-4.5;24.0;49.34;761;2018-04-16 23:03:38:188
-15.299;-39.185;2.908;-1.524;-9.683;0.307;-6.985;-29.502;-0.184;-0.21;-1.801;10.761;-9.5;-2.8;24.1;49.34;772;2018-04-16 23:03:38:199
16.443;-28.888;-6.582;-1.524;-9.683;0.307;-6.985;-29.502;-0.184;-1.301;-2.258;12.79;-9.5;-2.8;24.1;49.34;782;2018-04-16 23:03:38:209
16.443;-28.888;-6.582;-2.738;-9.416;-0.058;19.033;-6.343;-2.868;-4.257;-4.925;1.317;-8.9;-0.6;25.4;49.34;791;2018-04-16 23:03:38:218
7.266;-16.26;1.077;-2.738;-9.416;-0.058;19.033;-6.343;-2.868;-4.257;-4.925;1.317;-8.9;-0.6;25.4;49.34;802;2018-04-16 23:03:38:229
-8.639;-14.223;5.4;-1.988;-9.586;-0.565;-6.651;-4.636;5.966;-4.5;-5.357;-4.654;-6.1;-4.1;24.3;49.34;812;2018-04-16 23:03:38:239
-8.639;-14.223;5.4;-1.988;-9.586;-0.565;-6.651;-4.636;5.966;-2.114;-6.976;-3.261;-6.1;-4.1;24.3;49.34;821;2018-04-16 23:03:38:248
-5.288;-5.09;7.74;-1.648;-9.66;-0.368;-3.871;4.537;7.919;-0.283;-7.223;-2.144;-5.1;-4.4;25.6;49.34;832;2018-04-16 23:03:38:259
-4.961;-4.391;6.585;-1.648;-9.66;-0.368;-3.871;4.537;7.919;0.959;-5.519;-0.96;-5.1;-4.4;25.6;49.34;842;2018-04-16 23:03:38:269
-4.961;-4.391;6.585;-1.547;-9.684;0.019;-1.914;6.904;5.429;1.224;-4.049;-0.48;-1.8;-4.1;25.7;49.34;851;2018-04-16 23:03:38:278
-3.288;-3.084;5.046;-1.547;-9.684;0.019;-1.914;6.904;5.429;1.224;-4.049;-0.48;-1.8;-4.1;25.7;49.34;862;2018-04-16 23:03:38:289
-4.584;-6.094;4.676;-1.477;-9.69;0.318;-3.107;3.595;4.358;1.268;-1.822;-0.364;-0.2;-3.8;25.1;49.34;872;2018-04-16 23:03:38:299
-4.584;-6.094;4.676;-1.477;-9.69;0.318;-3.107;3.595;4.358;0.914;0.61;-0.346;-0.2;-3.8;25.1;49.34;881;2018-04-16 23:03:38:308
-5.986;-9.44;0.791;-1.427;-9.692;0.446;-4.883;-0.41;-1.322;0.705;1.719;-0.37;1.3;-2.3;23.9;49.34;892;2018-04-16 23:03:38:319
-6.664;-11.378;-3.15;-1.427;-9.692;0.446;-4.883;-0.41;-1.322;0.705;1.719;-0.37;1.3;-2.3;23.9;49.34;902;2018-04-16 23:03:38:329
-6.664;-11.378;-3.15;-1.39;-9.687;0.638;-4.236;-1.421;-4.279;1.179;1.106;-0.276;1.5;-0.8;24.6;49.34;911;2018-04-16 23:03:38:338
-4.695;-10.685;-3.658;-1.39;-9.687;0.638;-4.236;-1.421;-4.279;1.288;0.578;-0.083;1.5;-0.8;24.6;49.34;922;2018-04-16 23:03:38:349
-3.144;-10.106;-2.67;-1.398;-9.672;0.822;-1.745;-0.434;-3.492;1.063;0.414;0.012;0.9;-1.3;25.7;49.34;932;2018-04-16 23:03:38:359
-3.144;-10.106;-2.67;-1.398;-9.672;0.822;-1.745;-0.434;-3.492;0.613;0.628;0.055;0.9;-1.3;25.7;49.34;941;2018-04-16 23:03:38:368
-2.417;-9.451;-1.663;-1.449;-9.667;0.784;-0.879;0.351;-2.267;0.075;1.065;0.108;1.5;-0.1;24.4;67.35;952;2018-04-16 23:03:38:379
-2.252;-9.203;-1.314;-1.449;-9.667;0.784;-0.879;0.351;-2.267;-0.593;1.598;0.26;1.5;-0.1;24.4;67.35;962;2018-04-16 23:03:38:389
-2.252;-9.203;-1.314;-1.541;-9.668;0.574;-0.675;0.469;-1.747;-0.892;1.702;0.348;0.9;-0.9;26.5;67.35;971;2018-04-16 23:03:38:398
-2.278;-9.307;-0.956;-1.541;-9.668;0.574;-0.675;0.469;-1.747;-0.892;1.702;0.348;0.9;-0.9;26.5;67.35;982;2018-04-16 23:03:38:409
-2.452;-9.778;-0.229;-1.631;-9.666;0.296;-0.821;-0.112;-0.524;-1.159;1.553;0.358;0.8;-0.9;25.5;67.35;992;2018-04-16 23:03:38:419
-2.452;-9.778;-0.229;-1.631;-9.666;0.296;-0.821;-0.112;-0.524;-1.203;1.374;0.348;0.8;-0.9;25.5;67.35;1001;2018-04-16 23:03:38:428
-2.328;-9.917;0.646;-1.703;-9.658;0.043;-0.52;-0.24;0.833;-1.136;1.18;0.34;0.2;-1.1;24.8;67.35;1012;2018-04-16 23:03:38:439
-2.088;-9.822;1.258;-1.703;-9.658;0.043;-0.52;-0.24;0.833;-0.893;0.931;0.296;0.2;-1.1;24.8;67.35;1022;2018-04-16 23:03:38:449
-2.088;-9.822;1.258;-1.756;-9.647;-0.128;-0.194;-0.116;1.549;-0.685;0.811;0.264;-0.4;-1.0;28.3;67.35;1032;2018-04-16 23:03:38:459
-1.877;-9.677;1.44;-1.756;-9.647;-0.128;-0.194;-0.116;1.549;-0.476;0.706;0.244;-0.4;-1.0;28.3;67.35;1041;2018-04-16 23:03:38:468
-1.828;-9.607;1.277;-1.798;-9.638;-0.211;-0.023;0.041;1.375;-0.299;0.612;0.228;-0.5;-1.2;27.9;67.35;1052;2018-04-16 23:03:38:479
-1.814;-9.535;0.838;-1.798;-9.638;-0.211;-0.023;0.041;1.375;-0.299;0.612;0.228;-0.5;-1.2;27.9;67.35;1062;2018-04-16 23:03:38:489
-1.744;-9.485;0.636;-1.838;-9.63;-0.245;0.094;0.145;0.88;-0.123;0.439;0.227;-0.5;-1.6;27.1;67.35;1072;2018-04-16 23:03:38:499
-1.744;-9.485;0.636;-1.838;-9.63;-0.245;0.094;0.145;0.88;-0.099;0.386;0.228;-0.5;-1.6;27.1;67.35;1081;2018-04-16 23:03:38:508
-1.557;-9.562;0.455;-1.873;-9.622;-0.268;0.341;-0.032;0.669;-0.087;0.349;0.213;0.0;-1.3;26.6;67.35;1092;2018-04-16 23:03:38:519
-1.447;-9.697;0.411;-1.873;-9.622;-0.268;0.341;-0.032;0.669;-0.082;0.313;0.188;0.0;-1.3;26.6;67.35;1101;2018-04-16 23:03:38:528
-1.447;-9.697;0.411;-1.9;-9.617;-0.282;0.491;-0.166;0.789;-0.055;0.27;0.172;0.8;-1.3;26.2;67.35;1112;2018-04-16 23:03:38:539
-1.326;-9.772;0.548;-1.9;-9.617;-0.282;0.491;-0.166;0.789;0.005;0.231;0.16;0.8;-1.3;26.2;67.35;1121;2018-04-16 23:03:38:548
-1.191;-9.604;0.454;-1.915;-9.614;-0.263;0.724;0.01;0.717;0.094;0.202;0.128;1.0;-1.2;26.4;67.35;1132;2018-04-16 23:03:38:559
-1.191;-9.604;0.454;-1.915;-9.614;-0.263;0.724;0.01;0.717;0.17;0.171;0.075;1.0;-1.2;26.4;67.35;1141;2018-04-16 23:03:38:568
-1.302;-9.492;0.217;-1.917;-9.615;-0.225;0.6;0.137;0.407;0.202;0.12;0.045;0.9;-1.0;26.6;67.35;1152;2018-04-16 23:03:38:579
-1.402;-9.523;0.136;-1.917;-9.615;-0.225;0.6;0.137;0.407;0.205;0.043;0.018;0.9;-1.0;26.6;67.35;1162;2018-04-16 23:03:38:589
-1.402;-9.523;0.136;-1.911;-9.617;-0.18;0.29;0.066;0.294;0.21;-0.042;-0.01;0.7;-0.9;26.8;67.35;1171;2018-04-16 23:03:38:598
-1.802;-9.591;0.11;-1.911;-9.617;-0.18;0.29;0.066;0.294;0.257;-0.176;-0.042;0.7;-0.9;26.8;67.35;1182;2018-04-16 23:03:38:609
-2.035;-9.553;0.035;-1.904;-9.619;-0.115;-0.131;0.066;0.15;0.303;-0.275;-0.04;0.3;-0.9;27.1;67.35;1191;2018-04-16 23:03:38:618
-2.035;-9.553;0.035;-1.904;-9.619;-0.115;-0.131;0.066;0.15;0.303;-0.275;-0.04;0.3;-0.9;27.1;67.35;1202;2018-04-16 23:03:38:629
-2.239;-9.542;0.036;-1.898;-9.621;-0.034;-0.427;0.095;0.078;0.335;-0.397;-0.054;0.0;-0.9;27.4;67.35;1211;2018-04-16 23:03:38:638
-2.473;-9.515;0.043;-1.898;-9.621;-0.034;-0.427;0.095;0.078;0.338;-0.437;-0.062;0.0;-0.9;27.4;67.35;1222;2018-04-16 23:03:38:649
-2.486;-9.449;-0.005;-1.893;-9.622;0.049;-0.593;0.173;-0.054;0.338;-0.458;-0.053;-0.3;-0.9;27.7;67.35;1232;2018-04-16 23:03:38:659
-2.486;-9.449;-0.005;-1.893;-9.622;0.049;-0.593;0.173;-0.054;0.342;-0.475;-0.044;-0.3;-0.9;27.7;67.35;1242;2018-04-16 23:03:38:669
-2.575;-9.6;-0.069;-1.889;-9.622;0.133;-0.716;0.014;-0.172;0.348;-0.489;-0.049;-0.5;-1.0;27.8;67.35;1251;2018-04-16 23:03:38:678
-2.602;-9.72;-0.261;-1.889;-9.622;0.133;-0.716;0.014;-0.172;0.348;-0.479;-0.042;-0.5;-1.0;27.8;67.35;1262;2018-04-16 23:03:38:689
-2.602;-9.72;-0.261;-1.887;-9.621;0.211;-0.653;-0.127;-0.8;0.342;-0.446;-0.032;-0.8;-1.0;27.9;47.16;1271;2018-04-16 23:03:38:698
-2.498;-9.713;-0.682;-1.887;-9.621;0.211;-0.653;-0.127;-0.8;0.313;-0.452;-0.02;-0.8;-1.0;27.9;47.16;1282;2018-04-16 23:03:38:709
-2.326;-9.534;-0.837;-1.889;-9.619;0.27;-0.437;0.085;-1.107;0.27;-0.459;-0.004;-0.9;-0.9;28.0;47.16;1291;2018-04-16 23:03:38:718
-2.326;-9.534;-0.837;-1.889;-9.619;0.27;-0.437;0.085;-1.107;0.191;-0.446;0.006;-0.9;-0.9;28.0;47.16;1302;2018-04-16 23:03:38:729
-2.257;-9.488;-0.779;-1.896;-9.617;0.285;-0.336;0.136;-1.03;0.068;-0.382;0.017;-1.0;-0.9;28.2;47.16;1312;2018-04-16 23:03:38:739
-2.187;-9.438;-0.611;-1.896;-9.617;0.285;-0.336;0.136;-1.03;-0.16;-0.202;0.035;-1.0;-0.9;28.2;47.16;1322;2018-04-16 23:03:38:749
-2.187;-9.438;-0.611;-1.908;-9.616;0.236;-0.315;0.189;-0.696;-0.312;-0.076;0.05;-1.1;-0.8;28.3;47.16;1332;2018-04-16 23:03:38:759
-2.237;-9.438;-0.378;-1.908;-9.616;0.236;-0.315;0.189;-0.696;-0.419;0.007;0.062;-1.1;-0.8;28.3;47.16;1342;2018-04-16 23:03:38:769
-2.271;-9.442;-0.072;-1.926;-9.615;0.144;-0.345;0.173;-0.215;-0.474;0.038;0.076;-1.1;-0.7;28.1;47.16;1352;2018-04-16 23:03:38:779
-2.271;-9.442;-0.072;-1.926;-9.615;0.144;-0.345;0.173;-0.215;-0.485;0.028;0.083;-1.1;-0.7;28.1;47.16;1361;2018-04-16 23:03:38:788
-2.279;-9.451;0.192;-1.945;-9.612;0.06;-0.34;0.128;0.216;-0.457;0.0;0.084;-1.0;-0.6;28.2;47.16;1372;2018-04-16 23:03:38:799
-2.277;-9.576;0.365;-1.945;-9.612;0.06;-0.34;0.128;0.216;-0.393;-0.048;0.084;-1.0;-0.6;28.2;47.16;1382;2018-04-16 23:03:38:809
-2.277;-9.576;0.365;-1.962;-9.608;0.009;-0.377;-0.048;0.402;-0.312;-0.111;0.076;-1.0;-0.6;28.0;47.16;1391;2018-04-16 23:03:38:818
-2.356;-9.644;0.447;-1.962;-9.608;0.009;-0.377;-0.048;0.402;-0.233;-0.15;0.071;-1.0;-0.6;28.0;47.16;1401;2018-04-16 23:03:38:828
-2.325;-9.48;0.476;-1.978;-9.605;-0.018;-0.347;0.125;0.495;-0.192;-0.145;0.066;-0.9;-0.6;28.0;47.16;1412;2018-04-16 23:03:38:839
-2.325;-9.48;0.476;-1.978;-9.605;-0.018;-0.347;0.125;0.495;-0.187;-0.098;0.064;-0.9;-0.6;28.0;47.16;1421;2018-04-16 23:03:38:848
-2.245;-9.306;0.52;-1.991;-9.602;-0.054;-0.254;0.296;0.573;-0.21;-0.01;0.055;-0.9;-0.6;27.9;47.16;1432;2018-04-16 23:03:38:859
-2.218;-9.293;0.551;-1.991;-9.602;-0.054;-0.254;0.296;0.573;-0.242;0.081;0.053;-0.9;-0.6;27.9;47.16;1441;2018-04-16 23:03:38:868
-2.218;-9.293;0.551;-2.002;-9.599;-0.1;-0.262;0.225;0.702;-0.248;0.149;0.05;-0.8;-0.5;27.8;47.16;1452;2018-04-16 23:03:38:879
-2.271;-9.4;0.619;-2.002;-9.599;-0.1;-0.262;0.225;0.702;-0.225;0.193;0.05;-0.8;-0.5;27.8;47.16;1461;2018-04-16 23:03:38:888
-2.294;-9.457;0.579;-2.012;-9.597;-0.132;-0.282;0.14;0.712;-0.175;0.208;0.044;-0.7;-0.5;27.6;47.16;1472;2018-04-16 23:03:38:899
-2.294;-9.457;0.579;-2.012;-9.597;-0.132;-0.282;0.14;0.712;-0.082;0.177;0.028;-0.7;-0.5;27.6;47.16;1481;2018-04-16 23:03:38:908
-2.395;-9.585;0.455;-2.018;-9.596;-0.124;-0.396;0.008;0.546;0.027;0.108;0.013;-0.6;-0.5;27.4;47.16;1492;2018-04-16 23:03:38:919
-2.474;-9.576;0.341;-2.018;-9.596;-0.124;-0.396;0.008;0.546;0.108;0.045;-0.002;-0.6;-0.5;27.4;47.16;1502;2018-04-16 23:03:38:929
-2.474;-9.576;0.341;-2.026;-9.595;-0.085;-0.53;0.073;0.325;0.153;0.002;-0.012;-0.5;-0.6;27.2;47.16;1512;2018-04-16 23:03:38:939
-2.646;-9.468;0.214;-2.026;-9.595;-0.085;-0.53;0.073;0.325;0.166;-0.028;-0.022;-0.5;-0.6;27.2;47.16;1522;2018-04-16 23:03:38:949
-2.841;-9.321;0.271;-2.042;-9.592;-0.036;-0.799;0.271;0.307;0.189;-0.094;-0.026;-0.4;-0.6;27.0;47.16;1532;2018-04-16 23:03:38:959
-2.841;-9.321;0.271;-2.042;-9.592;-0.036;-0.799;0.271;0.307;0.189;-0.094;-0.026;-0.4;-0.6;27.0;47.16;1542;2018-04-16 23:03:38:969
